batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
418,418000,incremental,0.021744590368023346,0.011475409836065577,0.02267518193772975,0.1092896174863388,0.040812034831900545,0.01092896174863388,0.030139043067688404,0.1912568306010929,0.05610852301457793,0.0,False
419,419000,incremental,0.03815646358749807,0.021264367816091954,0.03288958286284714,0.1839080459770115,0.05186186737910876,0.015517241379310346,0.037943951448966375,0.25287356321839083,0.06890035661921004,0.0,False
420,420000,incremental,0.01534822253274003,0.01038961038961039,0.015247007554827326,0.08441558441558442,0.04069985094500917,0.012662337662337663,0.024554021064627816,0.18831168831168832,0.0376928033066206,620.6169478178768,True
421,421000,incremental,0.020833982020830456,0.014534883720930232,0.021662099763900957,0.13372093023255813,0.03885699916674255,0.012209302325581395,0.027866029476280477,0.20930232558139536,0.05842012120046896,0.0,False
422,422000,incremental,0.026735674343067374,0.021568627450980395,0.030781758599553184,0.1568627450980392,0.051749673782588934,0.019934640522875816,0.038918089341987615,0.2549019607843137,0.07666189685023535,0.0,False
423,423000,incremental,0.03582024229307761,0.019892473118279567,0.029740792813415427,0.16129032258064516,0.05384960885809782,0.016129032258064516,0.0369626538132703,0.22580645161290322,0.05821840360814694,0.0,False
424,424000,incremental,0.020926027685573608,0.014035087719298248,0.022979834930612918,0.10526315789473684,0.039479569772086054,0.014035087719298248,0.03086486914837532,0.2046783625730994,0.05544756992464884,0.0,False
425,425000,incremental,0.022796828205207013,0.014102564102564105,0.020473884448711146,0.11538461538461539,0.03419352445767249,0.010576923076923078,0.02366395083682991,0.17307692307692307,0.04097040085817176,0.0,False
426,426000,incremental,0.023485543572248777,0.010982658959537574,0.02345913624486715,0.10404624277456648,0.04278486434492968,0.010982658959537574,0.031356929446111154,0.1791907514450867,0.05471621581788192,0.0,False
427,427000,incremental,0.030904860750487265,0.018681318681318684,0.02800979207085187,0.15384615384615385,0.055806139505149475,0.015384615384615385,0.03731313689448315,0.24725274725274726,0.0629487948128866,0.0,False
428,428000,incremental,0.023545686159433313,0.015469613259668507,0.021870911675112212,0.143646408839779,0.03210908408747213,0.011602209944751382,0.02445517635592504,0.17679558011049723,0.053524580327429995,0.0,False
429,429000,incremental,0.03237582110251976,0.016494845360824743,0.026430906996938737,0.13917525773195877,0.0476621271060316,0.012628865979381444,0.032150530052077436,0.18556701030927836,0.0515447181684295,0.0,False
430,430000,incremental,0.017677827372474506,0.012105263157894739,0.016238809866464584,0.10526315789473684,0.04576608621708647,0.012894736842105264,0.026233021504282427,0.18947368421052632,0.03821327363184133,0.0,False
431,431000,incremental,0.03423108016481511,0.01927710843373494,0.03110315224572538,0.13855421686746988,0.057512614824758126,0.016566265060240965,0.03987003246826893,0.2289156626506024,0.06156600480474926,0.0,False
432,432000,incremental,0.025875212471598016,0.016265060240963858,0.026749121993321665,0.14457831325301204,0.03911054891588278,0.012650602409638554,0.0317471367053206,0.19879518072289157,0.0637064265563557,0.0,False
433,433000,incremental,0.023768632295536152,0.016759776536312856,0.023289992272884474,0.1340782122905028,0.0365806286024388,0.012849162011173186,0.027464298168488967,0.18994413407821228,0.04911257475576793,0.0,False
434,434000,incremental,0.027757779116851136,0.01644736842105263,0.019374806077356574,0.14473684210526316,0.04242471930012666,0.012828947368421053,0.02525549834374698,0.20394736842105263,0.03492875266288578,0.0,False
435,435000,incremental,0.020639128568290133,0.012790697674418606,0.01966138639025982,0.09302325581395349,0.049462659216308685,0.014244186046511629,0.03101200645476048,0.20348837209302326,0.04480959836636991,0.0,False
436,436000,incremental,0.03745661986519329,0.021301775147928997,0.030540044961028932,0.15384615384615385,0.05585199787879343,0.01686390532544379,0.037464032695382746,0.23076923076923078,0.05641959850104646,0.0,False
437,437000,incremental,0.04510676555247846,0.024022346368715086,0.037372065326117504,0.20670391061452514,0.05614437784707398,0.015642458100558657,0.04077953243277205,0.2569832402234637,0.06733677785682386,0.0,False
438,438000,incremental,0.02263905264531047,0.014361702127659576,0.022709892618105472,0.12234042553191489,0.03450165812493722,0.010372340425531914,0.02682858631159383,0.1702127659574468,0.05048584168577912,0.0,False
439,439000,incremental,0.014499711764872285,0.011494252873563218,0.01669661656802652,0.09770114942528736,0.033198286983171926,0.012356321839080461,0.024354004077472177,0.1724137931034483,0.045478530500415844,0.0,False
440,440000,incremental,0.02754994515288633,0.012000000000000002,0.023658426561017232,0.115,0.05483782394076511,0.01275,0.03422794287849497,0.225,0.05377027526137433,654.6275914746853,True
441,441000,incremental,0.02161469792163838,0.014634146341463417,0.022797271674841326,0.12195121951219512,0.050465311498262874,0.01524390243902439,0.033261318989110285,0.2621951219512195,0.06802420861145281,0.0,False
442,442000,incremental,0.03397813505384312,0.019135802469135803,0.028677255247887144,0.16666666666666666,0.04887134621611745,0.014197530864197533,0.03390251638123819,0.20987654320987653,0.059767384535903065,0.0,False
443,443000,incremental,0.029119803976062265,0.016071428571428573,0.028589652532269347,0.13690476190476192,0.05118182290603233,0.014583333333333334,0.0361305090170699,0.23214285714285715,0.06301608347301624,0.0,False
444,444000,incremental,0.020733007294875056,0.016778523489932886,0.022760435634496347,0.12751677852348994,0.04603540431464429,0.016107382550335572,0.03034616860274324,0.2348993288590604,0.05188913844943724,0.0,False
445,445000,incremental,0.026765072163617218,0.014893617021276596,0.023727240739071082,0.13297872340425532,0.04819324971581493,0.013297872340425532,0.03234017805614921,0.20212765957446807,0.053148183547819604,0.0,False
446,446000,incremental,0.02905224838106612,0.018831168831168834,0.02855580142752065,0.15584415584415584,0.043446338055462067,0.014935064935064933,0.03320865781926877,0.22077922077922077,0.05908646290516742,0.0,False
