batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,window_unique_untrained_users
30,30000,0.0419347131211537,0.023728813559322,0.0321908518753422,0.0126262626262626,0.003030303030303,0.0100409868127276,0.0314218993566819,0.0163043478260869,0.0242457915811435,0.358695652173913,66,175,184,1685,59868,175,66,0.358695652173913,558
31,31000,0.0292021134708668,0.0238532110091743,0.0306045295775363,0.0196078431372549,0.0039215686274509,0.0072382626188065,0.026143939802028,0.0175,0.0231565319844412,0.31875,51,133,160,1844,59868,133,51,0.31875,609
32,32000,0.032898058731392,0.0239316239316239,0.0345436533333124,0.0,0.0,0.0,0.0213837381754048,0.0155555555555555,0.022453374666653,0.35,63,166,180,2023,59868,166,63,0.35,672
33,33000,0.0369332016328004,0.0196969696969697,0.0320764603985269,0.0220125786163522,0.0056603773584905,0.0201067046365831,0.0326586447686287,0.0156756756756756,0.0286472871261863,0.2864864864864865,53,142,185,2207,59868,142,53,0.2864864864864865,725
34,34000,0.0364308796780061,0.0238095238095238,0.0319076467322957,0.011574074074074,0.0027777777777777,0.0065796396020684,0.0273920412765762,0.0161616161616161,0.022697462321304,0.3585858585858585,71,186,198,2404,59868,184,72,0.36363636363636365,796
35,35000,0.0309402937620535,0.0192660550458715,0.0293603021734914,0.0373563218390804,0.0086206896551724,0.0279392042270402,0.0331686148906018,0.0155688622754491,0.0288667471980772,0.3473053892215569,58,152,167,2570,59868,152,58,0.3473053892215569,854
36,36000,0.0365409735224632,0.0220338983050847,0.0349448148873913,0.0,0.0,0.0,0.0272900941496877,0.0164556962025316,0.0260980263083049,0.2531645569620253,40,107,158,2727,59868,107,40,0.25316455696202533,894
37,37000,0.0206046499796499,0.015,0.0247230189807397,0.0,0.0,0.0,0.015649101250367,0.0113924050632911,0.0187769764410681,0.240506329113924,38,96,158,2885,59868,96,38,0.24050632911392406,932
38,38000,0.0299473735548165,0.0183673469387755,0.0263308284806981,0.0138888888888888,0.0027777777777777,0.009630922272462,0.0231461329904236,0.0117647058823529,0.0192579270277981,0.4176470588235294,71,191,170,3054,59868,189,72,0.4235294117647059,1003
39,39000,0.0333550070143913,0.020754716981132,0.0314552099581694,0.0084745762711864,0.0016949152542372,0.0065568272412634,0.0244583681425786,0.0139393939393939,0.0225521518957606,0.3575757575757576,59,158,165,3218,59868,158,59,0.3575757575757576,1062
40,40000,0.0234220777417928,0.0194444444444444,0.0224831865204298,0.0080645161290322,0.0016129032258064,0.0062395614070087,0.0178210846830213,0.0129411764705882,0.0165590408908292,0.3647058823529411,62,160,170,3387,59868,160,62,0.36470588235294116,1124
41,41000,0.0339182966633947,0.0243589743589743,0.0288949173853389,0.015625,0.003125,0.0191608497739205,0.0285966103613162,0.0181818181818181,0.0260631886256536,0.2909090909090909,32,85,110,110,59868,85,32,0.2909090909090909,32
42,42000,0.0292917026251747,0.0201834862385321,0.0299068094296544,0.0138888888888888,0.0027777777777777,0.0084063922785098,0.0231646164980333,0.0132596685082872,0.0213541573032322,0.3977900552486187,72,181,181,290,59868,181,72,0.39779005524861877,104
43,43000,0.0371227315963964,0.0223300970873786,0.0304197786512719,0.0,0.0,0.0,0.0242002617368913,0.0145569620253164,0.0198306151967152,0.3481012658227848,55,143,158,447,59868,143,55,0.34810126582278483,159
44,44000,0.0230709617180205,0.015,0.0259078849153258,0.01,0.002,0.0122629438553091,0.0192265612127203,0.0111764705882352,0.0218946669564974,0.2941176470588235,50,129,170,616,59868,129,50,0.29411764705882354,209
45,45000,0.0345751637901924,0.0261682242990654,0.0343720001958158,0.0227272727272727,0.0045454545454545,0.0123584388443642,0.0311227981824542,0.0198675496688741,0.0279574525172471,0.2913907284768212,44,117,151,766,59868,117,44,0.2913907284768212,253
46,46000,0.0293789469192695,0.0169354838709677,0.0289940545359181,0.0105820105820105,0.0031746031746031,0.0058613936740753,0.0230462892227598,0.0122994652406417,0.0212006982027839,0.3368983957219251,63,171,187,952,59868,171,63,0.33689839572192515,316
47,47000,0.0301535212558445,0.0210084033613445,0.0266965146847013,0.0,0.0,0.0,0.0213587442228898,0.0148809523809523,0.0189100312349968,0.2916666666666667,49,127,168,1119,59868,127,49,0.2916666666666667,365
48,48000,0.0247730332548579,0.0172131147540983,0.0281908354830788,0.0208333333333333,0.0041666666666666,0.0191608497739205,0.0236606473946627,0.0135294117647058,0.0256411924593165,0.2823529411764706,48,132,170,1288,59868,132,48,0.2823529411764706,413
49,49000,0.0251759363739935,0.0137614678899082,0.0235398126329158,0.0098039215686274,0.0019607843137254,0.0040074979919311,0.0202761066547831,0.01,0.0173138873411019,0.31875,51,138,160,1447,59868,138,51,0.31875,464
50,50000,0.0482006092512314,0.0307692307692307,0.0538400830537568,0.0,0.0,0.0,0.0293149904218015,0.0187134502923976,0.0327448458338638,0.391812865497076,67,183,171,1618,59868,183,67,0.391812865497076,531
51,51000,0.0689144347875159,0.0375,0.0658449279459185,0.0248226950354609,0.0063829787234042,0.0293299538245548,0.0544227440997776,0.0272727272727272,0.0538435028850507,0.3286713286713286,47,119,143,1760,59868,119,47,0.32867132867132864,578
52,52000,0.0416860217874947,0.0287037037037037,0.0375173693843493,0.0,0.0,0.0,0.0294254271441139,0.0202614379084967,0.0264828489771878,0.2941176470588235,45,114,153,1912,59868,114,45,0.29411764705882354,623
53,53000,0.0280371549610405,0.0178861788617886,0.0279293771399945,0.0,0.0,0.0,0.0176849746677332,0.0112820512820512,0.017616991734458,0.3692307692307692,72,183,195,2106,59868,183,72,0.36923076923076925,695
54,54000,0.0199845279988939,0.0163265306122449,0.0209225752762651,0.0,0.0,0.0,0.0133230186659292,0.0108843537414966,0.01394838351751,0.3333333333333333,49,128,147,2252,59868,128,49,0.3333333333333333,744
55,55000,0.029862098914078,0.0203389830508474,0.0283522342234714,0.0204678362573099,0.0052631578947368,0.0109109575544782,0.0268022533630164,0.0154285714285714,0.0226713612512851,0.3257142857142857,57,152,175,2426,59868,152,57,0.32571428571428573,801
56,56000,0.0319340170508762,0.0214285714285714,0.0348619732152626,0.0204678362573099,0.0052631578947368,0.0131426089613229,0.0280667253039337,0.0159763313609467,0.0275365071651172,0.3372781065088757,57,152,169,2594,59868,152,57,0.33727810650887574,858
57,57000,0.0315925981164288,0.0228571428571428,0.0285608407193962,0.0214285714285714,0.0057142857142857,0.012236627765952,0.0275269874412859,0.016,0.0220311555380185,0.4,70,187,175,2768,59868,187,70,0.4,928
58,58000,0.0244575577201496,0.018018018018018,0.0207105057787607,0.0,0.0,0.0,0.0169674306683538,0.0125,0.0143679133840152,0.3,48,130,160,2927,59868,129,49,0.30625,976
59,59000,0.0283631655972081,0.0134751773049645,0.0254810020356064,0.0051282051282051,0.0015384615384615,0.0045551063225517,0.021031746031746,0.0097087378640776,0.0188781708640115,0.3155339805825243,65,174,206,3132,59868,174,65,0.3155339805825243,1041
60,60000,0.0310150976099252,0.0198198198198198,0.0333294759086361,0.0,0.0,0.0,0.0207390110524198,0.0132530120481927,0.0222865772642085,0.3313253012048193,55,148,166,3297,59868,148,55,0.3313253012048193,1096
61,61000,0.0264768300223382,0.0214953271028037,0.0269216571561718,0.0,0.0,0.0,0.018516475897975,0.015032679738562,0.0188275641549698,0.3006535947712418,46,122,153,153,59868,122,46,0.3006535947712418,46
62,62000,0.0191276510604241,0.0126050420168067,0.0181869304771591,0.0081967213114754,0.001639344262295,0.0031709246494634,0.0154232804232804,0.0088888888888888,0.0130981729466622,0.3388888888888889,61,165,180,332,59868,165,61,0.3388888888888889,107
63,63000,0.0382174878498407,0.0244897959183673,0.040566791191859,0.0065359477124183,0.0019607843137254,0.0058055276659973,0.0273734707558237,0.0167785234899328,0.0286686405890473,0.3422818791946309,51,134,149,480,59868,134,51,0.3422818791946309,158
64,64000,0.0328687623745763,0.0208333333333333,0.0363520871893943,0.0151515151515151,0.003030303030303,0.0073304982297996,0.0265819972309094,0.014516129032258,0.0260541040101833,0.3548387096774194,66,178,186,665,59868,178,66,0.3548387096774194,224
65,65000,0.0321288192696433,0.0184873949579831,0.0266285458480092,0.0,0.0,0.0,0.0208925108911888,0.0120218579234972,0.0173158303601808,0.3497267759562841,64,172,183,848,59868,172,64,0.34972677595628415,288
66,66000,0.0263854258688969,0.0181818181818181,0.0255914996464799,0.0062893081761006,0.0018867924528301,0.0026654145822609,0.0202641946176428,0.0132183908045977,0.0186082668395626,0.3045977011494253,53,132,174,1021,59868,132,53,0.3045977011494253,341
67,67000,0.0432121670216908,0.0238095238095238,0.0397856037692461,0.0,0.0,0.0,0.0290851124184457,0.016025641025641,0.0267787717677617,0.3269230769230769,51,131,156,1176,59868,131,51,0.3269230769230769,392
68,68000,0.0357228327228327,0.0207692307692307,0.0282777149169183,0.0201149425287356,0.0051724137931034,0.0129160122550932,0.0309076325565687,0.0159574468085106,0.0235384662233765,0.3085106382978723,58,153,188,1363,59868,153,58,0.30851063829787234,450
69,69000,0.047077686688225,0.0277310924369747,0.0426146598681685,0.0,0.0,0.0,0.0325711902087138,0.0191860465116279,0.0294833983971631,0.3081395348837209,53,143,172,1534,59868,143,53,0.3081395348837209,503
70,70000,0.025720074678408,0.0177083333333333,0.0219983389488546,0.0,0.0,0.0,0.0161380860727265,0.0111111111111111,0.0138028793404578,0.3725490196078431,57,144,153,1686,59868,144,57,0.37254901960784315,560
71,71000,0.026648831438551,0.016822429906542,0.0303742842431906,0.0087719298245614,0.0017543859649122,0.0067868913549919,0.0204355180727131,0.0115853658536585,0.0221762269588776,0.3475609756097561,57,147,164,1849,59868,147,57,0.3475609756097561,617
72,72000,0.0229743203270552,0.021590909090909,0.0248580175067217,0.0,0.0,0.0,0.0144410013484347,0.0135714285714285,0.0156250395756536,0.3714285714285714,52,135,140,1989,59868,135,52,0.37142857142857144,669
