metric,mean_existing,mean_new_user,mean_overall,pct_existing,pct_new_user
Recall@10,0.031534068230985715,0.00826616294614699,0.02373009300108175,32.88640811288947,-65.1659058151598
Precision@10,0.01990193601527938,0.0021546811849218954,0.013961600749558715,42.54766607552807,-84.567090668382
NDCG@10,0.02967445306548819,0.005740924132958438,0.02165296903635969,37.045654180998525,-73.4866653930079
