metric,mean_existing,mean_new,mean_overall,pct_existing,pct_new
Recall@10,0.035113459560288794,0.023811855335611663,0.03134109437361403,12.036482012098174,-24.02353583524259
Precision@10,0.02250301448688115,0.006246959887933163,0.01707320031593268,31.803142178806276,-63.410726915073376
NDCG@10,0.03350922583175318,0.01593175078342602,0.027630421927475782,21.276562188257763,-42.3398208494839
