batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
17,17000,incremental,0.05888876849356321,0.1125,0.1198964282371073,0.625,0.1168106569331886,0.1171875,0.13880824854858503,0.75,0.28140094688807926,0.0,False
18,18000,incremental,0.06726466010401684,0.07547169811320754,0.09466527451777532,0.4716981132075472,0.11252338103584492,0.06981132075471698,0.10779481807825436,0.5849056603773585,0.20710869319359884,0.0,False
19,19000,incremental,0.06057209545970867,0.07906976744186048,0.09080663861052343,0.4418604651162791,0.11024234548728348,0.08023255813953487,0.1118694136258799,0.6046511627906976,0.19877040983672134,0.0,False
20,20000,incremental,0.05317171926573412,0.12400000000000003,0.12496058278363624,0.56,0.09246649835906919,0.11,0.13170464329244563,0.72,0.2103203463203463,271.4256111803505,True
21,21000,incremental,0.043452096533254075,0.05833333333333332,0.07195943745506392,0.3333333333333333,0.07443888752004507,0.05555555555555555,0.08022973282508561,0.4444444444444444,0.16270367871245062,0.0,False
22,22000,incremental,0.0794603676369137,0.0911764705882353,0.10538724114344927,0.5588235294117647,0.12064493401033104,0.08529411764705883,0.12235474286624927,0.6470588235294118,0.1968078898225957,0.0,False
23,23000,incremental,0.0227076261045841,0.07727272727272727,0.08071383067549637,0.45454545454545453,0.08417487221878822,0.0931818181818182,0.10346812278135133,0.7727272727272727,0.2133917219144492,0.0,False
24,24000,incremental,0.06345938078723677,0.11481481481481483,0.14660340562409,0.48148148148148145,0.08531471735797087,0.0851851851851852,0.13813539017867693,0.6296296296296297,0.29502599414880115,0.0,False
25,25000,incremental,0.06095285893338918,0.109375,0.11205239183165396,0.34375,0.08501740351001486,0.0859375,0.11360280822955929,0.5,0.17340305664730005,0.0,False
26,26000,incremental,0.05773268953466042,0.1037037037037037,0.1175340110502081,0.5185185185185185,0.10902195373724591,0.09814814814814816,0.136194902662941,0.6666666666666666,0.23011011622122732,0.0,False
27,27000,incremental,0.0722086673235775,0.10476190476190476,0.11551713996555983,0.4523809523809524,0.10463953648010121,0.09047619047619049,0.1237761196140642,0.5476190476190477,0.21167037327751612,0.0,False
28,28000,incremental,0.08468388705634335,0.08974358974358974,0.1088153574004794,0.4358974358974359,0.13353630629194577,0.08717948717948719,0.12974861029727136,0.6666666666666666,0.21938774523616153,0.0,False
29,29000,incremental,0.06482926451155559,0.07857142857142858,0.10697641990081581,0.4523809523809524,0.12122650019897654,0.08571428571428572,0.12606751704066277,0.7380952380952381,0.2594961891843802,0.0,False
30,30000,incremental,0.03978277362243563,0.084,0.07784517020158543,0.48,0.08063437119274224,0.09399999999999999,0.09550612197961769,0.64,0.15580952380952381,0.0,False
31,31000,incremental,0.0904062729037981,0.17419354838709675,0.19048638413234822,0.6451612903225806,0.15431664594915798,0.13548387096774195,0.19015974147546338,0.7741935483870968,0.326342381887673,0.0,False
32,32000,incremental,0.04521005682613198,0.09285714285714287,0.10463522046755343,0.42857142857142855,0.07971673803436018,0.08392857142857144,0.10884507865072697,0.6428571428571429,0.21262713418700813,0.0,False
33,33000,incremental,0.0633198443129557,0.10857142857142857,0.12351990562193113,0.6,0.11257780870513205,0.1,0.1354637383461952,0.6857142857142857,0.2542460317460318,0.0,False
34,34000,incremental,0.06167273306995274,0.11666666666666664,0.11703865238737121,0.5555555555555556,0.11476904952799595,0.10833333333333334,0.133555176131274,0.6666666666666666,0.2188378592177612,0.0,False
35,35000,incremental,0.06633113658872303,0.19130434782608696,0.19049379073201983,0.7391304347826086,0.0896767900951618,0.13478260869565215,0.156449357558257,0.8260869565217391,0.32441073419334293,0.0,False
36,36000,incremental,0.05617115242380423,0.11621621621621621,0.1262185036330724,0.5405405405405406,0.0949607235632985,0.09729729729729729,0.12582833659458711,0.6486486486486487,0.2710874418304759,0.0,False
37,37000,incremental,0.05007509539411907,0.09393939393939395,0.09637182764144503,0.48484848484848486,0.11628294465079483,0.09696969696969697,0.12157459739714299,0.7272727272727273,0.20312158380340198,0.0,False
38,38000,incremental,0.07100370944687365,0.1181818181818182,0.12025698806804286,0.696969696969697,0.09907156804771299,0.09848484848484848,0.12151654455285286,0.7272727272727273,0.21581289081289082,0.0,False
39,39000,incremental,0.05206490908991064,0.07954545454545454,0.09174515614427943,0.36363636363636365,0.10055623367326248,0.07386363636363637,0.10341140887477343,0.6136363636363636,0.2096136163614351,0.0,False
40,40000,incremental,0.06601443187799465,0.09655172413793105,0.09701938624075035,0.4827586206896552,0.09964612958604462,0.08275862068965517,0.10600803486087226,0.5862068965517241,0.14067460317460315,288.7585127391627,True
41,41000,incremental,0.0697828634566278,0.0977272727272727,0.10371658196672678,0.5454545454545454,0.11767555800124291,0.09090909090909091,0.11852839132028668,0.6590909090909091,0.2079935624387496,0.0,False
42,42000,incremental,0.05284108905240125,0.12580645161290321,0.14297860148170016,0.45161290322580644,0.09290000807358469,0.10161290322580643,0.13607930001725807,0.6451612903225806,0.29638819961400603,0.0,False
43,43000,incremental,0.06913174773096145,0.11555555555555554,0.12492364754615198,0.5111111111111111,0.12473297756620527,0.09444444444444443,0.13108559267064024,0.6666666666666666,0.25041733865263277,0.0,False
44,44000,incremental,0.059661229996611886,0.084,0.10402974297805352,0.46,0.10186873620710317,0.072,0.11217672791841704,0.6,0.24597359013535486,0.0,False
