metric,mean_incremental,mean_content_init,pct_improvement,win_rate,wilcoxon_p
Recall@10,0.02626880989017676,0.027844825314374717,5.999569187895757,0.6048237476808905,4.5469442178221605e-10
Precision@10,0.015761858176070998,0.015039962459548434,-4.580016572021413,0.3877551020408163,1.3988323358327513e-07
NDCG@10,0.024377457727906043,0.024240711840570243,-0.5609522078229661,0.5046382189239332,0.7992433970958229
