training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,134.8813928487254,138.0304513229998,51.67909647373254,17.301246175886916,0.0,125908.3601743388,161231.54459742742,252,639.807716656458,287481.79695858766
