training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,139.11847640028256,138.41301340796616,52.61545510058092,16.819115402911027,0.0,130236.50548905163,5537.465294330759,7,791.0664706186799,136120.9368436941
