batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,id_resolution_emissions_mg,recovered_history_seed_emissions_mg,expand_embeddings_emissions_mg,gt_split_emissions_mg,scoring_emissions_mg,history_update_emissions_mg,apply_content_seeds_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
1,1000,0.029757217847769028,0.004133858267716535,0.015606667803340453,0.04133858267716536,0.013160854893138356,0.009335624284077892,0.002061855670103093,0.006353497187920807,0.020618556701030927,0.00781786941580756,0.024113643558088,0.0035612535612535613,0.013049523787113371,0.03561253561253561,0.011684303350970019,194,0.27635327635327633,65679,11.854195955100126,51.23356629701468,161.35849604997009,12.290020346202674,18.755425708714014,11.724411641603249,12.82794380743442,280.04405980603923,668.5244721204971,True
2,2000,0.016584158415841585,0.0019801980198019802,0.007915709859347583,0.019801980198019802,0.005656922835140657,0.03424657534246575,0.005022831050228311,0.023054222458015357,0.0410958904109589,0.021327100094223384,0.021926795580110497,0.0029005524861878454,0.012494900824966704,0.026243093922651933,0.010396935017100765,205,0.28314917127071826,65679,13.151979551613309,53.486008240628394,206.09379988512805,11.790865810101803,16.911452608905094,11.79439940179319,14.68779339563347,327.9162988938034,678.3953915862057,True
3,3000,0.030243612596553768,0.00411764705882353,0.017849000662613534,0.0392156862745098,0.016206037970743856,0.023206751054852322,0.0025316455696202536,0.01045825040826685,0.02531645569620253,0.008197709463532248,0.028011034035130417,0.0036144578313253013,0.015504144156214384,0.03480589022757698,0.01366524298251206,207,0.27710843373493976,65679,12.081915413456132,45.62811147379182,209.1206975818327,13.904577424668323,15.708745077298598,12.910349620055655,13.651295046472438,323.00569163757575,705.948537248563,True
4,4000,0.016443068455452358,0.002745098039215686,0.007346901218418066,0.027450980392156862,0.007115624027388732,0.024608843537414965,0.005238095238095239,0.014539866728826767,0.0380952380952381,0.014739229024943309,0.01882475285435812,0.003472222222222222,0.00944484949228727,0.030555555555555555,0.00933917548500882,179,0.24861111111111112,65679,12.231574842850538,41.61698185135149,201.0935549615154,12.842081534211129,20.913344660555747,12.740094685218667,14.430433490238668,315.86806602594163,777.7692428272554,True
5,5000,0.024617431803060547,0.0027944111776447103,0.01334224600310778,0.027944111776447105,0.010201026518391788,0.03271585166204,0.005381165919282512,0.021386858829212107,0.053811659192825115,0.02296248843334045,0.027111834604928525,0.0035911602209944752,0.015820075644297372,0.03591160220994475,0.014131697798824873,178,0.24585635359116023,65679,12.051389420860044,41.79860928127041,205.75079498142378,12.697155686220741,16.411576592066655,13.152985874529364,14.471144960296646,316.33365679666764,748.3096629286182,True
6,6000,0.02853641456582633,0.003991596638655463,0.014779778304494565,0.037815126050420166,0.012484160330798987,0.015330188679245283,0.0028301886792452833,0.010533259560353458,0.02358490566037736,0.012466307277628033,0.02446705426356589,0.003633720930232558,0.013471257993799921,0.03343023255813953,0.012478659099298631,169,0.24563953488372092,65679,12.028597491546556,37.414023311193624,176.76212527619177,11.9548814251913,15.315489879160795,12.15389969228594,13.934532169723388,279.5635492452934,823.9915580740216,True
7,7000,0.022395833333333334,0.003125,0.01102650279321122,0.03125,0.008622685185185185,0.023727015558698727,0.004455445544554456,0.013767097748878987,0.039603960396039604,0.014334826339776835,0.022790113112693754,0.003519061583577713,0.011838233263951526,0.03372434017595308,0.010314551040357492,147,0.2155425219941349,65679,12.150908456700325,40.066660345226474,206.43881427954025,11.85512480326653,15.747679227668884,12.814400193154537,14.036492681787985,313.110079987345,854.3136201167754,True
8,8000,0.03205128205128205,0.0048582995951417015,0.01774098535184819,0.044534412955465584,0.017847503373819164,0.025396825396825397,0.0028571428571428576,0.02045831273645823,0.02857142857142857,0.019444444444444445,0.03006628787878788,0.004261363636363636,0.018551551759189256,0.03977272727272727,0.018323863636363638,151,0.21448863636363635,65679,12.214635302531043,40.055746071059744,153.48198239188878,12.036395891304105,15.294586425162668,11.93688481334297,13.298957809441264,258.31918870473055,712.4661334040935,True
9,9000,0.03778747026169706,0.004536082474226805,0.017743710709842837,0.04536082474226804,0.012407134675175912,0.021059839865149598,0.005309734513274337,0.01809336160787172,0.048672566371681415,0.024557522123893803,0.032470389432414745,0.004781997187060479,0.017854851501621357,0.046413502109704644,0.016269283146920277,160,0.2250351617440225,65679,12.600596951488004,37.50250747449994,229.90026592787163,18.234933590580496,16.69571662487809,12.499741483585487,14.66247957916493,342.0962416320686,733.5221095288186,True
10,10000,0.02219662058371736,0.0034274193548387098,0.01085150604216522,0.03225806451612903,0.01022625448028674,0.027914614121510674,0.0034482758620689655,0.01436418678016214,0.034482758620689655,0.011505981703026037,0.023857210981674502,0.003433476394849786,0.011871640791540575,0.032904148783977114,0.010597906306060813,151,0.21602288984263232,65679,15.430852513081266,35.62757536634646,184.49972757583927,12.733541251974678,16.28635779577815,12.472452615625018,18.728872336816472,295.77937945546137,748.4037375416561,True
11,11000,0.03179896213722852,0.004651162790697675,0.018111596105409425,0.046511627906976744,0.01754756871035941,0.024689542483660128,0.004583333333333333,0.013706229431697022,0.04583333333333333,0.015600198412698413,0.02940588960306805,0.004628330995792427,0.016628723732771307,0.04628330995792426,0.01689207239698123,152,0.2131837307152875,65679,12.540161390508716,37.299535150475336,326.70883131104625,16.64044780826622,29.326723915678794,15.970062893040302,20.527252029025473,459.01301449804106,799.1293166059004,True
