batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
22,22000,no_update,0.02877830658729535,0.015730337078651686,0.022262127651532383,0.12921348314606743,0.05906415131464702,0.01544943820224719,0.03400490355061198,0.23595505617977527,0.04726079564888832,11.689515284832655,119.09560377568054,16.408698515916857,11.657077342930657,11.658657423805826,170.50955234316655,0.0,False
23,23000,no_update,0.03437966707255352,0.017333333333333333,0.026548646852456417,0.13333333333333333,0.04288664911172296,0.011666666666666667,0.029330814019339596,0.18666666666666668,0.046417014759120016,11.733893259409898,117.83937232599794,16.13488209305583,11.655758322462288,11.660342576919232,169.02424857784519,0.0,False
24,24000,no_update,0.032815616401956016,0.019867549668874173,0.034015631679077875,0.17218543046357615,0.04642680736851373,0.0152317880794702,0.03898576250443341,0.23841059602649006,0.07698981103733733,11.725639096586173,117.60903248492042,16.597713688230183,11.654085338552896,11.656905006954439,169.24337561524413,0.0,False
25,25000,no_update,0.03281401646786262,0.016666666666666666,0.030256176586117026,0.14743589743589744,0.05041201170249753,0.015384615384615387,0.03778768012235202,0.23076923076923078,0.06586866893040981,11.69052474546753,119.64133335463055,16.484460041217563,11.655558443161677,11.66034081086665,171.132217395344,0.0,False
26,26000,no_update,0.01817259900593234,0.008333333333333333,0.013094885328061842,0.07777777777777778,0.03168917502250835,0.008333333333333333,0.01924210785961673,0.14444444444444443,0.025265083261729288,11.740559070870862,117.5712453798071,16.332516537599997,11.654682351027075,11.659895371426108,168.95889871073112,0.0,False
27,27000,no_update,0.02919787362832808,0.02076923076923077,0.027582674062486354,0.16923076923076924,0.04178858842939059,0.01653846153846154,0.032094745907433275,0.25384615384615383,0.062184061539265166,11.723326478418027,117.41334948210235,16.09568747093417,11.656368316211378,11.659943949696855,168.54867569736277,0.0,False
28,28000,no_update,0.02097009270922314,0.011111111111111112,0.01916920701489545,0.09595959595959595,0.028110557075261323,0.008333333333333333,0.022113426624405342,0.13131313131313133,0.044069311942118966,11.741517761438766,117.48326682528479,16.537776427173917,11.655797849713553,11.659777507131395,169.07813637074244,0.0,False
29,29000,no_update,0.011645870469399883,0.005882352941176471,0.009846747344146159,0.058823529411764705,0.03065609045579504,0.009358288770053475,0.01827831358330593,0.1497326203208556,0.024497080376949917,11.724584897268056,117.35336339674038,16.441833332225126,11.656253254735404,11.660094651529812,168.83612953249875,0.0,False
30,30000,no_update,0.031421899356681965,0.016304347826086956,0.024245791581143542,0.15217391304347827,0.04820384929080581,0.012771739130434783,0.030792424617741024,0.20652173913043478,0.04625732534056332,11.71912099491839,116.9592578507423,16.36068439540405,11.656677726245428,11.662186418524671,168.35792738583484,0.0,False
31,31000,no_update,0.026143939802028032,0.0175,0.023156531984441266,0.14375,0.041482172001473465,0.015312500000000001,0.02933185906043616,0.21875,0.05253261431013947,11.727175585922977,121.93061872858932,16.403297766996726,11.655024409380939,11.659220849745411,173.37533734063538,0.0,False
32,32000,no_update,0.02138373817540484,0.015555555555555555,0.02245337466665309,0.11666666666666667,0.040308942073196456,0.013611111111111112,0.029372042424789226,0.19444444444444445,0.050978760589828705,11.72042962011878,117.18649245152577,16.229354128882886,11.65366466326749,11.660371614292432,168.45031247808734,0.0,False
33,33000,no_update,0.032658644768628786,0.01567567567567568,0.0286472871261863,0.14054054054054055,0.06392046539849795,0.015675675675675675,0.04034643088417016,0.22702702702702704,0.05886613583982005,11.717747869381505,118.17662159059606,16.52362521819932,11.656346339106346,11.660330537803,169.7346715550862,0.0,False
34,34000,no_update,0.02739204127657628,0.01616161616161616,0.022697462321304016,0.13636363636363635,0.04756168644622145,0.012626262626262626,0.02975751057065097,0.21717171717171718,0.04763895357994241,11.71570992362491,118.46086494841836,16.502600293794544,11.65559887709132,11.659549918940048,169.99432396186918,0.0,False
35,35000,no_update,0.033168614890601834,0.015568862275449102,0.028866747198077282,0.1437125748502994,0.05018649574851808,0.012275449101796405,0.03495764062541671,0.20359281437125748,0.055608576649389764,11.716274732700288,117.74992095079078,16.354487403774133,11.651111854073422,11.656555911985361,169.12835085332398,0.0,False
36,36000,no_update,0.027290094149687753,0.016455696202531647,0.026098026308304954,0.13291139240506328,0.05871150326097028,0.01677215189873418,0.038092116659527185,0.2468354430379747,0.06040340248074307,11.686765300605341,118.54252880147583,16.559445931808163,11.653600935578567,11.660594499579915,170.1029354690478,0.0,False
