training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,134.78090946478906,144.5871639429786,52.37692448696531,21.404272961783317,0.0,125204.04796745787,1207.4274132188034,1,1207.4274132188034,126764.62465153314
