batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
1,1000,no_update,0.04407633954271861,0.020192307692307697,0.03738570336452503,0.17307692307692307,0.07359816035792593,0.016105769230769233,0.04746499731976894,0.25961538461538464,0.07104747175653195,11.70441904405382,120.22045436153324,16.869501841406244,11.657849428592392,11.660913415317212,172.1131380909029,0.0,False
2,2000,no_update,0.04697285414390678,0.014666666666666668,0.03202524543391476,0.13666666666666666,0.07985380652485916,0.012166666666666666,0.04301113158943653,0.20666666666666667,0.05010161699325786,11.724226236367814,135.07343756296825,17.727815596697425,11.65598900717494,11.66225498015446,187.84372338336294,0.0,False
3,3000,no_update,0.04885136811080563,0.018907563025210083,0.03562845591089378,0.1638655462184874,0.08573921336054827,0.016176470588235296,0.04686530751421404,0.24789915966386555,0.06580554414640061,11.732341193323027,136.8175889499202,17.191481001008615,11.65672905161343,11.683457872067372,189.08159806793267,0.0,False
4,4000,no_update,0.030650635023806945,0.010773480662983427,0.021611897093760733,0.09668508287292818,0.06707847973894449,0.00994475138121547,0.03298683985166034,0.17403314917127072,0.03905908930037439,11.713483061894848,137.81470233459487,17.834458801087177,11.656458115430219,11.661227087355915,190.68032940036304,0.0,False
5,5000,no_update,0.04705551712210308,0.01234866828087167,0.0366876492712014,0.10653753026634383,0.07030399987421779,0.009927360774818404,0.04459369262893862,0.15738498789346247,0.0574608084855538,11.731211738669417,133.68926950201467,18.410442402216596,11.654651446297345,11.66816974223204,187.1537448314301,0.0,False
6,6000,no_update,0.028298683059354422,0.008923884514435697,0.021319147092791462,0.07874015748031496,0.06789321290978978,0.008923884514435697,0.03283870648512563,0.14960629921259844,0.037851162357817485,11.758354747778196,129.90402212193138,17.839088802407662,11.667519626388938,11.662865326215371,182.83185062472157,0.0,False
7,7000,no_update,0.046761585706309325,0.010552763819095479,0.02571676074282712,0.10552763819095477,0.0653713009491904,0.007663316582914572,0.03177759140663925,0.1407035175879397,0.031835321735480426,11.731322234019483,131.06325057687766,17.551716814409676,11.659148324304246,11.684379340897323,183.6898172905084,0.0,False
8,8000,no_update,0.05334237550862236,0.011083123425692697,0.032270253430696276,0.10075566750629723,0.08185712447362321,0.009571788413098237,0.04159204727381083,0.16624685138539042,0.043451090898860935,11.727931257805032,135.10839442426678,17.49739485109106,11.6591305086137,11.665517028294422,187.65836807007102,0.0,False
9,9000,no_update,0.0442042094615624,0.009722222222222222,0.0229560321488306,0.09259259259259259,0.0785792094615624,0.008564814814814815,0.033082142768352356,0.15046296296296297,0.030735657016240522,11.767746335981933,125.89374255841165,17.8352811574876,11.656144000673011,11.663078771434986,178.81599282398918,0.0,False
10,10000,no_update,0.03130339800575346,0.007066381156316916,0.017770100261565516,0.06638115631691649,0.06455600668662767,0.0072805139186295515,0.02767571694443498,0.13704496788008566,0.027198241726702158,11.753765644701916,120.20994268191475,18.105999475473336,11.658714722274313,11.663095399487219,173.39151792385155,0.0,False
11,11000,no_update,0.03907087251036295,0.00870488322717622,0.026717933433498604,0.08067940552016985,0.06967445152158527,0.0074309978768577496,0.0358818882503644,0.1337579617834395,0.0394992033445722,11.754829667181415,119.27857517476242,19.581935822258078,11.664638452684155,11.668961232941168,173.94894034982727,0.0,False
12,12000,no_update,0.05071267378959686,0.010187110187110188,0.029698051773452007,0.0893970893970894,0.07321431744508666,0.008108108108108109,0.03715681338134834,0.1392931392931393,0.036007322545784086,11.724998414223542,121.81023746153349,17.6020813046655,11.656636932698069,11.683761160025814,174.4777152731464,0.0,False
13,13000,no_update,0.04651178886473004,0.009450549450549453,0.02525856662277859,0.07692307692307693,0.08752515673653359,0.009230769230769232,0.03762795911216076,0.14725274725274726,0.03091833097063934,11.707339423114306,129.11055953684783,19.605772880034507,11.655938904756631,11.677031677567122,183.7566424223204,0.0,False
14,14000,no_update,0.051500814000814,0.010683760683760684,0.03355637314439503,0.09401709401709402,0.0806657848324515,0.0077991452991453,0.041637924451597946,0.13675213675213677,0.041521473564569145,11.726896516853474,127.69246233678041,17.71508095525093,11.657065676204045,11.663675514689189,180.45518099977807,0.0,False
15,15000,no_update,0.039266739266739265,0.009771309771309772,0.026617477026400025,0.09355509355509356,0.06940030690030691,0.00821205821205821,0.0359268145374009,0.14760914760914762,0.03907970774486611,11.753851259564337,124.25942716340343,18.259404888222413,11.655970364376264,11.658163059139001,177.58681673470545,0.0,False
16,16000,no_update,0.050316455696202536,0.010126582278481015,0.02731163682211349,0.09282700421940929,0.08323119683879178,0.008966244725738396,0.03754426171744061,0.14556962025316456,0.03280398062847018,11.710564111855163,119.64137501741142,17.883172000023386,11.661451588734772,11.669645205689399,172.56620792371413,0.0,False
17,17000,no_update,0.044228377190160637,0.009554140127388535,0.02835190214404764,0.09341825902335456,0.07326234746616912,0.008386411889596603,0.03765268948719232,0.14861995753715498,0.03849720150547387,11.693215673475727,120.19255698165858,19.599547894933767,11.65656441484567,11.66882590655392,174.81071087146768,0.0,False
18,18000,no_update,0.035986394557823126,0.0069387755102040816,0.02482433481555662,0.0673469387755102,0.06404761904761903,0.006530612244897959,0.03352352611737368,0.11428571428571428,0.0310557154929904,11.75485613194539,119.54656356171108,17.942759224800174,11.654955605586679,11.661438926360152,172.56057345040347,0.0,False
19,19000,no_update,0.041325136612021855,0.007991803278688526,0.024659949081591397,0.0778688524590164,0.0795594262295082,0.00778688524590164,0.035918896849347334,0.13934426229508196,0.032942534972682666,11.726334104398758,120.34403590624552,17.742760065675174,11.65417040149613,11.66069295549738,173.12799343331295,0.0,False
20,20000,no_update,0.03708865660085172,0.007926829268292683,0.023412245823119893,0.07113821138211382,0.050272491735906366,0.005589430894308943,0.02746307759334471,0.09552845528455285,0.02833832248853392,11.782032763756664,118.2885866104935,18.67405192951732,11.662740399110469,11.669121473295574,172.0765331761735,0.0,False
21,21000,no_update,0.04943377224627224,0.010416666666666666,0.03371273655611524,0.0875,0.07510176166426166,0.007604166666666667,0.04098326026350808,0.13125,0.03991437071521243,11.747613684326332,130.97720980703764,18.508437586276656,11.746627095161367,11.70510145255977,184.68498962536177,0.0,False
22,22000,no_update,0.04218993542640837,0.008416833667334672,0.027592052681566552,0.08016032064128256,0.06326223876324077,0.006813627254509019,0.03438717881125371,0.11623246492985972,0.034076499795554,11.828258155445123,126.47547444834522,17.967555795035672,11.655235533523413,11.65895005572886,179.5854739880783,0.0,False
23,23000,no_update,0.02964632454923717,0.006019417475728156,0.02116860488946588,0.05436893203883495,0.05598789559954608,0.005631067961165049,0.02889550447008766,0.10097087378640776,0.027234624029838797,11.735153879292685,120.62306766146263,17.974655010061408,11.655641572916494,11.663451466561483,173.6519695902947,0.0,False
24,24000,no_update,0.031492439184746875,0.00650887573964497,0.016921378679723532,0.05917159763313609,0.05353620738236123,0.005226824457593688,0.023469139646465808,0.09270216962524655,0.019860492828644587,11.713715171511422,119.16329158799967,17.888364350928526,11.652960716716267,11.66641148107623,172.08474330823213,0.0,False
25,25000,no_update,0.03522600041467966,0.007169811320754718,0.019228947572175286,0.06792452830188679,0.06508449098071739,0.006792452830188678,0.0283602952426895,0.12264150943396226,0.02440820970670845,11.693687143349285,118.02661692366257,17.779998466224516,11.658533618038106,11.666310699950596,170.8251468512251,0.0,False
26,26000,no_update,0.053125,0.008712121212121213,0.028653423455985816,0.08333333333333333,0.07559974747474747,0.006628787878787879,0.03549233865978907,0.12121212121212122,0.029577316953082147,11.697383529215948,122.8994265048515,18.81724501463615,11.692495775489018,11.744353741326325,176.85090456551896,0.0,False
27,27000,no_update,0.04124312404387592,0.007894736842105265,0.02063163212963481,0.07706766917293233,0.07374849461315626,0.006954887218045113,0.029857109258613835,0.13345864661654136,0.02430932396430022,11.70651146555849,125.86685120468537,23.09953954299747,11.670244157917057,11.733515971417384,184.07666234257576,0.0,False
28,28000,no_update,0.05160314579552328,0.00943738656987296,0.030635175175233127,0.08711433756805807,0.08454050486718363,0.007803992740471869,0.040496760021803455,0.13793103448275862,0.0363876264172236,11.779584335324875,132.3357795818686,18.585624686237416,11.657973501060132,11.666271640986201,186.0252337454772,0.0,False
29,29000,no_update,0.039737274220032835,0.0072796934865900385,0.02408892024834764,0.06896551724137931,0.07135179103569908,0.006226053639846744,0.03270374131287887,0.1206896551724138,0.03067142352465829,11.764575768101643,131.8914664272513,18.568956836610003,11.656822709336065,11.663046403188014,185.54486814448703,0.0,False
30,30000,no_update,0.03577410130718954,0.006433823529411765,0.02238520581366267,0.0625,0.06866538281979458,0.006066176470588235,0.03155920691046604,0.11397058823529412,0.029732324818246666,11.740012258957405,133.1118127033326,18.317807696500292,11.657650355233196,11.668681521489685,186.49596453551314,0.0,False
31,31000,no_update,0.03754960317460317,0.006521739130434783,0.01913464656316449,0.06159420289855073,0.06269769381182426,0.005706521739130436,0.026530411217606038,0.1068840579710145,0.021403948485108466,11.748180434402455,126.34283477454787,18.023482096536128,11.656574913697892,11.668706085130736,179.43977830431507,0.0,False
32,32000,no_update,0.040484848484848485,0.007272727272727273,0.025597364311758807,0.06909090909090909,0.06328650137741046,0.0057272727272727275,0.032154823885919954,0.10909090909090909,0.03018065378971655,11.713866169187591,128.1425584173084,20.841737369900123,11.657155703862117,11.665081194513899,184.02039885477214,0.0,False
33,33000,no_update,0.048666394038531444,0.007824427480916031,0.023386812788654614,0.07442748091603053,0.08144404708448265,0.006965648854961833,0.032862949536882485,0.12213740458015267,0.023266418915510213,11.712135873202973,123.01979200424196,18.34227263405614,11.657084365495479,11.670454429270338,176.4017393062669,0.0,False
34,34000,no_update,0.03951972010178117,0.007442748091603054,0.02745043045132231,0.06870229007633588,0.06588740458015267,0.0057251908396946565,0.03470959166972944,0.10305343511450382,0.0365692290038088,11.754443181242676,128.38236334262402,18.053346957853584,11.657332260489074,11.668362782122319,181.5158485243317,0.0,False
35,35000,no_update,0.03538596978963952,0.005504587155963303,0.01862627407369386,0.05504587155963303,0.053293352926380454,0.0047706422018348625,0.024176646492891612,0.08807339449541285,0.018153090160077406,11.748827222235816,129.87597641181577,18.330178127880064,11.660125691883259,11.669186096309978,183.28429355012486,0.0,False
36,36000,no_update,0.023883547008547005,0.005192307692307692,0.013672511797453752,0.04807692307692308,0.060710470085470085,0.005673076923076923,0.02395604956340991,0.10384615384615385,0.01906171936938191,11.729872046138679,133.0755272075587,18.546586661513132,11.657362738832013,11.668697486886224,186.67804614092873,0.0,False
37,37000,no_update,0.03565821256038647,0.006521739130434784,0.02066380802937984,0.059782608695652176,0.05782083254909342,0.00516304347826087,0.026841554151771065,0.09420289855072464,0.023369121152512256,11.776405920407331,131.23700808682827,18.56504598012586,11.656283567309037,11.67967770586767,184.91442126053818,0.0,False
38,38000,no_update,0.03106060606060606,0.005681818181818182,0.01925720115391366,0.05303030303030303,0.057575757575757565,0.005681818181818182,0.027274848938200924,0.09659090909090909,0.022000209243384028,11.745211871800992,125.92884601441214,17.86679514448157,11.66647382374545,11.665700824659703,178.8730276790999,0.0,False
39,39000,no_update,0.026889297385620913,0.004963235294117648,0.014819313112989204,0.04595588235294118,0.06657475490196078,0.0056985294117647065,0.025785072721961438,0.10477941176470588,0.01991854265774089,11.769902833387928,123.43267957719024,19.058221865092886,11.676467669585744,11.66319134512494,177.60046329038175,0.0,False
40,40000,no_update,0.03225108225108225,0.00575139146567718,0.018385956403372147,0.0575139146567718,0.05735930735930735,0.005287569573283859,0.026058366116735763,0.10204081632653061,0.021619766030712226,11.728063297833033,130.9195173969293,18.934801876572052,11.656859386146094,11.669487943015595,184.90872990049607,0.0,False
41,41000,no_update,0.03849131757966344,0.007894736842105265,0.02042144409087489,0.07706766917293233,0.055959094163981385,0.005639097744360903,0.025648016415353893,0.10526315789473684,0.026393133777863984,11.781315253350973,126.48345849530438,18.831093680920194,11.656918497342932,11.678171937958004,180.4309578648765,0.0,False
42,42000,no_update,0.04321857775368211,0.007020872865275142,0.022720459105756995,0.07020872865275142,0.06311105087196169,0.0056925996204933585,0.028934232584534147,0.11005692599620494,0.02368281867220012,11.724227167088374,130.29857882309628,20.845337363614714,11.657328553963536,11.669585607229985,186.19505751499287,0.0,False
43,43000,no_update,0.04452335858585858,0.008522727272727272,0.026042980675198817,0.08143939393939394,0.07734314296814296,0.007859848484848485,0.035958597666487756,0.13825757575757575,0.03249024200662781,11.766837011846846,131.93293901327118,18.96436862438254,11.689746628745432,11.7065927938316,186.06048407207757,0.0,False
44,44000,no_update,0.039848856209150324,0.007720588235294118,0.025080139858769845,0.07536764705882353,0.06091415732959852,0.005974264705882353,0.03132557497872409,0.11397058823529412,0.03176587864920193,11.792918080674037,130.26756604045744,19.7826786887019,11.662787503818189,11.671405475760164,185.17735578941173,0.0,False
45,45000,no_update,0.022281564001747488,0.0047706422018348625,0.011512826008473191,0.047706422018348627,0.04645441968836464,0.004770642201834863,0.018423262746805877,0.09174311926605505,0.016276130248848743,11.762043958897516,124.67274771556757,17.985921520028565,11.667347799471441,11.662196036531583,177.75025703049667,0.0,False
