training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,138.89410857354366,141.87368932673232,55.20998613758079,18.516778337310942,0.0,129463.90673357208,2680.4345987663305,3,893.4781995887769,132498.8358947136
