training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,136.92184281446464,143.02705792274665,51.47529636065118,21.659739981585112,0.0,130715.44642553487,20814.316548261297,31,671.429566072945,151882.84691087552
