training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,134.551265544797,145.18437573156498,51.860938868916186,19.774455189004726,0.0,131656.66023495182,64355.77525175032,100,643.5577525175032,196363.8065220368
