batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,id_resolution_emissions_mg,recovered_history_seed_emissions_mg,expand_embeddings_emissions_mg,gt_split_emissions_mg,scoring_emissions_mg,history_update_emissions_mg,apply_content_seeds_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
1,1000,0.029757217847769028,0.004133858267716535,0.015606667803340453,0.04133858267716536,0.013160854893138356,0.009335624284077892,0.002061855670103093,0.006353497187920807,0.020618556701030927,0.00781786941580756,0.024113643558088,0.0035612535612535613,0.013049523787113371,0.03561253561253561,0.011684303350970019,194,0.27635327635327633,65679,11.710105008770242,37.27466833855714,146.64787111510168,11.719607198640421,14.815762762847838,11.65996807262577,12.592875038337867,246.42085753488095,0.0,False
2,2000,0.016584158415841585,0.0019801980198019802,0.00871553019508882,0.019801980198019802,0.006716171617161716,0.026255707762557076,0.0036529680365296807,0.0216438434025041,0.0319634703196347,0.021961295933898672,0.01950966850828729,0.0024861878453038676,0.01262616637246996,0.023480662983425413,0.01132761115495922,205,0.28314917127071826,65679,11.720232095390436,41.18366269408101,151.10205425400977,11.701184097363251,15.103399040201415,11.67457092438452,13.050003483670185,255.5351065891006,0.0,False
3,3000,0.03220439691027926,0.004313725490196079,0.01855497532118222,0.041176470588235294,0.01644880174291939,0.0189873417721519,0.002109704641350211,0.009181087061402655,0.02109704641350211,0.007735583684950773,0.028011034035130417,0.0036144578313253013,0.015580930451613604,0.03480589022757698,0.013684367098021715,207,0.27710843373493976,65679,11.735433101539897,37.97084682167075,151.72549837869704,11.973003908350181,14.858140704841631,11.710345587230552,13.088529085912093,253.06179758824217,0.0,False
4,4000,0.01546267629858961,0.0025490196078431374,0.006732912791890686,0.025490196078431372,0.00631730469965764,0.015918367346938776,0.0033333333333333335,0.01231088242002985,0.02857142857142857,0.015918367346938776,0.015595586187691449,0.002777777777777778,0.00835982060009794,0.02638888888888889,0.009117614638447973,179,0.24861111111111112,65679,11.731336066056345,34.92850562933944,151.05604320687178,11.671873958463966,14.646237755243547,11.690044602320066,12.983569000902433,248.70761021919756,0.0,False
5,5000,0.021623419827012644,0.0023952095808383238,0.013438500734088735,0.023952095808383235,0.011377245508982036,0.03357000498256103,0.005381165919282512,0.019126712606106145,0.04932735426008968,0.016228913089899637,0.025303100061387352,0.0033149171270718232,0.015190532843839956,0.031767955801104975,0.012871612733491187,178,0.24585635359116023,65679,11.767773547607897,41.52144717467347,142.8581382535369,11.721382700785036,14.804063367407014,11.76150194596927,13.398652448572784,247.83295943855236,0.0,False
6,6000,0.02906162464985994,0.004201680672268907,0.01579322997549973,0.03991596638655462,0.013674636521275178,0.012971698113207548,0.0023584905660377358,0.010065115219714104,0.018867924528301886,0.010220125786163521,0.024103682170542633,0.003633720930232558,0.014028171358891367,0.03343023255813953,0.01261016519010705,169,0.24563953488372092,65679,11.720119212107637,31.970700887854136,144.86003884333297,11.670307197231061,15.093093712549967,11.738651167899402,12.817305857002522,239.8702168779777,0.0,False
7,7000,0.013888888888888888,0.0020833333333333333,0.007408088128895929,0.020833333333333332,0.006128472222222222,0.007178217821782178,0.0014851485148514854,0.00738850220353967,0.01485148514851485,0.010451045104510451,0.011901270772238515,0.0019061583577712614,0.007402287019039675,0.01906158357771261,0.0074087650700553915,147,0.2155425219941349,65679,11.79128513343025,29.805422332992514,151.25017169615677,11.913917383588046,15.268412528315466,11.896054005842288,13.884769527023298,245.81003260734866,0.0,False
8,8000,0.025978407557354928,0.004251012145748988,0.01432178403639014,0.03643724696356275,0.013941906047169206,0.015873015873015872,0.0019047619047619048,0.012521024972853326,0.01904761904761905,0.012585034013605442,0.022964015151515152,0.0035511363636363635,0.01378462579300558,0.03125,0.013537157287157287,151,0.21448863636363635,65679,11.803920938922245,38.21644967415142,156.67216636198805,11.727135234317238,15.259546904793694,12.355099929041522,12.886789790565993,258.9211088337802,0.0,False
9,9000,0.0274781919111816,0.0032989690721649486,0.013511671200204944,0.032989690721649485,0.009953362788414334,0.018109987357774967,0.004424778761061947,0.012058380621562927,0.04424778761061947,0.015228613569321533,0.024500394120647282,0.0036568213783403666,0.013049725109103542,0.03656821378340366,0.011630165427633782,160,0.2250351617440225,65679,11.72633756587856,31.134164500018578,146.9862444448771,11.672636854423695,14.786392705663266,11.676910107964646,13.236389703292009,241.21907588211786,569.8252940703812,True
10,10000,0.018380376344086024,0.002620967741935484,0.008897591234477727,0.02620967741935484,0.00805891577060932,0.026272577996715927,0.0029556650246305425,0.01417601130690057,0.029556650246305417,0.011083743842364532,0.020672389127324747,0.0027181688125894133,0.010430522957942443,0.027181688125894134,0.00893737084724209,151,0.21602288984263232,65679,11.817559256543756,31.77489852503653,154.75807898027205,11.677722258080902,14.507094910746337,11.688863582933612,12.516564146742517,248.7407816603557,0.0,False
