batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,window_unique_untrained_users
111,111000,0.0231481481481481,0.0034722222222222,0.012011780404408,0.0111601731601731,0.0025454545454545,0.0095488541157161,0.0184852158685256,0.0031117397454031,0.0110537822015929,0.0961810466760961,68,413,707,6080,65679,122,275,0.38896746817538896,2335
112,112000,0.022421972534332,0.0031460674157303,0.0106618591164678,0.0015748031496062,0.0007874015748031,0.0009185136717923,0.0148466062629152,0.0022889842632331,0.0071213587689033,0.0958512160228898,67,364,699,6514,65679,92,254,0.36337625178826893,2488
113,113000,0.0263317191283293,0.0036319612590799,0.013482882186279,0.003875968992248,0.0011627906976744,0.003128863413053,0.0176974664679582,0.002682563338301,0.0095017542526094,0.081967213114754,55,388,671,6924,65679,96,258,0.38450074515648286,2645
114,114000,0.0209567198177676,0.0034168564920273,0.014126053052891,0.0,0.0,0.0,0.0126896551724137,0.0020689655172413,0.0085535686761643,0.0924137931034482,67,396,725,7352,65679,91,286,0.39448275862068966,2801
115,115000,0.0229166666666666,0.003,0.0131773607297369,0.0010615711252653,0.0003184713375796,0.0014945182357412,0.0133053221288515,0.0018207282913165,0.008039528036299,0.1162464985994397,83,425,714,7766,65679,113,314,0.43977591036414565,2989
116,116000,0.0196078431372549,0.0031674208144796,0.0116236098986832,0.0,0.0,0.0,0.011987090825265,0.0019363762102351,0.0071059966462212,0.0746887966804979,54,392,723,8168,65679,69,281,0.38865836791147995,3148
117,117000,0.018908472479901,0.0036796536796536,0.0108723255792455,0.0,0.0,0.0,0.0126788306033589,0.0024673439767779,0.0072902966873896,0.0682148040638606,47,356,689,8529,65679,93,227,0.32946298984034833,3273
118,118000,0.0198507632718159,0.0035885167464114,0.0107236219105049,0.0023809523809523,0.0006802721088435,0.0019604010817786,0.0126371054039593,0.0023876404494382,0.0071051009503286,0.0941011235955056,67,434,712,8931,65679,99,294,0.41292134831460675,3451
119,119000,0.0271390080281535,0.0048498845265588,0.0137309399240928,0.0037037037037037,0.0003703703703703,0.0013192858781778,0.0181382510329878,0.0031294452347083,0.0089640173175536,0.0881934566145092,62,376,703,9322,65679,83,270,0.3840682788051209,3603
120,120000,0.0252444727891156,0.0033482142857142,0.0143010141589033,0.0,0.0,0.0,0.0153871072238419,0.0020408163265306,0.0087168086301887,0.0884353741496598,65,408,735,9696,65679,91,287,0.3904761904761905,3754
121,121000,0.0194508009153318,0.0025171624713958,0.0129994083833645,0.0036231884057971,0.0003623188405797,0.001207729468599,0.0133239831697054,0.0016830294530154,0.0084348875131327,0.1122019635343618,80,416,713,713,65679,147,276,0.3870967741935484,276
122,122000,0.022396199859254,0.0039408866995073,0.0119182643971882,0.0016778523489932,0.0003355704697986,0.0012981637826662,0.0136262175324675,0.0024147727272727,0.0074228240802457,0.1079545454545454,76,437,704,1348,65679,121,298,0.42329545454545453,544
123,123000,0.0131728778467908,0.0021739130434782,0.006227856332365,0.0041322314049586,0.0004132231404958,0.0015985653191509,0.0100563017229683,0.0015669515669515,0.0046320038748182,0.0669515669515669,47,365,702,1963,65679,93,242,0.34472934472934474,752
124,124000,0.0197642543859649,0.0026315789473684,0.0109337946748138,0.003831417624521,0.0003831417624521,0.0024173553776684,0.0139644351464435,0.001813110181311,0.007833668236104,0.0767085076708507,55,394,717,2552,65679,92,261,0.36401673640167365,957
125,125000,0.0155440414507772,0.0023316062176165,0.0076214197709744,0.0011185682326621,0.0003355704697986,0.0005609411240476,0.0092592592592592,0.0014619883040935,0.0045453632844478,0.0964912280701754,66,503,684,3081,65679,135,298,0.43567251461988304,1188
126,126000,0.0174723947550034,0.0028260869565217,0.0086500598246642,0.0,0.0,0.0,0.0110251050580268,0.0017832647462277,0.0054581996150144,0.0864197530864197,63,382,729,3621,65679,93,269,0.36899862825788754,1380
127,127000,0.0261958997722095,0.0029612756264236,0.0130566725405388,0.0,0.0,0.0,0.0156675749318801,0.0017711171662125,0.0078090997892323,0.0831062670299727,61,426,734,4149,65679,88,295,0.4019073569482289,1593
128,128000,0.0167445482866043,0.0018691588785046,0.0068780286976797,0.0,0.0,0.0,0.0098714416896235,0.0011019283746556,0.004054815816263,0.0840220385674931,61,414,726,4641,65679,86,298,0.41046831955922863,1791
129,129000,0.0140855457227138,0.0026548672566371,0.0079411308747836,0.0035087719298245,0.0003508771929824,0.0013573782709983,0.0099954771596562,0.0017639077340569,0.0053951749832249,0.0664857530529172,49,401,737,5134,65679,70,285,0.38670284938941657,1982
130,130000,0.0266504329004328,0.0036363636363636,0.013840061999942,0.009840098400984,0.0014760147601476,0.0072189668370904,0.0202431183443841,0.0028129395218002,0.0113164096945513,0.0942334739803094,67,393,711,5607,65679,119,271,0.38115330520393814,2169
131,131000,0.0228217924724474,0.0032751091703056,0.0181173829143325,0.0018726591760299,0.0003745318352059,0.0022964314335784,0.0151067323481116,0.0022068965517241,0.0122909083690065,0.0744827586206896,54,374,725,6057,65679,90,267,0.3682758620689655,2334
132,132000,0.0205070842654735,0.0026845637583892,0.0091769790849822,0.0006510416666666,0.000390625,0.0004572757544451,0.0132764343290659,0.0018492176386913,0.0060016674880867,0.0768136557610241,54,403,703,6478,65679,102,256,0.36415362731152207,2495
133,133000,0.029074074074074,0.0035555555555555,0.0131466133460039,0.0085034013605442,0.0010204081632653,0.0032225931698335,0.0209453405017921,0.0025537634408602,0.0092250247280011,0.086021505376344,64,420,744,6907,65679,105,294,0.3951612903225806,2676
134,134000,0.0152932442464736,0.0022271714922048,0.0060807298685528,0.0,0.0,0.0,0.0093170511080958,0.0013568521031207,0.0037045423486841,0.0827679782903663,61,402,737,7358,65679,93,288,0.39077340569877883,2854
135,135000,0.0263687600644122,0.0038647342995169,0.0118727510009753,0.0046641791044776,0.0007462686567164,0.0051879852611645,0.0178396871945259,0.0026392961876832,0.0092458929096714,0.0865102639296187,59,412,682,7742,65679,103,268,0.39296187683284456,3015
136,136000,0.0176838810641627,0.002112676056338,0.0089947113351764,0.0103046594982078,0.0025089605734767,0.0073615782322454,0.0147635933806146,0.0022695035460992,0.0083484075965697,0.0950354609929078,67,435,705,8136,65679,128,279,0.39574468085106385,3172
137,137000,0.0178030303030303,0.0022727272727272,0.0073338826149627,0.0072463768115942,0.0010869565217391,0.0044145196986165,0.0137337057728119,0.0018156424581005,0.0062085416025164,0.0851955307262569,61,413,716,8507,65679,95,276,0.3854748603351955,3321
138,138000,0.0135758998435054,0.002112676056338,0.007169506844143,0.0,0.0,0.0,0.0081226591760299,0.0012640449438202,0.0042896206679844,0.0828651685393258,59,452,712,8892,65679,141,286,0.40168539325842695,3481
139,139000,0.0234106529209622,0.0030927835051546,0.0177639252051702,0.0045073375262054,0.0015723270440251,0.0025744241843189,0.0148961284230406,0.0024079320113314,0.0109221952835969,0.0949008498583569,67,501,706,9272,65679,109,318,0.45042492917847027,3663
140,140000,0.0152582159624413,0.002112676056338,0.0080168580284499,0.0,0.0,0.0,0.0087837837837837,0.0012162162162162,0.0046151101623239,0.0729729729729729,54,440,740,9632,65679,81,314,0.4243243243243243,3816
141,141000,0.0171666666666666,0.00225,0.0081390339142375,0.0014840182648401,0.0006849315068493,0.0007626043337738,0.0105491329479768,0.0015895953757225,0.0050264364612095,0.0809248554913294,56,437,692,692,65679,93,292,0.42196531791907516,292
142,142000,0.0349737981316928,0.0045454545454545,0.0186287180314399,0.0025270758122743,0.0007220216606498,0.0026216627961131,0.0220417951353203,0.0030215827338129,0.0122489276714607,0.0863309352517985,60,422,695,1330,65679,110,277,0.3985611510791367,541
143,143000,0.0204999999999999,0.0025,0.0097973569289404,0.0017718715393133,0.0006644518272425,0.0009912476162077,0.0124583927722301,0.0017118402282453,0.0060161316748284,0.0898716119828816,63,473,701,1936,65679,118,301,0.42938659058487877,799
144,144000,0.0269583333333333,0.0035,0.0129317633405748,0.0072261072261072,0.0024475524475524,0.0045679872197077,0.0187317784256559,0.0030612244897959,0.0094448246079684,0.08600583090379,59,472,686,2491,65679,106,286,0.41690962099125367,1029
145,145000,0.021998420221169,0.0028436018957345,0.0099123947898553,0.0008038585209003,0.0003215434083601,0.0003628461136621,0.0130059117780809,0.0017735334242837,0.0058606763201471,0.0791268758526603,58,443,733,3042,65679,96,311,0.4242837653478854,1259
146,146000,0.0257847533632287,0.0035874439461883,0.0140063486850919,0.0,0.0,0.0,0.0153333333333333,0.0021333333333333,0.0083291086847346,0.076,57,405,750,3593,65679,79,304,0.4053333333333333,1478
147,147000,0.0201900237529691,0.002375296912114,0.0131747889371373,0.0103448275862068,0.0010344827586206,0.0045974049572128,0.0161744022503516,0.0018284106891701,0.0096762778904733,0.0886075949367088,63,440,711,4108,65679,101,290,0.4078762306610408,1686
148,148000,0.0228235294117647,0.0035294117647058,0.0120463122577322,0.0,0.0,0.0,0.0139167862266857,0.0021520803443328,0.0073453123522757,0.0573888091822094,40,435,697,4563,65679,87,272,0.3902439024390244,1860
149,149000,0.0143325143325143,0.0017199017199017,0.0065609860400782,0.0051903114186851,0.0006920415224913,0.0040988778435279,0.0105363984674329,0.0012931034482758,0.0055386451366256,0.0675287356321839,47,427,696,5016,65679,84,289,0.41522988505747127,2051
150,150000,0.0295582329317269,0.0043373493975903,0.0160674789284161,0.0036764705882352,0.0003676470588235,0.001159797341124,0.0193110140708393,0.0027656477438136,0.0101651654033164,0.0655021834061135,45,423,687,5451,65679,92,272,0.39592430858806404,2218
151,151000,0.0249606918238993,0.003066037735849,0.0125261972418538,0.0,0.0,0.0,0.015097479790775,0.0018544935805991,0.0075764730820913,0.0770328102710413,54,444,701,5879,65679,99,277,0.39514978601997147,2381
152,152000,0.0168458781362007,0.0019354838709677,0.0109822423968625,0.0051903114186851,0.0006920415224913,0.0031218408964821,0.0123784261715296,0.0014588859416445,0.0079694359862393,0.0503978779840848,38,421,754,6362,65679,68,289,0.383289124668435,2559
153,153000,0.0301587301587301,0.0040100250626566,0.0134865554813698,0.0112612612612612,0.0015015015015015,0.0046244390589849,0.0215619307832422,0.0028688524590163,0.0094550189121701,0.0710382513661202,52,466,732,6827,65679,91,333,0.45491803278688525,2779
154,154000,0.0157438169066076,0.0023255813953488,0.0063999636375908,0.0023890784982935,0.0006825938566552,0.0012573474071045,0.0099894957983193,0.0016176470588235,0.0041841010559254,0.088235294117647,60,449,680,7208,65679,97,293,0.4308823529411765,2943
155,155000,0.027481569246972,0.0045023696682464,0.0133521286246206,0.0,0.0,0.0,0.0167589916506101,0.0027456647398843,0.0081424830629912,0.0823699421965317,57,388,692,7614,65679,93,270,0.3901734104046243,3109
156,156000,0.0151764705882352,0.0025882352941176,0.0083482193225653,0.0085769980506822,0.0014035087719298,0.0033234706410355,0.012527386541471,0.002112676056338,0.0063312427391343,0.0492957746478873,35,419,710,7975,65679,63,285,0.4014084507042254,3250
157,157000,0.0210843373493975,0.0028915662650602,0.0112538026357938,0.011353959693443,0.0014760147601476,0.0054538719193354,0.0172404126485759,0.0023323615160349,0.0089625763615077,0.0801749271137026,55,404,686,8361,65679,92,271,0.39504373177842567,3409
158,158000,0.0172080433101314,0.0025522041763341,0.0091532578976379,0.0003912363067292,0.0003521126760563,0.0002758750579982,0.0105283605283605,0.0016783216783216,0.0056271366018929,0.0797202797202797,57,422,715,8761,65679,77,284,0.3972027972027972,3568
159,159000,0.0261737872719181,0.0042056074766355,0.0147708557871941,0.0032089851584436,0.0014440433212996,0.0022295480103881,0.0171507373635033,0.0031205673758865,0.0098432781216973,0.0780141843971631,55,406,705,9137,65679,94,277,0.39290780141843973,3715
160,160000,0.0175207675207675,0.0034398034398034,0.0088949490246945,0.0007968127490039,0.0003984063745019,0.0005227293924794,0.0111412650166449,0.0022796352583586,0.0057012907759316,0.060790273556231,40,415,658,9465,65679,79,251,0.38145896656534956,3833
161,161000,0.0188172043010752,0.0025345622119815,0.0107532562924066,0.0061941803514837,0.0018726591760299,0.0065671977191687,0.0140092907567943,0.0022824536376604,0.0091588516717867,0.0584878744650499,41,426,701,701,65679,88,267,0.38088445078459343,267
162,162000,0.0258980785296574,0.0030075187969924,0.013473258096988,0.000886524822695,0.000354609929078,0.0005355305610915,0.0155408712677435,0.0019089574155653,0.0081157850204493,0.0822320117474302,56,435,681,1306,65679,118,282,0.41409691629955947,512
163,163000,0.0250617283950617,0.0037037037037037,0.0125382799737168,0.0044520547945205,0.0010273972602739,0.0026438960268795,0.0164275466284074,0.0025824964131994,0.0083931435139227,0.0688665710186513,48,433,697,1895,65679,68,292,0.41893830703012913,758
164,164000,0.0199961508852963,0.002771362586605,0.0114760681776251,0.0017241379310344,0.0003448275862068,0.0007531290924764,0.0126671277086214,0.0017980636237897,0.0071750276040523,0.0733056708160442,53,409,723,2498,65679,81,290,0.40110650069156295,987
165,165000,0.0272727272727272,0.0034090909090909,0.0137439031109059,0.0048919226393629,0.0010238907849829,0.0020123613157973,0.0183265120509322,0.0024556616643929,0.0090544873592458,0.0668485675306957,49,436,733,3072,65679,95,293,0.39972714870395637,1217
166,166000,0.0188837920489296,0.0027522935779816,0.0099860634892745,0.003831417624521,0.0007662835249042,0.0031322972810495,0.01324725011956,0.0020086083213773,0.0074195886250755,0.0631276901004304,44,409,697,3614,65679,92,261,0.3744619799139168,1424
167,167000,0.0277750379016201,0.0045569620253164,0.0145220029099568,0.0066248256624825,0.001255230125523,0.0039109174195607,0.0198020083666771,0.0033123028391167,0.0105219249411798,0.0583596214511041,37,390,634,4068,65679,74,239,0.37697160883280756,1588
168,168000,0.0243531202435312,0.0029680365296803,0.0132098389461163,0.0053956834532374,0.0007194244604316,0.0027831137211118,0.0169925512104283,0.0020949720670391,0.0091614735654581,0.0642458100558659,46,404,716,4555,65679,74,278,0.388268156424581,1786
169,169000,0.0214412024756852,0.0034482758620689,0.0141435416520353,0.000935960591133,0.0006896551724137,0.0006450535384616,0.0125258799171842,0.0022488755622188,0.0082746337765685,0.0764617691154422,51,497,667,5005,65679,120,290,0.43478260869565216,1976
170,170000,0.0122864918070754,0.0029702970297029,0.0067611297920158,0.0034246575342465,0.0003424657534246,0.0034246575342465,0.0085685958190495,0.001867816091954,0.0053613454539862,0.0517241379310344,36,415,696,5455,65679,62,292,0.41954022988505746,2167
171,171000,0.0153475643130815,0.0022988505747126,0.0055297319164412,0.0,0.0,0.0,0.0092983154264491,0.0013927576601671,0.003350185771103,0.0710306406685236,51,416,718,5902,65679,84,283,0.39415041782729804,2339
172,172000,0.0082186544342507,0.0013761467889908,0.0041364775255674,0.0049180327868852,0.000655737704918,0.003994778481371,0.0068600989653621,0.0010796221322537,0.0040781533575783,0.0593792172739541,44,422,741,6356,65679,68,305,0.4116059379217274,2521
173,173000,0.0159844668345927,0.0027707808564231,0.0087205842261734,0.0047864506627393,0.0010309278350515,0.0021762204137752,0.0112480966223698,0.0020348837209302,0.0059525466252898,0.065406976744186,45,442,688,6750,65679,91,291,0.42296511627906974,2691
174,174000,0.0234567901234567,0.0032098765432098,0.010248868087406,0.0025445292620865,0.0007633587786259,0.0027252468088997,0.0152423788105947,0.0022488755622188,0.0072935625777079,0.0689655172413793,46,425,667,7127,65679,99,262,0.39280359820089955,2839
175,175000,0.0157813702848344,0.0018475750577367,0.0068095035116105,0.0016891891891891,0.0003378378378378,0.0020714432188022,0.0100594421582075,0.0012345679012345,0.0048856820484126,0.0603566529492455,44,430,729,7548,65679,69,296,0.4060356652949246,3011
176,176000,0.0257323832145684,0.0030878859857482,0.012827392144006,0.0070921985815602,0.001063829787234,0.005161720388608,0.0182550972024656,0.002275960170697,0.0097524000600483,0.0682788051209103,48,423,703,7932,65679,94,282,0.4011379800853485,3178
177,177000,0.017579908675799,0.0029680365296803,0.0094002369505446,0.000669344042838,0.0004016064257028,0.0004328881707811,0.0114507520621057,0.0020378457059679,0.0061500625019841,0.0451237263464337,31,377,687,8308,65679,39,249,0.3624454148471616,3316
178,178000,0.0173611111111111,0.0030092592592592,0.0086895453951894,0.0037878787878787,0.0003787878787878,0.0037878787878787,0.0122126436781609,0.0020114942528735,0.0068302925441405,0.0603448275862069,42,378,696,8691,65679,64,264,0.3793103448275862,3470
179,179000,0.0126025354213273,0.0020134228187919,0.0071824634648643,0.0017301038062283,0.0003460207612456,0.0007072055279878,0.0083333333333333,0.0013586956521739,0.0046398689760636,0.0584239130434782,43,392,736,9084,65679,78,289,0.39266304347826086,3634
180,180000,0.0106900452488687,0.002262443438914,0.0087534131598441,0.0150862068965517,0.0017241379310344,0.0125611085708165,0.0122032640949554,0.0020771513353115,0.0100640738947782,0.0504451038575667,34,380,674,9421,65679,78,232,0.34421364985163205,3739
181,181000,0.0183634020618556,0.0028350515463917,0.0123992657384012,0.0054901960784313,0.0011764705882352,0.0024259503613047,0.013258164852255,0.0021772939346811,0.0084440629061157,0.0637636080870917,41,455,643,643,65679,114,255,0.3965785381026439,255
182,182000,0.0153876898481215,0.0023980815347721,0.0069367593754934,0.0088065843621399,0.0022222222222222,0.0097500882326851,0.012801229176775,0.0023289665211062,0.0080424344722063,0.0596797671033478,41,421,687,1254,65679,91,270,0.3930131004366812,497
183,183000,0.0229750778816199,0.0032710280373831,0.0132623889504529,0.0066202090592334,0.0013937282229965,0.0026246328566019,0.0164102564102564,0.0025174825174825,0.0089924085323616,0.0531468531468531,38,420,715,1871,65679,49,287,0.4013986013986014,735
184,184000,0.0238095238095238,0.0037470725995316,0.0139968201343012,0.0091012514220705,0.0020477815699658,0.0062299380560157,0.017824074074074,0.0030555555555555,0.0108361306218878,0.0569444444444444,41,416,720,2441,65679,83,293,0.40694444444444444,966
185,185000,0.0208633093525179,0.0023980815347721,0.0105254014601513,0.0036231884057971,0.0007246376811594,0.0029620637331664,0.0139971139971139,0.0017316017316017,0.0075131630580621,0.0548340548340548,38,440,693,2971,65679,73,276,0.39826839826839827,1173
186,186000,0.0401157981803143,0.0047146401985111,0.0199445268690401,0.0050125313283208,0.0007518796992481,0.0028958974499501,0.0261584454409566,0.0031390134529147,0.0131658491030043,0.0866965620328849,58,408,669,3474,65679,110,266,0.3976083707025411,1371
187,187000,0.0326508326508326,0.0049140049140049,0.0180935263733939,0.0071942446043165,0.0010791366906474,0.0041416363352472,0.0223195458231954,0.0033576642335766,0.0124312994674015,0.0540145985401459,37,400,685,3956,65679,62,278,0.4058394160583942,1555
188,188000,0.0151894334376086,0.0038929440389294,0.0089384695697071,0.0076335877862595,0.0007633587786259,0.0025798382960016,0.0122479303757164,0.0026745913818722,0.0064630440218455,0.0534918276374442,36,400,673,4413,65679,64,262,0.38930163447251115,1725
189,189000,0.0245358939186099,0.0044444444444444,0.0143087315819218,0.003415300546448,0.0008196721311475,0.0028183859132824,0.0165953318495691,0.0030816640986132,0.0099887865231422,0.0416024653312788,27,390,649,4860,65679,87,244,0.37596302003081666,1886
190,190000,0.0215367965367965,0.0032467532467532,0.0124509172502269,0.0083892617449664,0.0010067114093959,0.0039073027767232,0.0163815789473684,0.0023684210526315,0.0091009210487741,0.056578947368421,43,415,760,5374,65679,74,298,0.39210526315789473,2095
191,191000,0.0109126984126984,0.0021428571428571,0.0080724091301927,0.0005611672278338,0.0003367003367003,0.0003067084283618,0.0066248256624825,0.00139470013947,0.0048556544461707,0.0627615062761506,45,413,717,5829,65679,78,297,0.41422594142259417,2289
192,192000,0.0324052132701421,0.0056872037914691,0.0177741726912059,0.0005910165484633,0.000354609929078,0.0010730582038965,0.0196614583333333,0.0035511363636363,0.011084237626687,0.065340909090909,46,398,704,6268,65679,72,282,0.4005681818181818,2476
193,193000,0.0190744920993228,0.0029345372460496,0.0114878382274965,0.0035460992907801,0.000354609929078,0.0013718184653707,0.0130344827586206,0.0019310344827586,0.0075530553682972,0.0386206896551724,28,394,725,6693,65679,46,282,0.3889655172413793,2641
194,194000,0.0288389513108614,0.0035955056179775,0.0164425694863444,0.0013333333333333,0.0004,0.0006686418198648,0.0189448441247002,0.0024460431654676,0.0107684947861719,0.0489208633093525,34,392,695,7100,65679,63,250,0.3597122302158273,2790
195,195000,0.0207563439270756,0.0033259423503325,0.0118572586116105,0.0106382978723404,0.001063829787234,0.0069654719393786,0.0168637259360315,0.0024556616643929,0.009975288841393,0.0695770804911323,51,378,733,7526,65679,87,282,0.38472032742155526,2955
196,196000,0.022829457364341,0.0030232558139534,0.0136914505593242,0.0,0.0,0.0,0.0137681159420289,0.0018232819074333,0.0082571160455952,0.0687237026647966,49,413,713,7932,65679,96,283,0.39691444600280507,3118
197,197000,0.0172606246799795,0.003010752688172,0.0129089511816435,0.0011614401858304,0.0003484320557491,0.0005450391707581,0.0111163880445795,0.0019946808510638,0.008190277315787,0.0545212765957446,41,394,752,8386,65679,53,287,0.3816489361702128,3293
198,198000,0.0180942184154175,0.0029978586723768,0.0079030007529621,0.0056603773584905,0.000754716981132,0.004694629986177,0.0135928961748633,0.0021857923497267,0.0067415004070631,0.0478142076502732,35,385,732,8761,65679,54,265,0.3620218579234973,3427
199,199000,0.0270082331998219,0.0042056074766355,0.0146594217490501,0.0,0.0,0.0,0.0170998872921949,0.0026627218934911,0.0092814090363808,0.0576923076923076,39,392,676,9125,65679,97,248,0.3668639053254438,3563
200,200000,0.0257132132132132,0.0038288288288288,0.0141616272571146,0.0010288065843621,0.0004115226337448,0.0004643832977322,0.0169820475497331,0.0026200873362445,0.0093167505727916,0.0582241630276564,40,380,687,9451,65679,66,243,0.3537117903930131,3689
201,201000,0.0144881218706722,0.0022371364653243,0.0084599400334054,0.0034965034965034,0.0003496503496503,0.0010525524323915,0.010199441304489,0.0015006821282401,0.0055697451440603,0.0532060027285129,39,411,733,733,65679,57,286,0.39017735334242837,286
202,202000,0.0177038028326084,0.0028103044496487,0.0095461584846412,0.0049668874172185,0.0006622516556291,0.001782210955077,0.0124273303285648,0.0019204389574759,0.0063298180814473,0.046639231824417,34,413,729,1390,65679,48,302,0.41426611796982166,559
203,203000,0.020703551191356,0.0035476718403547,0.0107700378453238,0.0017793594306049,0.0003558718861209,0.0021820184795923,0.0134389365946743,0.0023224043715846,0.0074732708483695,0.0491803278688524,36,401,732,2038,65679,63,281,0.383879781420765,800
204,204000,0.0149724192277383,0.0028368794326241,0.0103203229819635,0.0,0.0,0.0,0.0088826554464703,0.0016830294530154,0.006122716159005,0.0589060308555399,42,422,713,2616,65679,72,290,0.4067321178120617,1033
205,205000,0.0271825396825396,0.0035714285714285,0.0119330080349607,0.0,0.0,0.0,0.016569908079342,0.002177068214804,0.007274112299976,0.0537010159651669,37,433,689,3164,65679,107,269,0.3904208998548621,1245
206,206000,0.0204166666666666,0.003,0.0130706251345532,0.0024946921443736,0.0009554140127388,0.0021392408154101,0.0125350140056022,0.0021008403361344,0.0082632656440617,0.0672268907563025,48,487,714,3678,65679,113,314,0.43977591036414565,1467
207,207000,0.0091136933242196,0.0016746411483253,0.005976578732125,0.0,0.0,0.0,0.0053057434673033,0.0009749303621169,0.0034794009888972,0.0668523676880222,48,443,718,4200,65679,82,300,0.4178272980501393,1688
208,208000,0.0190209267563527,0.0033632286995515,0.0099354243706709,0.0065298507462686,0.0014925373134328,0.0030446046892803,0.0143323996265172,0.0026610644257703,0.0073489542381601,0.0504201680672268,36,410,714,4702,65679,86,268,0.3753501400560224,1880
209,209000,0.0076586433260393,0.0008752735229759,0.0046508123385544,0.0,0.0,0.0,0.0045931758530183,0.000524934383202,0.0027892667174794,0.0472440944881889,36,414,762,5234,65679,58,305,0.400262467191601,2089
210,210000,0.0150115473441108,0.0016166281755196,0.0071315342134196,0.0053380782918149,0.0007117437722419,0.0032107189291222,0.011204481792717,0.0012605042016806,0.0055884682541933,0.0518207282913165,37,393,714,5690,65679,44,281,0.39355742296918766,2283
211,211000,0.0256460711006165,0.0038961038961038,0.0149447677737686,0.0127140974967061,0.0021739130434782,0.0050474407057107,0.0213478717813977,0.0033236994219653,0.011655193748258,0.0332369942196531,23,333,692,6119,65679,47,230,0.33236994219653176,2429
212,212000,0.0188053097345132,0.0019911504424778,0.0082215249822046,0.0079365079365079,0.0007936507936507,0.0023416461189756,0.0149147727272727,0.0015625,0.0061167956163897,0.0511363636363636,36,381,704,6551,65679,72,252,0.35795454545454547,2596
213,213000,0.016158315177923,0.00239651416122,0.0093717871760424,0.0042117930204572,0.0010830324909747,0.0024897661936216,0.0116621376811594,0.0019021739130434,0.0067816787356476,0.0570652173913043,42,390,736,7012,65679,71,277,0.3763586956521739,2770
214,214000,0.0235550277117973,0.003562945368171,0.0147686822570622,0.004152249134948,0.0006920415224913,0.0019729877226385,0.0156572769953051,0.002394366197183,0.0095602939184024,0.056338028169014,40,407,710,7413,65679,63,289,0.4070422535211268,2942
215,215000,0.0177562550443906,0.0021791767554479,0.0076148466205203,0.0020254629629629,0.0006944444444444,0.0018459966071247,0.0112933903946742,0.0015691868758915,0.0052447627348456,0.0485021398002853,34,434,701,7821,65679,62,288,0.4108416547788873,3123
216,216000,0.014924506387921,0.0024390243902439,0.0088752150583483,0.003875968992248,0.0003875968992248,0.0011667829289301,0.0106572569147419,0.0016467065868263,0.0058980062418964,0.0434131736526946,29,444,668,8176,65679,63,258,0.38622754491017963,3260
217,217000,0.0244893790849673,0.0036764705882352,0.0136764362295414,0.0,0.0,0.0,0.0141927083333333,0.0021306818181818,0.0079261164512115,0.0525568181818181,37,434,704,8542,65679,61,296,0.42045454545454547,3425
218,218000,0.0198597708626983,0.0037406483790523,0.0110286067132678,0.0004528985507246,0.0003623188405797,0.0009164590679987,0.011947958812322,0.0023633677991137,0.0069060768017549,0.0561299852289512,38,420,677,8891,65679,69,276,0.4076809453471196,3566
219,219000,0.010375816993464,0.0022058823529411,0.0061764808112594,0.0025179856115107,0.0010791366906474,0.0015478107839815,0.0071914480077745,0.0017492711370262,0.0043007224037036,0.0655976676384839,45,431,686,9238,65679,74,278,0.40524781341107874,3716
220,220000,0.0223214285714285,0.0035714285714285,0.0132662723714613,0.0,0.0,0.0,0.0132575757575757,0.0021212121212121,0.0078793617721406,0.059090909090909,39,449,660,9590,65679,81,268,0.40606060606060607,3865
221,221000,0.0273752012882447,0.0033816425120772,0.0152130190273801,0.0027412280701754,0.0006578947368421,0.0013301255517615,0.0169452181987,0.0022284122562674,0.0093350251324107,0.0543175487465181,39,437,718,718,65679,80,304,0.4233983286908078,304
222,222000,0.0159872102318145,0.0028776978417266,0.008962389740509,0.0,0.0,0.0,0.0091954022988505,0.0016551724137931,0.0051549193404031,0.0427586206896551,31,431,725,1387,65679,46,308,0.42482758620689653,592
223,223000,0.0291187739463601,0.0036781609195402,0.0144820269866424,0.0034129692832764,0.0013651877133105,0.0025671403828281,0.0187728937728937,0.0027472527472527,0.0096866124606567,0.0508241758241758,37,439,728,1998,65679,73,293,0.4024725274725275,832
224,224000,0.0189578264395782,0.0034063260340632,0.0100389462936816,0.0084586466165413,0.0015037593984962,0.0056215440461058,0.0148325947808961,0.0026587887740029,0.0083033052333343,0.0709010339734121,48,398,677,2552,65679,84,266,0.3929098966026588,1044
225,225000,0.0205387205387205,0.0027972027972027,0.0089024096931054,0.0009469696969696,0.0003787878787878,0.0004274437172308,0.0130751964085297,0.0018759018759018,0.0056738512261055,0.0447330447330447,31,424,693,3100,65679,51,264,0.38095238095238093,1242
226,226000,0.0216824644549763,0.0040284360189573,0.0142057835636839,0.0072202166064981,0.0007220216606498,0.002130306216541,0.0159513590844062,0.0027181688125894,0.009420508563457,0.044349070100143,31,416,699,3630,65679,75,277,0.39628040057224606,1450
