metric,mean_existing,mean_new,mean_overall,pct_existing,pct_new
Recall@10,0.019059323216633183,0.015755006761024534,0.01768606508770021,7.76463346778028,-10.91853002406189
Precision@10,0.002734130798184641,0.002663826271711904,0.0027090494781845317,0.9258346959730576,-1.6693385202744242
NDCG@10,0.010178955006775629,0.009027923479002132,0.009704710727486084,4.886743073612392,-6.973801357799641
