batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,id_resolution_emissions_mg,recovered_history_seed_emissions_mg,expand_embeddings_emissions_mg,gt_split_emissions_mg,scoring_emissions_mg,history_update_emissions_mg,apply_content_seeds_emissions_mg,batch_emissions_mg
17,17000,0.018683409436834095,0.00319634703196347,0.009951265133574957,0.02968036529680365,0.010029354207436399,0.026751373626373625,0.005384615384615385,0.0182017543729748,0.046153846153846156,0.019337606837606842,0.021688668303997818,0.004011461318051576,0.013024513274325614,0.03581661891117478,0.013496611634147452,165,0.23638968481375358,65679,11.706586249050389,30.32114220328282,134.72721025309733,11.72675687163751,14.83689992908769,11.66870882701211,12.851474008272225,227.83877834144008
18,18000,0.030353430353430355,0.004365904365904366,0.018891127555582515,0.04365904365904366,0.018696168696168695,0.017443502824858754,0.003389830508474576,0.008394577883210701,0.029661016949152543,0.007608622545063223,0.026104137610413764,0.004044630404463041,0.015436196282667942,0.03905160390516039,0.015046711385623518,125,0.17433751743375175,65679,11.729026232679477,26.34185268671381,136.00741656411702,11.672203026602372,14.668625229399304,11.668373059843702,12.293054185850277,224.38055098520599
19,19000,0.029060095653982116,0.0037117903930131003,0.01457797460197648,0.03711790393013101,0.011128439731059817,0.024865591397849465,0.0032258064516129032,0.014224617780989842,0.03225806451612903,0.014471326164874553,0.02758667206259274,0.0035410764872521247,0.014453849259760208,0.03541076487252125,0.012302711452853098,149,0.21104815864022664,65679,11.71522698429836,28.885363710737938,136.85338155940923,11.670584799753843,14.524691005671219,11.671487099997915,12.801802461937829,228.12253762180632
20,20000,0.02053834808259587,0.0026548672566371685,0.01053055482222477,0.02654867256637168,0.009481668773704172,0.033950617283950615,0.007407407407407408,0.021408168151142486,0.053497942386831275,0.020883140636227055,0.025227817745803356,0.004316546762589928,0.014333806676796002,0.03597122302158273,0.013468082676715768,135,0.19424460431654678,65679,11.696209753328697,27.616776272018292,136.69185358426532,11.664272878415815,14.732944386213267,11.671551051043762,12.534196330900132,226.6078042561853
21,21000,0.03599562363238512,0.004595185995623633,0.02023960087956432,0.045951859956236324,0.017778125108540866,0.01946902654867257,0.003097345132743363,0.007941643567938873,0.02654867256637168,0.005162241887905604,0.03052708638360176,0.004099560761346999,0.016170291432379327,0.03953147877013177,0.013603616165841641,128,0.18740849194729137,65679,11.761044727701467,26.4652001244238,134.31573438763087,11.662575951425397,14.567560199749488,11.669565507224124,12.89420682590043,223.33588772405557
22,22000,0.017980636237897647,0.0024896265560165978,0.00934799669148956,0.022821576763485476,0.008338273068563525,0.015606060606060606,0.0027272727272727275,0.00716503877252283,0.02727272727272727,0.009507575757575758,0.017236467236467237,0.002564102564102564,0.008663878825146711,0.024216524216524215,0.008704721204721206,125,0.17806267806267806,65679,11.713921146276444,25.24497531138526,135.39345257124018,11.667318877637763,14.676089977019684,11.66956407142386,12.284363970385508,222.64968592536866
23,23000,0.009563994374120956,0.0018987341772151902,0.006828427841569846,0.0189873417721519,0.007823488045007033,0.03138075313807531,0.0033472803347280337,0.012730951635053693,0.03347280334728033,0.0071528192867105,0.016877045348293596,0.0023842917251051896,0.008806973685388414,0.023842917251051893,0.007598677619715488,144,0.20196353436185133,65679,11.755651529576395,28.696032806617595,138.16125020042324,11.667012773875635,14.951978231450731,11.793066213604437,13.001876733967874,230.0268684895159
24,24000,0.01825396825396825,0.0023809523809523807,0.010247652741846212,0.023809523809523808,0.009845836482741245,0.012295081967213115,0.0012295081967213116,0.0038292493432122866,0.012295081967213115,0.0015027322404371586,0.016310160427807485,0.002005347593582888,0.008153948959404128,0.020053475935828877,0.007124289109583228,139,0.1858288770053476,65679,11.755738425465317,36.00226117619204,152.09512543937643,11.66161954774085,14.882312802489556,11.680318398409224,13.339221881662581,251.416597671336
25,25000,0.012558139534883722,0.0018604651162790699,0.005307765533147944,0.01627906976744186,0.004528423772609819,0.016283524904214558,0.0026819923371647508,0.007265694064217809,0.02681992337164751,0.006077054065559812,0.013965267727930535,0.002170767004341534,0.006047301490614275,0.020260492040520984,0.005113362276893391,156,0.22575976845151954,65679,11.722865280343504,41.66905121928601,140.7198380395068,11.66960080228093,14.723731892284965,11.677370127675772,12.49064162542942,244.67309898680742
26,26000,0.038175460902733625,0.005165289256198347,0.021293322145002333,0.049586776859504134,0.017498852157943067,0.0056998556998557,0.0017094017094017094,0.002887204048329357,0.017094017094017096,0.004527879527879528,0.027591489290653637,0.00403899721448468,0.015294670843301111,0.03899721448467967,0.013271543529203695,137,0.19080779944289694,65679,11.771406074920048,28.027133442425427,137.54004764231482,11.660266124569572,14.614236247659923,11.669502516046744,12.977526550316323,228.26011859825286
27,27000,0.01774322169059011,0.0026315789473684214,0.011415406650932361,0.02631578947368421,0.011686333890281259,0.026124215920134287,0.004081632653061225,0.01572581524909175,0.04081632653061224,0.014664723032069971,0.020672385151700414,0.0031383737517831673,0.012921897530460254,0.03138373751783167,0.012727283019722393,114,0.16262482168330955,65679,11.711434663831156,24.845299621155046,136.46043983023532,11.66543292990558,14.973786948091483,11.669649157858286,12.474400074334937,223.8004432254118
28,28000,0.03054989816700611,0.004073319755600814,0.016670879972728463,0.038696537678207736,0.014549995150809814,0.03741209563994374,0.005063291139240507,0.020279627789064617,0.05063291139240506,0.018851717902350816,0.032783882783882785,0.004395604395604396,0.017845705841508228,0.042582417582417584,0.015950418628990055,129,0.1771978021978022,65679,11.707039974957063,25.39180920559797,138.1155331861431,11.67220073977019,14.828859474293536,11.683348604173485,13.220558051891574,226.6193492368269
29,29000,0.01492063492063492,0.0025263157894736847,0.00953248598912366,0.02526315789473684,0.010444444444444445,0.020926756352765318,0.0031390134529147985,0.01123865156317477,0.03139013452914798,0.009043348281016442,0.016839496065857096,0.0027220630372492838,0.010077579002036837,0.027220630372492838,0.00999681630054123,121,0.17335243553008595,65679,11.75503156681905,34.22476215424099,144.02306161899295,11.658810553791948,14.89819109856249,11.689691655721035,12.784342761135505,241.03389140926396
30,30000,0.016931818181818183,0.0022727272727272726,0.008149843120018199,0.022727272727272728,0.006056096681096681,0.0203567985725662,0.0058091286307053935,0.012829644798520695,0.058091286307053944,0.017628268458143977,0.018143889068999202,0.0035242290748898684,0.00980598438950293,0.03524229074889868,0.010151388014824137,116,0.17033773861967694,65679,11.841474030564216,31.18910897729945,165.27553702054726,11.669037937898224,14.692590877368044,11.692247053449526,13.032294337645897,259.39229023477264
31,31000,0.017857142857142856,0.003393665158371041,0.010915062975326326,0.03167420814479638,0.011500754147812972,0.020709219858156026,0.0034042553191489357,0.01058188950878994,0.03404255319148936,0.010867950016886186,0.01884715481465851,0.0033973412112259975,0.010799411919733931,0.03249630723781388,0.011281095402218003,120,0.17725258493353027,65679,11.769337790528203,32.58367063500335,141.29461219692178,11.671819488454084,14.809766488602799,11.67358236485623,12.55986546230825,236.36265442667468
32,32000,0.026274509803921573,0.0037647058823529413,0.012089046124590996,0.03529411764705882,0.010592903828197945,0.009382891414141413,0.0023437500000000003,0.007493480830412763,0.0234375,0.01081814236111111,0.019924650321126093,0.0032305433186490457,0.010361491476559239,0.030837004405286344,0.010677574994755613,133,0.19530102790014683,65679,11.724957510721168,27.180296537266877,137.02124687309075,11.662877042354497,14.652715250924874,11.675389020818216,13.074201985385086,226.99168422056147
33,33000,0.011232676878191102,0.002188183807439825,0.00727982605210928,0.0175054704595186,0.008265603834531624,0.014705882352941176,0.0024221453287197234,0.010997389161410772,0.02422145328719723,0.014302191464821224,0.012578194816800715,0.002278820375335121,0.008720008007321253,0.020107238605898123,0.010604174645729606,157,0.21045576407506703,65679,11.750322567557342,39.70401459670037,145.9588219456104,11.66298094524426,14.962064880582119,11.667901358447876,12.780998867556805,248.48710516169916
34,34000,0.014668826493880488,0.003455723542116631,0.009859561423439437,0.028077753779697623,0.012874112928108607,0.014423076923076922,0.0020161290322580645,0.010352719812196539,0.020161290322580645,0.011928763440860215,0.014583107937538316,0.0029535864978902956,0.01003157728899747,0.02531645569620253,0.012544370772218871,121,0.170182841068917,65679,11.705531583043951,26.29341997276852,139.36957078948714,11.667319796808753,14.716859939947064,11.671914601770611,12.264834152727472,227.6894508365535
35,35000,0.024662402274342573,0.0031982942430703624,0.012989564128378695,0.031982942430703626,0.012146749246962464,0.006336088154269972,0.0012396694214876034,0.0029171819834018483,0.012396694214876033,0.003168044077134986,0.01842475386779184,0.002531645569620253,0.009561270908850712,0.02531645569620253,0.009090706137119639,104,0.14627285513361463,65679,11.741280141402271,23.31583682603153,136.0093772791969,11.661981716985098,14.755307541566843,11.666367644019848,12.467012368155492,221.61716351735802
36,36000,0.024492164901151078,0.00391705069124424,0.013342988749744001,0.03917050691244239,0.012346390168970814,0.015153769841269843,0.0031249999999999997,0.0099480590128842,0.03125,0.015114795918367346,0.02131313679565959,0.003647416413373861,0.012187267988259814,0.0364741641337386,0.013288826168765379,106,0.16109422492401215,65679,11.72109357916798,24.514986595234113,138.36163420650158,11.665438028468644,14.537372459245967,11.675108190006487,12.392309884817418,224.8679429434422
37,37000,0.03353909465020576,0.0051440329218107,0.01742654685206365,0.047325102880658436,0.01562887843752041,0.0198744769874477,0.0029288702928870294,0.01115010068587876,0.02510460251046025,0.010865378229394965,0.02903448275862069,0.004413793103448276,0.015357483909004079,0.04,0.01405856595511768,122,0.16827586206896553,65679,11.709645273515548,25.46241033404145,136.50526168789216,11.665388221187081,14.907689185855721,11.673580083054746,12.55577232901761,224.4797471145643
38,38000,0.026228551121941317,0.0036247334754797443,0.013774523130818454,0.03624733475479744,0.011504552069584052,0.017912867274569404,0.00425531914893617,0.010393077742629164,0.03404255319148936,0.00936676798378926,0.023452719155844157,0.003835227272727273,0.012645773604931404,0.03551136363636364,0.010790945165945165,103,0.14630681818181818,65679,11.711214232578913,23.59882686670152,137.11964286570142,11.666051922125039,14.722822598373098,11.662156961028334,12.4102614182664,222.8909768647747
39,39000,0.022114627227409183,0.0035164835164835165,0.011677898734282972,0.035164835164835165,0.011119832548403978,0.026181353767560662,0.0038314176245210726,0.014584274258832715,0.038314176245210725,0.013803746275010643,0.023597051287436468,0.0036312849162011183,0.012737345678287838,0.036312849162011177,0.012098186574443559,111,0.15502793296089384,65679,11.729751383648262,23.638981166473894,139.5000184369194,11.66671259598788,14.796151899114026,11.670318848255173,12.414933498194197,225.4168678285928
40,40000,0.02793470028891195,0.004751619870410367,0.012869444109655476,0.04535637149028078,0.011839624258630738,0.03326558265582656,0.005691056910569105,0.022876368932430717,0.04878048780487805,0.024638663053297198,0.02978434353610658,0.005077574047954866,0.016341522397952668,0.0465444287729196,0.01628047551883941,113,0.15937940761636107,65679,11.7103618277499,25.29606946095539,135.0973051897561,11.662982587652692,14.979618822418688,11.667218957255033,12.233870555112755,222.64742740090057
41,41000,0.02519057519057519,0.0033264033264033266,0.011959448259774231,0.031185031185031187,0.008620433620433618,0.010612073112073113,0.001984126984126984,0.008438768134146034,0.01984126984126984,0.008999433106575963,0.02017859357559221,0.0028649386084583905,0.010749064369380907,0.027285129604365622,0.008750730851685831,120,0.16371077762619374,65679,11.755820822013236,24.506798483169,136.21689608869087,11.660718564407771,14.912492569652338,11.670021331289249,12.90963573483822,223.63238359406068
42,42000,0.015261958997722097,0.002050113895216401,0.005777297123627599,0.02050113895216401,0.004220450518855986,0.019656488549618323,0.0034351145038167942,0.01093336867596426,0.03435114503816794,0.009747970434993335,0.01690442225392297,0.002567760342368046,0.0077043880604495745,0.025677603423680456,0.006286370944002898,124,0.1768901569186876,65679,11.754015723463434,26.15350325623801,137.16965655501645,11.668011277450596,14.71998062997984,11.673414550899055,12.151751620720699,225.29033361376807
43,43000,0.027309682187730968,0.003547671840354767,0.016714503333275905,0.03325942350332594,0.015117199873297432,0.010802469135802469,0.00205761316872428,0.007214818201499635,0.0205761316872428,0.009945130315500685,0.0215297790585975,0.0030259365994236313,0.01338824470644358,0.02881844380403458,0.013306230273089062,100,0.1440922190201729,65679,11.694823439474186,22.752252776401388,135.68638530965515,11.661734444574218,14.95910979185111,11.673179901066504,12.530950429722951,220.95843609274553
44,44000,0.028711484593837537,0.0037815126050420172,0.01654892161234806,0.037815126050420166,0.01689925970388155,0.027439024390243903,0.0040650406504065045,0.012043608046024973,0.04065040650406504,0.009823848238482384,0.028277931671283472,0.0038781163434903044,0.015013870175623018,0.038781163434903045,0.014488523941432529,110,0.1523545706371191,65679,11.717440908791746,24.139915266219862,137.45480209453703,11.661162181918552,14.821296798942992,11.675770139335171,12.54253221989049,224.01291960963582
45,45000,0.031275221953188055,0.004842615012106538,0.016926843399577913,0.048426150121065374,0.018551827510665284,0.024877113379787177,0.0049586776859504135,0.018389333113426415,0.045454545454545456,0.023839039748130657,0.028911340617672008,0.004885496183206107,0.017467183110648654,0.04732824427480916,0.02050527081061432,111,0.16946564885496182,65679,11.695813626234896,24.1569632375635,134.9053078906811,11.661510754478257,14.830540826718877,11.663493729042324,12.200837702917855,221.1144677676368
46,46000,0.025730337078651685,0.0044943820224719105,0.016876161304449053,0.04044943820224719,0.0182673443909399,0.026560424966799466,0.00398406374501992,0.013554979732587487,0.0398406374501992,0.011254980079681275,0.02602969348659004,0.004310344827586207,0.01567843634103346,0.040229885057471264,0.01573846013501186,112,0.16091954022988506,65679,11.723361635119362,25.420888562747642,149.23403661611448,11.714132017578635,14.75021776010249,11.743347404877259,13.032480669554133,237.61846466609398
47,47000,0.03247261345852895,0.003990610328638498,0.015310833590015392,0.03990610328638498,0.011700760116253072,0.011711711711711712,0.002316602316602317,0.008637153416243219,0.023166023166023165,0.009045780474351903,0.024622871046228713,0.0033576642335766426,0.012787500502413942,0.033576642335766425,0.010696906499826207,108,0.15766423357664233,65679,11.803711617845714,30.753830987132954,153.8110609020267,11.668437590707862,14.689420239306916,11.680003998088342,12.519622632007483,246.92608796711596
48,48000,0.02510460251046025,0.0031380753138075313,0.01283768423473009,0.03138075313807531,0.011884007438400743,0.028735632183908042,0.004597701149425288,0.01321582761401606,0.0421455938697318,0.011690384966247035,0.02638700947225981,0.0036535859269282815,0.012971236903192388,0.035182679296346414,0.011815623858925617,104,0.14073071718538566,65679,11.718660513242163,23.294767645077805,139.76539367371345,11.668964409627947,14.946930043462439,11.665708531548649,12.440697089929898,225.50112190660238
49,49000,0.011940673705379587,0.0020361990950226246,0.007482452712085734,0.01809954751131222,0.007999353587588881,0.012264150943396227,0.0026415094339622643,0.005229458810145218,0.026415094339622643,0.006430068882899072,0.012061920477762061,0.0022630834512022634,0.006637978335827972,0.021216407355021217,0.007411149278193125,113,0.15983026874115983,65679,11.742627256009635,24.516705619074056,147.37243041394385,11.694899059817507,14.910719608603532,11.675822556249729,12.772970935426981,234.68617544912527
50,50000,0.02610084033613445,0.004,0.014946199105816354,0.04,0.014300653594771241,0.02299498746867168,0.004135338345864662,0.015336467161409158,0.041353383458646614,0.018425528105979232,0.024905244297429536,0.004052098408104197,0.015096432539662499,0.04052098408104197,0.015888521351618314,106,0.15340086830680175,65679,11.763873065343683,25.37298500638295,140.65193137628196,11.66932672612593,14.97477659104761,11.67428335158323,12.772725085817212,228.87990120258257
51,51000,0.01747311827956989,0.002304147465437788,0.009449748666618232,0.02304147465437788,0.008643296028088656,0.02394278606965174,0.0037313432835820895,0.012380047178647609,0.033582089552238806,0.011918088130774697,0.019943019943019943,0.002849002849002849,0.010568438127051097,0.027065527065527065,0.009893501560168227,112,0.15954415954415954,65679,11.722880506269059,24.741222610020692,135.25311788984382,11.659729847290912,14.734149326955936,11.672288094366836,12.843001970179458,222.6263902449267
52,52000,0.03152400835073069,0.0043841336116910235,0.019029177823584296,0.04175365344467641,0.017158763296550354,0.02540983606557377,0.003278688524590164,0.012402617071773696,0.03278688524590164,0.012960252406973717,0.029460580912863066,0.00401106500691563,0.01679282813694282,0.03872752420470263,0.015741838459680784,101,0.1396957123098202,65679,11.760920959308363,23.15182031367366,139.3981222735062,11.66825214390238,14.872887083404104,11.67474238446091,12.451587536026903,224.9783326942825
53,53000,0.0178544061302682,0.002988505747126437,0.011067441736557939,0.027586206896551724,0.010063856960408686,0.022247872533043635,0.0045627376425855515,0.013394255326464398,0.045627376425855515,0.01893596475345525,0.019509823986901348,0.0035816618911174787,0.01194416376255421,0.034383954154727794,0.013406785827989267,111,0.15902578796561603,65679,11.71596936338018,25.066032072198,137.21696317469875,11.66761626332155,14.766221592825076,11.671804720322921,12.174702120854725,224.27930930760118
54,54000,0.019036334913112164,0.003080568720379147,0.010600719518903042,0.02843601895734597,0.010787632588580455,0.03405017921146953,0.0064516129032258064,0.02455160514168531,0.06451612903225806,0.03096358166922683,0.02459369817578773,0.004328358208955225,0.01576462942106723,0.041791044776119404,0.018255745084103294,94,0.14029850746268657,65679,11.710326462589446,21.17602752664191,137.54302588959467,11.66395732692463,14.787148333413741,11.672880767176972,12.982991232953282,221.5363575392946
55,55000,0.020687134502923976,0.003289473684210526,0.010289346440866055,0.03289473684210526,0.008689257866889444,0.008143685854529228,0.0028112449799196785,0.004347874540509861,0.024096385542168676,0.00536431440045898,0.016256895193065408,0.003120567375886525,0.008190869131378547,0.029787234042553193,0.007514916131937408,88,0.12482269503546099,65679,11.715019138429373,22.094523794844584,136.65801364268378,11.65874182377201,14.662856818128954,11.666648024840839,12.243911963116458,220.699715205816
56,56000,0.022350877192982458,0.0029473684210526317,0.013113377841651695,0.029473684210526315,0.011286549707602338,0.01287001287001287,0.0019305019305019305,0.007593700469715393,0.019305019305019305,0.007115278543849973,0.019005449591280654,0.0025885558583106268,0.011165698768992972,0.025885558583106268,0.009814670645733315,101,0.13760217983651227,65679,11.698185199384564,23.51550459065918,139.24715946512026,11.664483238152389,14.921420803275243,11.667259623950738,12.163416655049803,224.87742957559223
57,57000,0.021375469898445826,0.0032822757111597373,0.012259588937692096,0.03282275711159737,0.01264544475704213,0.016666666666666666,0.002413793103448276,0.007601242504744982,0.02413793103448276,0.005406403940886699,0.019547420451034907,0.002945113788487283,0.010451127805758142,0.029451137884872823,0.009835107626272285,109,0.1459170013386881,65679,11.713022553167669,23.96328732970354,143.54206394743238,11.654440237318653,14.973341015351096,11.671748198211276,12.521537929233856,230.03944121041846
58,58000,0.02639873916469661,0.003546099290780142,0.017765756748888265,0.03546099290780142,0.01756538706893317,0.019143554857840573,0.0029304029304029304,0.009290238953825983,0.029304029304029304,0.008215593929879644,0.02355295566502463,0.0033045977011494257,0.01444130795858366,0.033045977011494254,0.013898011311804417,110,0.15804597701149425,65679,11.708005721516173,23.67670869091003,148.26744283628727,11.665551823880973,14.689863575565246,11.67674452464025,12.764580186968091,234.44889735976804
59,59000,0.02195626477541371,0.0034042553191489366,0.013331574189322801,0.03404255319148936,0.014615839243498819,0.016322314049586777,0.0028925619834710746,0.012364870776244347,0.024793388429752067,0.015059687786960515,0.020041354556803996,0.0032303370786516852,0.013003003647237147,0.03089887640449438,0.014766697877652935,73,0.10252808988764045,65679,11.722281514071204,19.975698858375885,140.06994390969828,11.66477087442136,15.140547087519677,11.669949018869307,12.508947001466444,222.75213826442217
60,60000,0.02587719298245614,0.004166666666666667,0.016067979701547618,0.041666666666666664,0.019471421609579508,0.008974358974358974,0.0015384615384615385,0.007824613993217471,0.011538461538461539,0.009615384615384616,0.01973929236499069,0.0032122905027932966,0.013074578746008739,0.030726256983240222,0.015892413762525495,119,0.16620111731843576,65679,11.711950947549191,25.920105061741015,137.07483599133784,11.665211636964143,14.868302847170431,11.677610052874405,12.81877105103503,225.73678758867206
61,61000,0.03062770562770563,0.004318181818181818,0.013724467211710008,0.04090909090909091,0.00930465367965368,0.022556390977443608,0.0033834586466165413,0.014523102878421344,0.03383458646616541,0.015574650912996776,0.02758667206259274,0.003966005665722379,0.014025369601717396,0.03824362606232295,0.011667003912046406,89,0.12606232294617564,65679,11.765265151746432,28.31301308818361,135.661916456465,11.670310589259255,14.842581445547246,11.668620281502646,12.451953618168934,226.37366063087316
