batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,content_seed_emissions_mg,update_emissions_mg,updated
36,36000,0.03962762321928245,0.025423728813559324,0.03736698886546399,0.2033898305084746,0.07347995695453323,0.0,0.0,0.0,0.0,0.0,0.029595313543514738,0.0189873417721519,0.027906991684333863,0.1518987341772152,0.05487743620655013,40,0.25316455696202533,59868,28.82212820964607,0.0,False
37,37000,0.01893798331298331,0.015000000000000001,0.02425172486316806,0.14166666666666666,0.06590277777777778,0.008771929824561403,0.002631578947368421,0.004398959341215849,0.02631578947368421,0.0043859649122807015,0.01649298310690716,0.012025316455696202,0.019477009104723855,0.11392405063291139,0.051107594936708856,38,0.24050632911392406,59868,28.541796032456787,0.0,False
38,38000,0.031040668015457934,0.018367346938775512,0.02855352739004909,0.17346938775510204,0.06714852607709751,0.037037037037037035,0.008333333333333335,0.020565177066134453,0.08333333333333333,0.022701719576719577,0.03358030665989144,0.014117647058823532,0.025170226076391126,0.13529411764705881,0.04832399626517274,71,0.4176470588235294,59868,33.31354025818511,0.0,False
39,39000,0.03267051275988714,0.020754716981132078,0.030832680417855578,0.16981132075471697,0.05825097334531297,0.01694915254237288,0.005084745762711865,0.01830210889670071,0.05084745762711865,0.035781544256120526,0.0270489354699881,0.015151515151515152,0.026352051813321408,0.12727272727272726,0.05021645021645021,59,0.3575757575757576,59868,31.411251535400645,0.0,False
40,40000,0.020282213490817522,0.015740740740740743,0.020133424421809966,0.1574074074074074,0.04653880070546738,0.04569892473118279,0.009677419354838712,0.02022537900951422,0.0967741935483871,0.016077828981054785,0.02955183759024486,0.013529411764705884,0.020166960800855047,0.13529411764705881,0.035429505135387486,62,0.36470588235294116,59868,31.75421188340112,547.4928440557035,True
41,41000,0.03299576240752711,0.021794871794871797,0.026188356517955515,0.1794871794871795,0.04146825396825397,0.041666666666666664,0.009375000000000001,0.03647376421769382,0.09375,0.052083333333333336,0.03551820728291316,0.01818181818181818,0.02918047512151575,0.15454545454545454,0.04455627705627706,32,0.2909090909090909,59868,29.59907486145799,0.0,False
42,42000,0.03234980660070988,0.02110091743119266,0.031171551734222768,0.1651376146788991,0.06471530508227756,0.011574074074074073,0.002777777777777778,0.009812172761000732,0.027777777777777776,0.016666666666666666,0.024085426811108895,0.013812154696132596,0.022675003192388583,0.11049723756906077,0.04560203455231079,72,0.39779005524861877,59868,38.3408116851954,0.0,False
43,43000,0.03534279632131551,0.021359223300970877,0.03314722485944604,0.1941747572815534,0.07533518261673601,0.01818181818181818,0.005454545454545455,0.010766614944213281,0.05454545454545454,0.013636363636363636,0.02936903810819935,0.015822784810126583,0.025356506218067544,0.14556962025316456,0.05385774562989753,55,0.34810126582278483,59868,34.862414030596206,0.0,False
44,44000,0.024990896358543416,0.015000000000000001,0.026033995987101807,0.13333333333333333,0.06132936507936508,0.029999999999999995,0.008,0.029166645093188438,0.08,0.048888888888888885,0.026464162135442414,0.012941176470588237,0.026955363371244937,0.11764705882352941,0.057670401493930906,50,0.29411764705882354,59868,30.603159175712825,0.0,False
45,45000,0.03332123963907202,0.025233644859813085,0.03343497546278209,0.22429906542056074,0.07456608811748998,0.022727272727272728,0.004545454545454546,0.008673220099375769,0.045454545454545456,0.00551948051948052,0.03023425590318348,0.019205298013245033,0.02621962952907429,0.17218543046357615,0.054446546830652795,44,0.2913907284768212,59868,29.46246276826391,0.0,False
46,46000,0.024644777265745006,0.014516129032258067,0.0261879983911226,0.13709677419354838,0.06259600614439323,0.018518518518518517,0.004761904761904762,0.010252929469693993,0.047619047619047616,0.012188208616780044,0.02258085052202699,0.011229946524064172,0.020819499235774995,0.10695187165775401,0.045613700025464735,63,0.33689839572192515,59868,32.02276438510046,0.0,False
47,47000,0.03030561829375473,0.02100840336134454,0.027630088824897224,0.17647058823529413,0.056219154328398024,0.0,0.0,0.0,0.0,0.0,0.02146647962474293,0.01488095238095238,0.019571312917635534,0.125,0.03982190098261527,49,0.2916666666666667,59868,30.167121201012183,0.0,False
48,48000,0.027904278625422392,0.018852459016393444,0.02853817209386383,0.1557377049180328,0.06278298204527713,0.04513888888888889,0.010416666666666666,0.02695753586585307,0.10416666666666667,0.03130787037037037,0.032770521523342346,0.016470588235294115,0.028091874805954903,0.1411764705882353,0.05389589169000934,48,0.2823529411764706,59868,30.023533953337207,0.0,False
49,49000,0.02769887215381009,0.014678899082568808,0.02484641443029283,0.13761467889908258,0.05461264016309888,0.0065359477124183,0.00196078431372549,0.0027699406443103722,0.0196078431372549,0.0021786492374727667,0.020953189988116457,0.010625,0.01780953841101092,0.1,0.037899305555555554,51,0.31875,59868,30.5582454801444,0.0,False
50,50000,0.04900862476512929,0.03076923076923077,0.05288023643504203,0.2403846153846154,0.11998626373626373,0.004975124378109453,0.0014925373134328358,0.0035020800449459435,0.014925373134328358,0.004975124378109453,0.031755732800624444,0.01929824561403509,0.03353323948687572,0.15204678362573099,0.07492341966026177,67,0.391812865497076,59868,32.66132607534839,0.0,False
51,51000,0.06742633954942069,0.036458333333333336,0.06931234820403324,0.3020833333333333,0.14873925264550267,0.042553191489361694,0.010638297872340425,0.03095283712936299,0.10638297872340426,0.04417426545086119,0.059251248928282416,0.027972027972027972,0.056704676731938825,0.23776223776223776,0.11437173937173935,47,0.32867132867132864,59868,33.659142401180134,0.0,False
52,52000,0.04545685745304481,0.026851851851851856,0.03703501785485335,0.23148148148148148,0.07211199294532628,0.0,0.0,0.0,0.0,0.0,0.03208719349626692,0.01895424836601307,0.026142365544602364,0.16339869281045752,0.05090258325552443,45,0.29411764705882354,59868,33.01990267685667,0.0,False
53,53000,0.033263635797277515,0.020325203252032523,0.03089680687320517,0.17886178861788618,0.06608917279648986,0.011574074074074073,0.002777777777777778,0.005840199508058005,0.027777777777777776,0.005456349206349206,0.025255182237940862,0.013846153846153847,0.021645136461458523,0.12307692307692308,0.0437016687016687,72,0.36923076923076925,59868,33.06325550525605,0.0,False
54,54000,0.02451239278465496,0.017346938775510207,0.02306468757449695,0.15306122448979592,0.04738824101068999,0.03061224489795918,0.00816326530612245,0.017885115192358338,0.08163265306122448,0.02218982831227729,0.026545676822423033,0.014285714285714287,0.02133816344711741,0.1292517006802721,0.03898877011121909,49,0.3333333333333333,59868,29.928182976736892,0.0,False
55,55000,0.03124736618917579,0.0211864406779661,0.029817126268774703,0.19491525423728814,0.06761837503362927,0.023391812865497075,0.005263157894736843,0.01332667361775915,0.03508771929824561,0.011695906432748537,0.028688700249463295,0.016,0.02444595026244392,0.14285714285714285,0.04940362811791383,57,0.32571428571428573,59868,31.140781456656338,0.0,False
56,56000,0.034449606620037286,0.022321428571428575,0.03540167809316092,0.17857142857142858,0.08191964285714286,0.02046783625730994,0.005263157894736843,0.016510803540411068,0.05263157894736842,0.026900584795321637,0.029733861586454694,0.016568047337278107,0.029030199693712747,0.13609467455621302,0.0633629191321499,57,0.33727810650887574,59868,30.97706281084102,0.0,False
57,57000,0.029161255208895495,0.020952380952380955,0.027931325922254065,0.17142857142857143,0.06311791383219954,0.02619047619047619,0.007142857142857143,0.012943774453371524,0.07142857142857142,0.013231292517006804,0.027972943601527776,0.01542857142857143,0.021936305334701044,0.13142857142857142,0.043163265306122446,70,0.4,59868,32.73746002355384,0.0,False
58,58000,0.030272771430100237,0.021621621621621626,0.02442215216844274,0.18018018018018017,0.04103746603746604,0.006802721088435374,0.0020408163265306124,0.006042487978895209,0.02040816326530612,0.01020408163265306,0.023085068512965372,0.015625,0.01879338001039381,0.13125,0.03159474206349207,48,0.3,59868,30.07421821760117,0.0,False
59,59000,0.03276295545799092,0.014893617021276596,0.02734940156901765,0.14184397163120568,0.05718788697512102,0.017948717948717947,0.004615384615384616,0.00792305548795451,0.046153846153846156,0.006923076923076923,0.02808856012739508,0.011650485436893204,0.02121972926188608,0.11165048543689321,0.04132763137617506,65,0.3155339805825243,59868,32.14470138611272,0.0,False
60,60000,0.02973256507739266,0.01801801801801802,0.03260182370244007,0.14414414414414414,0.07201844701844702,0.03333333333333333,0.00909090909090909,0.02366447937963311,0.07272727272727272,0.031818181818181815,0.030925590704360958,0.015060240963855422,0.029640655402714877,0.12048192771084337,0.05869908204245553,55,0.3313253012048193,59868,31.06771043087511,545.9818423747786,True
61,61000,0.029587295520727096,0.02336448598130841,0.028367868656370046,0.205607476635514,0.05604509716659249,0.014492753623188404,0.004347826086956522,0.009507584430993352,0.043478260869565216,0.013285024154589374,0.025049067237806963,0.01764705882352941,0.022697456405603198,0.1568627450980392,0.043189127502852996,46,0.3006535947712418,59868,33.49056180097577,0.0,False
62,62000,0.019127651060424168,0.012605042016806723,0.01950732091762278,0.11764705882352941,0.047498999599839935,0.01366120218579235,0.004918032786885246,0.008630215689692255,0.04918032786885246,0.011657559198542805,0.017275132275132273,0.01,0.01582119081260188,0.09444444444444444,0.03535273368606702,61,0.3388888888888889,59868,32.53882967720326,0.0,False
63,63000,0.033843516038894184,0.023469387755102045,0.04070168220845053,0.1836734693877551,0.09430272108843536,0.0261437908496732,0.005882352941176471,0.01566591931941304,0.058823529411764705,0.01715686274509804,0.0312080396318454,0.017449664429530203,0.03213239423971957,0.14093959731543623,0.06789709172259507,51,0.3422818791946309,59868,31.16104314847436,0.0,False
64,64000,0.03405923856505252,0.02166666666666667,0.036910104745249986,0.18333333333333332,0.0893452380952381,0.022727272727272724,0.006060606060606061,0.021465861041221505,0.06060606060606061,0.03535353535353535,0.03003821842906614,0.016129032258064516,0.03142988923736891,0.13978494623655913,0.0701868919610855,66,0.3548387096774194,59868,32.250642918397986,0.0,False
65,65000,0.031788683215221575,0.018487394957983194,0.02869983596928381,0.16806722689075632,0.061644657863145255,0.015625,0.004687500000000001,0.012089780054894915,0.046875,0.019810267857142856,0.026135810396783428,0.01366120218579235,0.02289085466589097,0.12568306010928962,0.04701405152224824,64,0.34972677595628415,59868,32.657675518661534,0.0,False
66,66000,0.018188044737631515,0.012396694214876035,0.019884186808991865,0.12396694214876033,0.052846648301193754,0.009433962264150943,0.0018867924528301887,0.00729910957046305,0.018867924528301886,0.009433962264150943,0.015521571340536859,0.009195402298850575,0.01605080121334803,0.09195402298850575,0.03962324393358876,53,0.3045977011494253,59868,19.12030354174252,0.0,False
67,67000,0.049211159211159206,0.02761904761904762,0.04455692553355507,0.22857142857142856,0.08205971277399848,0.01633986928104575,0.00392156862745098,0.016786892808966627,0.0392156862745098,0.029411764705882353,0.03846477596477597,0.019871794871794874,0.035478260988978085,0.16666666666666666,0.0648478835978836,51,0.3269230769230769,59868,0.3164949379450493,0.0,False
68,68000,0.035277777777777776,0.02,0.027196424948797506,0.16923076923076924,0.04531746031746031,0.025862068965517238,0.006896551724137932,0.01269670389242667,0.06896551724137931,0.012835249042145593,0.03237293144208037,0.01595744680851064,0.02272310675055544,0.13829787234042554,0.035296352583586627,58,0.30851063829787234,59868,11.880366405022409,0.0,False
69,69000,0.04216572190231064,0.02605042016806723,0.03854632464059449,0.23529411764705882,0.08038548752834467,0.015723270440251572,0.0037735849056603774,0.009858580767301686,0.03773584905660377,0.011320754716981131,0.034017757207606386,0.01918604651162791,0.02970649658661473,0.1744186046511628,0.059103912882982654,53,0.3081395348837209,59868,30.907485628238774,0.0,False
70,70000,0.02767390788224121,0.015625,0.01909571209363194,0.14583333333333334,0.03158068783068783,0.014619883040935672,0.0035087719298245615,0.01323533623904013,0.03508771929824561,0.019493177387914232,0.022810643725676406,0.011111111111111112,0.016912434814470287,0.10457516339869281,0.027077497665732957,57,0.37254901960784315,59868,31.387935396633633,0.0,False
71,71000,0.0296791344688541,0.018691588785046728,0.03156292493531908,0.18691588785046728,0.07916481234238243,0.03508771929824561,0.008771929824561403,0.01958559134576038,0.08771929824561403,0.021219715956558066,0.03155894748882554,0.01524390243902439,0.027400071187728556,0.1524390243902439,0.05902535811072396,57,0.3475609756097561,59868,31.257585098852616,0.0,False
72,72000,0.028578921445769276,0.022727272727272728,0.027342232163640987,0.19318181818181818,0.05511363636363636,0.019230769230769232,0.00576923076923077,0.011517198833932986,0.057692307692307696,0.014743589743589743,0.02510675062305497,0.016428571428571428,0.021464362641178018,0.14285714285714285,0.04011904761904762,52,0.37142857142857144,59868,30.351239176421018,0.0,False
73,73000,0.02690294003780374,0.013821138211382115,0.02434381465064897,0.13821138211382114,0.05039037295134856,0.01075268817204301,0.0032258064516129032,0.004710938958710214,0.03225806451612903,0.00391705069124424,0.02149042319630555,0.01027027027027027,0.017764148202539763,0.10270270270270271,0.034815529815529815,62,0.33513513513513515,59868,31.624067718256264,0.0,False
74,74000,0.05043489875902626,0.030000000000000002,0.03923847066236297,0.24545454545454545,0.06599206349206349,0.0,0.0,0.0,0.0,0.0,0.0332205919969634,0.01976047904191617,0.0258456992386822,0.16167664670658682,0.04346782625225739,57,0.3413173652694611,59868,31.10519224240031,0.0,False
75,75000,0.02531768995665807,0.01904761904761905,0.027273149829424526,0.17142857142857143,0.07359410430839003,0.0,0.0,0.0,0.0,0.0,0.018460815593396504,0.013888888888888888,0.01988667175062205,0.125,0.05366236772486773,39,0.2708333333333333,59868,28.9782463488821,0.0,False
76,76000,0.03226707778594571,0.019811320754716984,0.02472894129470103,0.1792452830188679,0.04750299490865529,0.010416666666666666,0.003125,0.00746287036723778,0.03125,0.0109375,0.024041040658687715,0.013529411764705882,0.018228773416126633,0.12352941176470589,0.03373716153127918,64,0.3764705882352941,59868,31.935572791857542,0.0,False
77,77000,0.037917961667961665,0.021666666666666667,0.03671729361090958,0.16666666666666666,0.07489417989417989,0.02011494252873563,0.005172413793103449,0.00855584193130898,0.05172413793103448,0.00675287356321839,0.032116977903494756,0.016292134831460678,0.027541090254635227,0.12921348314606743,0.0526908328874621,58,0.3258426966292135,59868,36.33909382295601,0.0,False
78,78000,0.031586623253289925,0.01794871794871795,0.027351951276258314,0.1452991452991453,0.056871523538190215,0.018518518518518517,0.004761904761904762,0.013323189844571306,0.047619047619047616,0.018140589569160998,0.027012786596119928,0.013333333333333336,0.02244188477516786,0.1111111111111111,0.04331569664902998,63,0.35,59868,32.34278019189886,0.0,False
79,79000,0.025972580705495078,0.01791044776119403,0.02171225090842441,0.16417910447761194,0.0384683724235963,0.018518518518518517,0.005555555555555556,0.017147768930713583,0.05555555555555555,0.03125,0.02336727741684308,0.01359223300970874,0.020116897984175968,0.1262135922330097,0.0359454461396209,36,0.34951456310679613,59868,28.456677946487133,0.0,False
80,80000,0.019586913512744716,0.013445378151260505,0.019992431182760343,0.10084033613445378,0.04357743097238895,0.0,0.0,0.0,0.0,0.0,0.012736845398997929,0.008743169398907104,0.013000542681685687,0.06557377049180328,0.02833723653395784,64,0.34972677595628415,59868,32.25051587299548,682.1711783844881,True
81,81000,0.04129966167753651,0.034523809523809526,0.03582968509353329,0.25,0.05224867724867725,0.03741496598639455,0.01020408163265306,0.031201994115734214,0.08163265306122448,0.044217687074829926,0.03986845800185263,0.025563909774436094,0.03412474631223889,0.18796992481203006,0.04928989139515455,49,0.3684210526315789,59868,35.207789108748756,0.0,False
82,82000,0.039798825159948946,0.026956521739130435,0.03650791226781506,0.22608695652173913,0.07283298826777089,0.03252032520325203,0.007317073170731709,0.01473110557567148,0.07317073170731707,0.012195121951219513,0.037885886068765785,0.021794871794871797,0.030784520765392703,0.1858974358974359,0.05689611314611314,41,0.26282051282051283,59868,32.676269934704635,0.0,False
83,83000,0.03483311990393267,0.01926605504587156,0.034159961119744106,0.1743119266055046,0.06850152905198777,0.02,0.006000000000000001,0.016359619470526228,0.04,0.024,0.030168616789488432,0.01509433962264151,0.02856236940615358,0.1320754716981132,0.05450733752620545,50,0.31446540880503143,59868,33.58034856896278,0.0,False
