batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,content_seed_emissions_mg
134,134000,0.03252208927211393,0.02043010752688172,0.02863654064382928,0.1827956989247312,0.060556408943505724,0.005847953216374269,0.0017543859649122807,0.0031849437287254853,0.017543859649122806,0.0035087719298245615,0.022385917570932858,0.013333333333333334,0.018964933816089838,0.12,0.03887830687830687,57,0.38,59868,36.653373966423295
135,135000,0.0428889460922709,0.026956521739130435,0.04092417929122161,0.20869565217391303,0.08743616287094548,0.013513513513513514,0.004054054054054054,0.01034271131065705,0.04054054054054054,0.016891891891891893,0.03138745397148758,0.017989417989417993,0.028950482833222792,0.14285714285714285,0.0598156546569245,74,0.3915343915343915,59868,37.82247050656652
136,136000,0.054841997923398396,0.031313131313131314,0.04621237483936795,0.2727272727272727,0.08860429693763028,0.014492753623188404,0.004347826086956522,0.015302567152915971,0.043478260869565216,0.02898550724637681,0.04204154800746971,0.022758620689655173,0.03640650481470042,0.2,0.06969074986316366,46,0.31724137931034485,59868,32.95459489466313
137,137000,0.022745764972655725,0.015126050420168069,0.024337243683776984,0.14285714285714285,0.05761971455248766,0.01818181818181818,0.0036363636363636364,0.008028729279232406,0.03636363636363636,0.006233766233766234,0.02130313811348294,0.011494252873563218,0.019182253498432437,0.10919540229885058,0.0413770297390987,55,0.3160919540229885,59868,35.4918163097901
138,138000,0.03781041792852817,0.018897637795275594,0.03173591285953924,0.18110236220472442,0.061151731033620794,0.0101010101010101,0.0030303030303030303,0.010172516250353092,0.030303030303030304,0.01893939393939394,0.02833466188388468,0.013471502590673576,0.024361901583859005,0.12953367875647667,0.04671642404803026,66,0.34196891191709844,59868,37.55911069341512
139,139000,0.03357736133050778,0.019230769230769232,0.03321424850232229,0.16346153846153846,0.06609050671550672,0.0220125786163522,0.0056603773584905665,0.02173987630609742,0.05660377358490566,0.03773584905660377,0.029673326401525327,0.014649681528662419,0.02934073432143109,0.12738853503184713,0.05651855221918916,53,0.3375796178343949,59868,34.7113122728498
140,140000,0.03429197243241413,0.01982758620689655,0.03391790191561183,0.16379310344827586,0.07300903119868636,0.006944444444444444,0.0020833333333333333,0.004888320062737046,0.020833333333333332,0.006944444444444444,0.026287817899349832,0.014634146341463417,0.02542143893428263,0.12195121951219512,0.053673054587688736,48,0.2926829268292683,59868,32.87705462465167
141,141000,0.04492015019612422,0.023636363636363636,0.039458273429731974,0.20909090909090908,0.0747907647907648,0.011904761904761904,0.002857142857142857,0.005776545253364264,0.02857142857142857,0.005238095238095239,0.032080832527261106,0.015555555555555555,0.026359823583366755,0.1388888888888889,0.047742504409171084,69,0.38333333333333336,59868,34.033419174032495
142,142000,0.026334051807962302,0.01680672268907563,0.02277265883045412,0.15126050420168066,0.04538815526210483,0.019774011299435026,0.005084745762711865,0.012919616610830572,0.05084745762711865,0.01694915254237288,0.024159656358506632,0.012921348314606743,0.019506762813837324,0.11797752808988764,0.035961744248261096,59,0.33146067415730335,59868,32.274266310881096
143,143000,0.016573887964442688,0.01565217391304348,0.018399390087903363,0.13043478260869565,0.04423740510697032,0.022598870056497175,0.006779661016949153,0.011196069242884356,0.06779661016949153,0.011205273069679849,0.018616841662323233,0.012643678160919542,0.015956884743902666,0.10919540229885058,0.033036854588578725,59,0.3390804597701149,59868,32.00126401243421
144,144000,0.012295199876974005,0.013043478260869565,0.01536318388172335,0.10434782608695652,0.03458937198067633,0.020440251572327043,0.0056603773584905665,0.015371641292691024,0.05660377358490566,0.022641509433962263,0.01486476975705562,0.010714285714285716,0.015365851993516725,0.08928571428571429,0.030820105820105817,53,0.31547619047619047,59868,31.28704955627469
145,145000,0.03803701854264007,0.025742574257425745,0.034078013254788236,0.21782178217821782,0.06626198334119125,0.006289308176100628,0.0018867924528301887,0.002559471196838637,0.018867924528301886,0.0018867924528301887,0.027110858481428447,0.017532467532467535,0.023230722806273117,0.14935064935064934,0.04410688517831375,53,0.34415584415584416,59868,30.897965804961924
146,146000,0.03544874144672532,0.019354838709677424,0.02815977506093383,0.1774193548387097,0.05075844854070661,0.015625,0.004687500000000001,0.012257502132373302,0.046875,0.020182291666666668,0.02870023372018053,0.014361702127659576,0.022746235340572803,0.13297872340425532,0.04034954407294833,64,0.3404255319148936,59868,32.33792579053798
147,147000,0.03932632559224624,0.022689075630252103,0.03721801095906598,0.20168067226890757,0.07481325863678805,0.016129032258064516,0.004838709677419356,0.007635666022023277,0.04838709677419355,0.007258064516129032,0.0313802914114768,0.016574585635359115,0.02708483203035522,0.14917127071823205,0.05167280540208717,62,0.3425414364640884,59868,32.16217720499418
148,148000,0.03667410833441368,0.01984732824427481,0.02819502693785083,0.16030534351145037,0.05056040227795953,0.019125683060109287,0.006557377049180328,0.01622503757196262,0.04918032786885246,0.025956284153005462,0.031098827387889886,0.015625,0.024392061566396766,0.125,0.04274346891534392,61,0.3177083333333333,59868,32.04521995959235
149,149000,0.0404095518678852,0.025925925925925925,0.03718628615005678,0.19444444444444445,0.07330981775426221,0.028985507246376812,0.008695652173913045,0.01701630908052593,0.08695652173913043,0.02080745341614907,0.03595611074424634,0.0192090395480226,0.029323413733121022,0.15254237288135594,0.05284279436821811,69,0.3898305084745763,59868,33.11223580359126
150,150000,0.04490239139720901,0.02347826086956522,0.035825694817824896,0.2,0.0628088336783989,0.00505050505050505,0.0015151515151515152,0.0025327341661545797,0.015151515151515152,0.002525252525252525,0.030370764331560045,0.015469613259668507,0.02368572021555837,0.13259668508287292,0.0408269753573621,66,0.36464088397790057,59868,32.95634304618204
151,151000,0.028255458360002848,0.01834862385321101,0.025300886305874123,0.1559633027522936,0.04410950924712393,0.014084507042253521,0.004225352112676057,0.008930280922687371,0.04225352112676056,0.01187122736418511,0.022665805340223943,0.012777777777777777,0.018843591960283793,0.1111111111111111,0.031393298059964735,71,0.39444444444444443,59868,33.31172415700741
152,152000,0.030541415096552938,0.023015873015873014,0.031360776753706014,0.15873015873015872,0.06416603678508441,0.029999999999999995,0.008,0.024488610283609172,0.08,0.035833333333333335,0.03038760398957767,0.01875,0.02940845673379214,0.13636363636363635,0.056116973304473294,50,0.2840909090909091,59868,30.691312069181457
153,153000,0.033817809794372294,0.01796875,0.0278716283458763,0.1484375,0.05303509424603174,0.041666666666666664,0.010294117647058825,0.032291594983354495,0.10294117647058823,0.04499299719887955,0.036540882586800945,0.015306122448979591,0.02940508615887894,0.1326530612244898,0.05024497894395854,68,0.3469387755102041,59868,33.247597426372685
154,154000,0.01547344779718166,0.01320754716981132,0.02129367965254511,0.11320754716981132,0.05719152440850554,0.011695906432748537,0.0035087719298245615,0.006730686649787723,0.03508771929824561,0.007894736842105263,0.014152467074649832,0.0098159509202454,0.016201099277347742,0.08588957055214724,0.03995277047424287,57,0.3496932515337423,59868,31.413606101258456
155,155000,0.032945004113228406,0.020560747663551402,0.03595973252998568,0.16822429906542055,0.08551401869158877,0.03900709219858156,0.010638297872340425,0.018248499183447748,0.0851063829787234,0.015130023640661936,0.03479512190551151,0.017532467532467535,0.030554356119029295,0.14285714285714285,0.06403318903318903,47,0.3051948051948052,59868,30.240400967892885
156,156000,0.038442085606172294,0.021052631578947368,0.04011948304206878,0.2,0.09242690058479532,0.02546296296296296,0.008333333333333335,0.0172305095625156,0.08333333333333333,0.024074074074074074,0.034875303811091864,0.017557251908396947,0.033829383459901496,0.16793893129770993,0.07364291772688719,36,0.2748091603053435,59868,28.92870910418738
157,157000,0.02949621880177436,0.020370370370370372,0.031209478400195664,0.16666666666666666,0.07486772486772486,0.046783625730994156,0.014035087719298246,0.02572674850335043,0.08771929824561403,0.020711500974658868,0.03546823210459574,0.01818181818181818,0.029315444435830947,0.1393939393939394,0.056159211159211166,57,0.34545454545454546,59868,31.41283143099708
158,158000,0.0356604408150903,0.022222222222222223,0.032985331747741285,0.1919191919191919,0.06963684463684464,0.005847953216374269,0.0017543859649122807,0.0029326395608105663,0.017543859649122806,0.0029239766081871343,0.024767416500174833,0.014743589743589745,0.02200454037174737,0.1282051282051282,0.04526098901098901,57,0.36538461538461536,59868,31.44152674495605
159,159000,0.02969688835721325,0.018446601941747576,0.0296461420698461,0.1650485436893204,0.06485591000154108,0.040123456790123455,0.011111111111111113,0.03070587093018789,0.09259259259259259,0.04614197530864198,0.03328309660802313,0.01592356687898089,0.03001063479888085,0.14012738853503184,0.05841927004347387,54,0.34394904458598724,59868,30.77720846001163
160,160000,0.02573065886170355,0.018584070796460177,0.024715709488909082,0.168141592920354,0.056500210703750525,0.03968253968253968,0.009523809523809525,0.020628132775297004,0.09523809523809523,0.02037037037037037,0.030724798019161937,0.015340909090909093,0.023252542824377487,0.14204545454545456,0.04356737012987013,63,0.35795454545454547,59868,32.46001159330054
161,161000,0.026212257420142215,0.01900826446280992,0.027906795806481487,0.17355371900826447,0.06704381477108749,0.019125683060109287,0.004918032786885246,0.009458049595513069,0.04918032786885246,0.009172521467603435,0.023837086892878428,0.014285714285714284,0.02172342482368438,0.13186813186813187,0.047647392290249425,61,0.33516483516483514,59868,32.52915635715705
162,162000,0.024822389864105256,0.022340425531914895,0.026786646158441424,0.18085106382978725,0.06005572441742655,0.03525641025641025,0.009615384615384616,0.03614756257401815,0.07692307692307693,0.06153846153846154,0.028538616305200194,0.01780821917808219,0.030120671183167382,0.14383561643835616,0.06058382257012394,52,0.3561643835616438,59868,30.99286739215565
163,163000,0.032236869377772245,0.020930232558139535,0.03454518004527903,0.17054263565891473,0.08226590377753168,0.020833333333333332,0.004687500000000001,0.009882002565892736,0.046875,0.00939360119047619,0.028455385922621524,0.015544041450777202,0.02636671704693332,0.12953367875647667,0.05810099514762726,64,0.3316062176165803,59868,32.64292791583265
164,164000,0.023798067046557125,0.01475409836065574,0.020330178903510958,0.13934426229508196,0.05072534478272183,0.019125683060109287,0.004918032786885246,0.01261993380843929,0.04918032786885246,0.01639344262295082,0.02224060571774118,0.011475409836065577,0.017760097205153737,0.1092896174863388,0.039281377396131495,60,0.32786885245901637,59868,31.679211521345813
165,165000,0.032526256116481675,0.015714285714285715,0.022841085375488752,0.12142857142857143,0.03282312925170068,0.007936507936507936,0.0015873015873015873,0.0030702603748773145,0.015873015873015872,0.001984126984126984,0.024894954957179485,0.011330049261083743,0.016705312099436927,0.08866995073891626,0.023252404410039878,63,0.3103448275862069,59868,32.85309257583124
166,166000,0.022116300547673093,0.014814814814814815,0.021848692363280776,0.14814814814814814,0.05709876543209877,0.03225806451612903,0.0064516129032258064,0.01339577749557801,0.06451612903225806,0.009626216077828981,0.025815061524404083,0.011764705882352941,0.018765864588000943,0.11764705882352941,0.039785247432306256,62,0.36470588235294116,59868,32.14858701700345
167,167000,0.03793219724342173,0.022222222222222223,0.03370277175944772,0.1984126984126984,0.07111363063744015,0.0,0.0,0.0,0.0,0.0,0.027311182015263644,0.016,0.024265995666802362,0.14285714285714285,0.051201814058956914,49,0.28,59868,30.257265459456757
168,168000,0.036578154960507904,0.02368421052631579,0.03633389391803127,0.18421052631578946,0.07359370648844332,0.023474178403755867,0.005633802816901409,0.014900041047253947,0.04225352112676056,0.01584507042253521,0.03154906125494361,0.016756756756756756,0.02810792876221943,0.12972972972972974,0.05143071643071643,71,0.3837837837837838,59868,33.77000452631671
169,169000,0.033013303184642746,0.01965811965811966,0.024808229408055313,0.1794871794871795,0.047602089268755934,0.010416666666666666,0.003125,0.005149730437816958,0.03125,0.005078125,0.02502333226115949,0.013812154696132596,0.01785715794896551,0.1270718232044199,0.03256599140577041,64,0.35359116022099446,59868,32.77357253336037
170,170000,0.03915935170350419,0.021008403361344543,0.033148932518873846,0.18487394957983194,0.05513205282112845,0.02864583333333333,0.0078125,0.01775761301828419,0.078125,0.02465277777777778,0.03548249281994717,0.01639344262295082,0.027766175972219535,0.14754098360655737,0.04447263422673258,64,0.34972677595628415,59868,32.54413224986755
171,171000,0.03321030821030821,0.020833333333333332,0.02460377846903109,0.16666666666666666,0.038204365079365074,0.014492753623188404,0.004347826086956522,0.010830201249269844,0.043478260869565216,0.016304347826086956,0.028023515975323203,0.016265060240963858,0.020787004058735802,0.13253012048192772,0.032135685599541025,46,0.27710843373493976,59868,29.952529607144083
172,172000,0.03983450759766549,0.024561403508771933,0.03215791046227373,0.21052631578947367,0.05646755778334726,0.008064516129032258,0.0016129032258064516,0.003119780703504368,0.016129032258064516,0.0020161290322580645,0.028642806057578782,0.01647727272727273,0.021928569297252704,0.14204545454545456,0.03728580447330447,62,0.3522727272727273,59868,32.04458608471375
173,173000,0.02912052615999984,0.020175438596491232,0.03288865170541279,0.19298245614035087,0.08870439988861041,0.0625,0.0171875,0.040828774034912856,0.140625,0.04637276785714285,0.04112213473168529,0.01910112359550562,0.035743527149727415,0.17415730337078653,0.0734840378098805,64,0.3595505617977528,59868,32.38945981777377
174,174000,0.022611780379668236,0.021111111111111112,0.027127645886407193,0.16666666666666666,0.05996913580246913,0.011904761904761904,0.0035714285714285718,0.008379977250406364,0.03571428571428571,0.011904761904761904,0.018504978772854848,0.014383561643835615,0.019936759286297283,0.11643835616438356,0.04153348554033485,56,0.3835616438356164,59868,35.39313448303613
175,175000,0.035161584389794276,0.02247191011235955,0.03173517551021621,0.20224719101123595,0.061204744069912616,0.014492753623188404,0.004347826086956522,0.008027560901451083,0.043478260869565216,0.009057971014492752,0.028118871684135977,0.0162962962962963,0.023657025347229573,0.14814814814814814,0.04343621399176955,46,0.34074074074074073,59868,33.68767059453607
176,176000,0.03729990796679257,0.027619047619047623,0.03776951107804773,0.2,0.08023809523809525,0.0303030303030303,0.00681818181818182,0.022690587750401982,0.06818181818181818,0.030113636363636363,0.035233715905010426,0.021476510067114096,0.03331667465914563,0.1610738255033557,0.06543624161073826,44,0.2953020134228188,59868,30.508934920904128
177,177000,0.02885925751879699,0.015625,0.02388101230210923,0.10416666666666667,0.04324156746031746,0.015503875968992248,0.004651162790697674,0.010328438754623205,0.046511627906976744,0.014534883720930232,0.024727736607706313,0.012230215827338131,0.019688489550009236,0.08633093525179857,0.03436108256252141,43,0.30935251798561153,59868,29.357095100550605
178,178000,0.021441883431262517,0.020370370370370372,0.02380430112858494,0.14814814814814814,0.06078777189888301,0.004901960784313725,0.0014705882352941176,0.0029721668603021703,0.014705882352941176,0.003676470588235294,0.015051458772214121,0.013068181818181817,0.01575552197947569,0.09659090909090909,0.038722041847041845,68,0.38636363636363635,59868,33.011286729504356
179,179000,0.02813911699532614,0.018518518518518517,0.02564739661392124,0.16296296296296298,0.05165196942974721,0.00847457627118644,0.0016949152542372883,0.004475730891060862,0.01694915254237288,0.00423728813559322,0.02215866388850015,0.013402061855670104,0.019208591059030715,0.11855670103092783,0.037232040582556046,59,0.30412371134020616,59868,32.454768246468674
180,180000,0.022634772394012376,0.014159292035398232,0.01759491454224435,0.1415929203539823,0.032592358477314225,0.021929824561403508,0.005263157894736842,0.010524979719882022,0.05263157894736842,0.009649122807017544,0.022457368303686963,0.011920529801324504,0.015815725646550517,0.11920529801324503,0.026818564070219694,38,0.25165562913907286,59868,28.994500213167115
181,181000,0.02579954767454767,0.0125,0.02264764467406239,0.11666666666666667,0.048991402116402114,0.018229166666666664,0.004687500000000001,0.013665840960237131,0.046875,0.021267361111111112,0.023166371671806452,0.009782608695652175,0.019523539034470995,0.09239130434782608,0.03934825741890959,64,0.34782608695652173,59868,32.52022682510576
182,182000,0.03508120060952042,0.02047244094488189,0.029640094211741366,0.16535433070866143,0.05729283839520061,0.01729559748427673,0.0056603773584905665,0.009595881316516806,0.03773584905660377,0.008385744234800837,0.029844328578198666,0.016111111111111114,0.023738187081480802,0.12777777777777777,0.042892416225749554,53,0.29444444444444445,59868,30.698070858577267
183,183000,0.016238353803059685,0.0128,0.014541497331987936,0.112,0.02852063492063492,0.029850746268656712,0.005970149253731343,0.0139380445490643,0.04477611940298507,0.011940298507462687,0.020988511590533648,0.010416666666666666,0.01433091745461354,0.08854166666666667,0.02273478835978836,66,0.34375,59868,33.18674005314397
184,184000,0.014255666354144256,0.01142857142857143,0.01842127518924549,0.10476190476190476,0.04956160241874528,0.017006802721088433,0.004081632653061225,0.007178288811138172,0.04081632653061224,0.005668934240362812,0.015131027925444676,0.009090909090909092,0.01484396134166589,0.08441558441558442,0.03559575345289632,49,0.3181818181818182,59868,30.51669799104023
185,185000,0.03843073348057566,0.023469387755102045,0.04035252767701105,0.19387755102040816,0.08651603498542274,0.013888888888888888,0.0041666666666666675,0.013888888888888888,0.041666666666666664,0.02546296296296296,0.028036540477037727,0.015294117647058824,0.029144398307924015,0.12941176470588237,0.060658263305322126,71,0.4176470588235294,59868,34.12091249419325
186,186000,0.023210143433214883,0.01752577319587629,0.02200097703840419,0.16494845360824742,0.048179512354770096,0.015723270440251572,0.0037735849056603774,0.008449822061180343,0.03773584905660377,0.008385744234800837,0.02056478164236785,0.012666666666666666,0.0172129022797851,0.12,0.03411904761904762,53,0.35333333333333333,59868,30.724508234980103
187,187000,0.03675047472562092,0.024074074074074074,0.03471888434839227,0.2037037037037037,0.07438271604938272,0.007352941176470588,0.0014705882352941176,0.0028445059355481,0.014705882352941176,0.001838235294117647,0.025392336763449205,0.015340909090909093,0.02240378359797521,0.13068181818181818,0.04635416666666667,68,0.38636363636363635,59868,33.32431029684065
188,188000,0.02651222796811032,0.017,0.024161898851428568,0.15,0.04637301587301588,0.01515151515151515,0.004545454545454546,0.014029992761492933,0.045454545454545456,0.02556818181818182,0.023040899051928465,0.013194444444444446,0.02106603865728157,0.11805555555555555,0.04001598324514991,44,0.3055555555555556,59868,29.653898815881053
189,189000,0.02037177472615062,0.013008130081300813,0.018203990721299888,0.11382113821138211,0.03736288553361724,0.0326797385620915,0.00980392156862745,0.029333442754001432,0.09803921568627451,0.05185185185185186,0.0239792813677195,0.01206896551724138,0.021466071489505512,0.10919540229885058,0.04160965152344463,51,0.29310344827586204,59868,30.638650969308806
190,190000,0.030961994434328035,0.0206896551724138,0.030757238898931435,0.14655172413793102,0.056356048166392995,0.01141552511415525,0.0027397260273972603,0.006483852023971411,0.0273972602739726,0.00821917808219178,0.023412299935002035,0.013756613756613759,0.021381803756751108,0.10052910052910052,0.03776350046191316,73,0.3862433862433862,59868,34.32463865497564
191,191000,0.04328034101917228,0.027522935779816515,0.03916215737484939,0.22935779816513763,0.0797873889617009,0.029166666666666664,0.0075000000000000015,0.020734038367525666,0.075,0.03,0.03949143515272783,0.02214765100671141,0.034215011332614835,0.18791946308724833,0.0664216469585597,40,0.2684563758389262,59868,29.26564362308373
192,192000,0.02166755777004224,0.016071428571428573,0.026155678985692397,0.125,0.06077451814058956,0.0130718954248366,0.00392156862745098,0.009365170656925841,0.0392156862745098,0.013725490196078431,0.018978117404364406,0.012269938650306749,0.020902207054605926,0.09815950920245399,0.04605365663647872,51,0.3128834355828221,59868,30.443375878320076
193,193000,0.031711938360741945,0.01730769230769231,0.028366034914993087,0.14423076923076922,0.05584935897435898,0.022058823529411766,0.0058823529411764705,0.015262271541535307,0.058823529411764705,0.02267156862745098,0.02789559063672769,0.012790697674418606,0.02318547730223071,0.11046511627906977,0.04273255813953489,68,0.3953488372093023,59868,32.85517753485125
194,194000,0.023622942904606422,0.014782608695652176,0.0245588942515281,0.12173913043478261,0.05392339544513457,0.004901960784313725,0.0014705882352941176,0.0024582419847970923,0.014705882352941176,0.0024509803921568627,0.01666651238996214,0.009836065573770493,0.0163466300212674,0.08196721311475409,0.03479703356752537,68,0.37158469945355194,59868,32.954221894911804
195,195000,0.02725673662495826,0.01652892561983471,0.025078802151132534,0.1652892561983471,0.05454217499672045,0.02287581699346405,0.005882352941176471,0.011330932220541661,0.058823529411764705,0.01045751633986928,0.025957743013294277,0.013372093023255816,0.02100239885775966,0.13372093023255813,0.04147056109265412,50,0.29069767441860467,59868,30.39844823566731
196,196000,0.031862390483080136,0.02,0.02432822138820299,0.18181818181818182,0.04743506493506494,0.021604938271604937,0.005555555555555557,0.013010586204720351,0.05555555555555555,0.016534391534391533,0.028484936706130982,0.01524390243902439,0.02060168297412944,0.1402439024390244,0.03726045296167248,54,0.32926829268292684,59868,31.540553653421814
197,197000,0.020930563944099836,0.01578947368421053,0.023613512190020107,0.14736842105263157,0.050726817042606516,0.01,0.002,0.0036915139355913635,0.02,0.0022222222222222222,0.017161403963375753,0.01103448275862069,0.016743857619527437,0.10344827586206896,0.034001094690749856,50,0.3448275862068966,59868,30.439876468922016
198,198000,0.028175951417346478,0.020000000000000004,0.021984597708193467,0.1565217391304348,0.03867149758454106,0.006172839506172839,0.001851851851851852,0.0025120735820823663,0.018518518518518517,0.001851851851851852,0.02114537128004839,0.014201183431952666,0.01576260775073785,0.11242603550295859,0.02690664036817883,54,0.31952662721893493,59868,31.0003675569925
199,199000,0.03264791035045876,0.022321428571428572,0.03628767236199012,0.19642857142857142,0.08739725056689342,0.015873015873015872,0.0031746031746031746,0.008631290621460721,0.031746031746031744,0.008465608465608466,0.02660894833857932,0.01542857142857143,0.026331374935399533,0.13714285714285715,0.05898185941043085,63,0.36,59868,32.09335454073269
200,200000,0.03101450370357933,0.019327731092436976,0.032733382055986415,0.16806722689075632,0.06839068960917699,0.024509803921568624,0.0058823529411764705,0.010903185124348829,0.058823529411764705,0.009068627450980393,0.028649158328302712,0.014438502673796792,0.02479512862630002,0.12834224598930483,0.04681903064256005,68,0.36363636363636365,59868,33.05177725194902
201,201000,0.03550063744238501,0.018446601941747576,0.02974474332100352,0.1650485436893204,0.05556326090306673,0.01639344262295082,0.004918032786885246,0.009641969285342597,0.04918032786885246,0.012177985948477752,0.02839369302783937,0.013414634146341465,0.02226749200286135,0.12195121951219512,0.03942605497483546,61,0.3719512195121951,59868,32.02364328005455
202,202000,0.02224797414978751,0.012605042016806725,0.022027026170930768,0.11764705882352941,0.04953314659197012,0.024509803921568624,0.0058823529411764705,0.020347781456439708,0.058823529411764705,0.028676470588235293,0.023070457703162458,0.010160427807486631,0.021416391729297657,0.0962566844919786,0.04194890077243018,67,0.3582887700534759,59868,33.04159946373354
203,203000,0.02792574969719219,0.018518518518518517,0.027399450202528115,0.14814814814814814,0.05870443856554967,0.016666666666666666,0.005,0.00709232322288451,0.05,0.005625,0.024882754283536646,0.014864864864864866,0.02191103750532714,0.12162162162162163,0.04435864435864436,39,0.2635135135135135,59868,28.94560040305058
204,204000,0.032677263212977495,0.020000000000000004,0.029194970971484206,0.16666666666666666,0.058439153439153436,0.0273224043715847,0.006557377049180328,0.015759760497767384,0.06557377049180328,0.018989071038251364,0.030514042091620144,0.01456953642384106,0.023767501839717806,0.12582781456953643,0.042502365184484386,61,0.40397350993377484,59868,32.42897450553822
205,205000,0.025131948792789943,0.019444444444444445,0.029711870752645378,0.16666666666666666,0.07092151675485009,0.04022988505747126,0.010344827586206896,0.02350024538564315,0.10344827586206896,0.028352490421455937,0.030407131343100285,0.016265060240963858,0.027541543817186764,0.14457831325301204,0.05604800152992924,58,0.3493975903614458,59868,31.868429127121342
206,206000,0.04727018584659371,0.03305084745762712,0.04642937410180644,0.2542372881355932,0.09744081248318535,0.021164021164021163,0.006349206349206349,0.01684829441197598,0.06349206349206349,0.026455026455026454,0.0381835097416099,0.02375690607734807,0.03613319719319143,0.1878453038674033,0.0727330527054284,63,0.34806629834254144,59868,20.567672760354462
207,207000,0.02977616368200585,0.01653543307086614,0.02150783273132532,0.14960629921259844,0.03675165604299462,0.01366120218579235,0.003278688524590164,0.006893684972437897,0.03278688524590164,0.006830601092896175,0.024547372983766365,0.012234042553191488,0.01676600819253738,0.11170212765957446,0.027043228638973318,61,0.324468085106383,59868,31.629488955457806
208,208000,0.027616000383472342,0.01639344262295082,0.02529090420623646,0.13934426229508196,0.05319737184491283,0.018518518518518517,0.004761904761904762,0.017640261114791608,0.047619047619047616,0.027777777777777776,0.0245179389916232,0.012432432432432432,0.022685550072393083,0.10810810810810811,0.04454096954096955,63,0.34054054054054056,59868,32.072205715010256
209,209000,0.026570108635326026,0.02282608695652174,0.02827847421765097,0.1956521739130435,0.06700741890959282,0.007575757575757575,0.002272727272727273,0.003082999396191995,0.022727272727272728,0.002272727272727273,0.02042487741017153,0.016176470588235296,0.020126997069531888,0.13970588235294118,0.04606384220354808,44,0.3235294117647059,59868,30.135839625355377
210,210000,0.03359322495686132,0.02066115702479339,0.03243157502616869,0.17355371900826447,0.06849009576282304,0.008333333333333333,0.0016666666666666668,0.0032237733936211804,0.016666666666666666,0.0020833333333333333,0.02521978021978022,0.014364640883977901,0.02274943083858388,0.12154696132596685,0.046476804349732524,60,0.3314917127071823,59868,31.85035832593735
211,211000,0.01787245420377308,0.009278350515463918,0.013758221398971975,0.09278350515463918,0.024194076255931923,0.0,0.0,0.0,0.0,0.0,0.01179338814806795,0.006122448979591837,0.0090785542564645,0.061224489795918366,0.01596479861785984,50,0.3401360544217687,59868,30.36518853928325
212,212000,0.015931663699312135,0.01612903225806452,0.01639172075018395,0.11827956989247312,0.025550435227854582,0.032828282828282825,0.007575757575757576,0.018964227184168087,0.07575757575757576,0.024284511784511787,0.02294535465850752,0.012578616352201259,0.017459553609573592,0.10062893081761007,0.02502495757212738,66,0.41509433962264153,59868,32.47594832501323
213,213000,0.028993444170221986,0.018320610687022905,0.028984137287320928,0.16793893129770993,0.07006543075245364,0.026455026455026454,0.006349206349206349,0.01613651185701651,0.06349206349206349,0.019727891156462587,0.02816911264415334,0.014432989690721649,0.024811970266139596,0.13402061855670103,0.05371870397643593,63,0.3247422680412371,59868,32.5675301316365
214,214000,0.02144761428390776,0.015447154471544714,0.017633015599406787,0.14634146341463414,0.033794683184927087,0.0234375,0.00625,0.0105903222586449,0.0625,0.009244791666666667,0.022128644689415264,0.01229946524064171,0.01522268204962732,0.11764705882352941,0.025392581274934215,64,0.3422459893048128,59868,32.59207292790318
215,215000,0.0200528154995205,0.018095238095238095,0.021701478683029272,0.1523809523809524,0.041213151927437644,0.02564102564102564,0.00576923076923077,0.009707757057530464,0.057692307692307696,0.006196581196581196,0.02190368764829927,0.014012738853503185,0.017729035851653873,0.12101910828025478,0.029615306844606205,52,0.33121019108280253,59868,30.90316215429818
216,216000,0.031811032569126506,0.020370370370370372,0.03133517934809594,0.16666666666666666,0.06379703115814227,0.024509803921568624,0.007352941176470588,0.014079822468715416,0.07352941176470588,0.017051820728291315,0.02899010331893368,0.015340909090909093,0.024668336917426193,0.13068181818181818,0.04573638167388167,68,0.38636363636363635,59868,33.26413322438435
217,217000,0.039007165817699245,0.020161290322580648,0.033154613758484774,0.1774193548387097,0.06331285202252943,0.028735632183908042,0.006896551724137932,0.024183682568969495,0.06896551724137931,0.03812260536398468,0.03573381993440315,0.015934065934065936,0.030295745577210674,0.14285714285714285,0.0552851909994767,58,0.31868131868131866,59868,31.8317918316575
218,218000,0.03454081830762769,0.01965811965811966,0.02963920869269541,0.1794871794871795,0.05500949667616334,0.03763440860215053,0.01129032258064516,0.026030055578389333,0.0967741935483871,0.036443932411674346,0.035612341202937284,0.01675977653631285,0.02838911096595252,0.15083798882681565,0.0485789660370666,62,0.3463687150837989,59868,32.3742386881733
219,219000,0.01598060644310753,0.010344827586206898,0.01763056872332575,0.09482758620689655,0.043055555555555555,0.010416666666666666,0.003125,0.007070439890210167,0.03125,0.010044642857142856,0.014002316744817445,0.0077777777777777776,0.013875856249329096,0.07222222222222222,0.03131834215167549,64,0.35555555555555557,59868,32.813746963942215
