batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
143,143000,incremental,0.014347547737856894,0.011494252873563218,0.015459754778703299,0.09195402298850575,0.029856456134696327,0.011781609195402299,0.02090570816569868,0.16091954022988506,0.03839866466641314,0.0,False
144,144000,incremental,0.0166544813681958,0.011309523809523811,0.015135611238444582,0.10119047619047619,0.045093284313031265,0.013095238095238096,0.0256142100288593,0.20238095238095238,0.03771400398584167,0.0,False
145,145000,incremental,0.029010686594491856,0.018181818181818184,0.025399740671204516,0.14935064935064934,0.04690712547307359,0.014285714285714287,0.030829206739550218,0.22077922077922077,0.05099413506494042,0.0,False
146,146000,incremental,0.027104824844186543,0.013297872340425532,0.02110305603266847,0.13297872340425532,0.044502763148443626,0.012234042553191488,0.028634659904275942,0.2074468085106383,0.04552108375946562,0.0,False
147,147000,incremental,0.031827542134970625,0.017679558011049725,0.028530699393091833,0.15469613259668508,0.0484951232809398,0.013259668508287295,0.03462268969303761,0.2154696132596685,0.05855207954976184,0.0,False
148,148000,incremental,0.025377552135364634,0.013541666666666667,0.020987916545229957,0.109375,0.04162843316831804,0.012239583333333331,0.027822631166155132,0.171875,0.0436556590339485,0.0,False
149,149000,incremental,0.027481476873518138,0.016384180790960448,0.025177066930315017,0.11864406779661017,0.04776771646705323,0.014689265536723164,0.03259241317030704,0.1977401129943503,0.05672541461752775,0.0,False
150,150000,incremental,0.0315631444531347,0.016022099447513816,0.02553042874776667,0.14917127071823205,0.04655839039487671,0.011878453038674035,0.03126822742759451,0.2154696132596685,0.05164309146999053,0.0,False
151,151000,incremental,0.01684216192937123,0.010555555555555556,0.01650980414650473,0.09444444444444444,0.03611532771518492,0.011944444444444447,0.02494173187213752,0.17777777777777778,0.03873390701241578,0.0,False
152,152000,incremental,0.02421544099175678,0.017045454545454544,0.022778367756612763,0.13068181818181818,0.03915444188320982,0.013920454545454547,0.027635855659350228,0.19318181818181818,0.04855979662459222,0.0,False
153,153000,incremental,0.03151172806785051,0.01326530612244898,0.025527773813639833,0.11224489795918367,0.04752134620081799,0.010714285714285714,0.031851117516291105,0.1683673469387755,0.04843002749586436,0.0,False
154,154000,incremental,0.01202458224569854,0.011656441717791411,0.01555216237481745,0.10429447852760736,0.033823864896208186,0.012883435582822086,0.0232861369679624,0.20245398773006135,0.046821442990648485,0.0,False
155,155000,incremental,0.024314831993403424,0.014285714285714287,0.023841517016312874,0.1038961038961039,0.0406931326249508,0.013961038961038964,0.030821012578660427,0.19480519480519481,0.057928632076736285,0.0,False
156,156000,incremental,0.030736701805404096,0.016793893129770993,0.029425859521497892,0.15267175572519084,0.04692092909335836,0.014122137404580154,0.03591416403600395,0.25190839694656486,0.06941204391131128,0.0,False
157,157000,incremental,0.039010800647164286,0.02181818181818182,0.03488247145493962,0.16363636363636364,0.06027852282397737,0.016666666666666666,0.04139201090358199,0.23030303030303031,0.06977267372004214,0.0,False
158,158000,incremental,0.02505224525343974,0.014102564102564105,0.025133519506580732,0.1346153846153846,0.039973004345981555,0.013461538461538466,0.031476150607722464,0.19230769230769232,0.05999496969891706,0.0,False
159,159000,incremental,0.025989558582001023,0.014012738853503185,0.025669213796258486,0.1337579617834395,0.044608091162402795,0.011464968152866243,0.03207965703204344,0.1910828025477707,0.062475646205507565,0.0,False
160,160000,incremental,0.022651248351360932,0.0125,0.01841445411869923,0.11931818181818182,0.03995693267743296,0.011647727272727271,0.02523231526228281,0.20454545454545456,0.04133979623024972,524.0090531135768,True
161,161000,incremental,0.020860143427320163,0.01263736263736264,0.017461968813073273,0.11538461538461539,0.03994698880594777,0.012087912087912088,0.024632302285542623,0.17032967032967034,0.039153039616797995,0.0,False
162,162000,incremental,0.022610697192349566,0.017123287671232876,0.023159392565757046,0.136986301369863,0.034245878305949204,0.0136986301369863,0.02739354795312738,0.18493150684931506,0.04821305906514142,0.0,False
163,163000,incremental,0.02578368370428718,0.01606217616580311,0.02755309896579874,0.13989637305699482,0.04765891047893486,0.013989637305699482,0.035638491170715915,0.21243523316062177,0.06854474631367907,0.0,False
164,164000,incremental,0.0209576853019476,0.011475409836065575,0.014660187053737157,0.1092896174863388,0.03996585732996432,0.011475409836065575,0.022256960995413067,0.20765027322404372,0.03511516116449375,0.0,False
165,165000,incremental,0.020133050195274723,0.0103448275862069,0.01822741329731831,0.07881773399014778,0.03439530682206337,0.009113300492610837,0.02392535756392667,0.15270935960591134,0.038315607549734954,0.0,False
166,166000,incremental,0.014263661175425883,0.01,0.014315088042002582,0.09411764705882353,0.03214023961428806,0.010294117647058823,0.02156453469558888,0.18823529411764706,0.04080821869908557,0.0,False
167,167000,incremental,0.031190028792069606,0.018285714285714287,0.02879420666278995,0.1657142857142857,0.05163581663101471,0.01542857142857143,0.03658168637190434,0.24571428571428572,0.0680968549363065,0.0,False
168,168000,incremental,0.024972232325173503,0.014054054054054054,0.022454580092990055,0.12972972972972974,0.050213229624994325,0.013783783783783784,0.03159922986765719,0.22162162162162163,0.052071933751500314,0.0,False
169,169000,incremental,0.02378442383993063,0.013259668508287293,0.02172638107750089,0.1270718232044199,0.04278048456967494,0.012430939226519336,0.029404560731053193,0.20994475138121546,0.05755677118932511,0.0,False
170,170000,incremental,0.03214926329680428,0.014754098360655738,0.024667379647839577,0.12568306010928962,0.0489135062509606,0.011202185792349727,0.0302742788578882,0.1912568306010929,0.04323134842979536,0.0,False
171,171000,incremental,0.022096310650527518,0.014457831325301203,0.017352765881665816,0.1144578313253012,0.04740502600875982,0.016265060240963858,0.027757742549705335,0.20481927710843373,0.03465118038115912,0.0,False
172,172000,incremental,0.023828491584173404,0.014772727272727276,0.022817083289557602,0.11931818181818182,0.04743152439509391,0.014204545454545454,0.03160163497906793,0.22727272727272727,0.052226418584074084,0.0,False
173,173000,incremental,0.021192033621808902,0.011797752808988765,0.021969059728211154,0.11235955056179775,0.038970806035412774,0.011235955056179775,0.029076073976986982,0.19101123595505617,0.06007761457938867,0.0,False
174,174000,incremental,0.010926338488735112,0.010273972602739725,0.01460701431818827,0.0821917808219178,0.01920774193168326,0.009931506849315068,0.017691506764701152,0.136986301369863,0.03834343537204134,0.0,False
