training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1800197.1478978004,130.2688956425941,122.75282122175611,47.01169209468724,16.005914568482343,0.0,125946.31186953155,144948.9832208044,269,538.8438037948118,271211.3344138635
