batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,batch_emissions_mg,update_emissions_mg,updated
66,66000,incremental,0.09462797379767175,0.13636363636363635,0.15807981817779956,0.6590909090909091,0.14273714229273626,0.10795454545454543,0.1614536597399752,0.6818181818181818,0.2820256132756133,14.386461647700015,0.0,False
67,67000,incremental,0.09954116728126143,0.1297872340425532,0.15576584425536666,0.5319148936170213,0.136464762502729,0.09787234042553189,0.14989803392488335,0.7021276595744681,0.2707529359405059,15.167193669953297,0.0,False
68,68000,incremental,0.041541471439027276,0.06285714285714285,0.0806130496610357,0.42857142857142855,0.07794464985627575,0.06571428571428573,0.08852757459623235,0.6571428571428571,0.20528918032677432,13.41420736309957,0.0,False
69,69000,incremental,0.0687952562084963,0.0975,0.11613311269694378,0.525,0.11378634182121475,0.08374999999999999,0.1251762729229693,0.7,0.24709524028602975,13.420375069237918,0.0,False
70,70000,incremental,0.06495498956608957,0.1,0.10737307413530926,0.5428571428571428,0.12059941698184554,0.10285714285714286,0.1321736376901589,0.8,0.2097727639700218,65.33287306515965,0.0,False
71,71000,incremental,0.07493522997905978,0.11212121212121212,0.12187475427311488,0.6363636363636364,0.11279253885252029,0.09848484848484848,0.13298371693163213,0.6666666666666666,0.24297848616030437,13.928724819698909,0.0,False
72,72000,incremental,0.05763601818834552,0.1,0.1100033712069547,0.7142857142857143,0.09337945094564283,0.1,0.12353721801694459,0.7857142857142857,0.2775896044223112,64.20148509984121,0.0,False
73,73000,incremental,0.0747091934348963,0.08666666666666668,0.10256987265549967,0.5333333333333333,0.1291751398485171,0.08333333333333333,0.11981753720249512,0.7111111111111111,0.21269325216693633,67.60860088458367,0.0,False
74,74000,incremental,0.0557172834625374,0.14193548387096774,0.15266338852893477,0.5161290322580645,0.0990009749459911,0.1129032258064516,0.1436782214633046,0.6774193548387096,0.2679501172285552,15.216817555156574,0.0,False
75,75000,incremental,0.07661712065569265,0.13030303030303034,0.14096219202470592,0.5151515151515151,0.16487168522813772,0.14090909090909093,0.17398614033293736,0.7575757575757576,0.25552680880220985,13.454720738687032,0.0,False
76,76000,incremental,0.07995786838262783,0.12142857142857141,0.1417483377559611,0.6190476190476191,0.10898241019904871,0.09761904761904763,0.13759387280976978,0.6666666666666666,0.31571239606953894,13.468908533161885,0.0,False
77,77000,incremental,0.057453738691504476,0.15333333333333332,0.16779624153263883,0.6333333333333333,0.09366736654434135,0.12166666666666667,0.15596159902584275,0.7,0.318956228956229,63.26666602613114,0.0,False
78,78000,incremental,0.05085426909533058,0.11290322580645161,0.11651721159415637,0.6129032258064516,0.09735097749184825,0.11129032258064514,0.129902975836807,0.8064516129032258,0.25278467052660597,13.445653314540436,0.0,False
79,79000,incremental,0.05723736910688536,0.09655172413793105,0.11615273121840737,0.5172413793103449,0.1137006576756276,0.08448275862068964,0.12643271399880185,0.6551724137931034,0.26569426741840535,63.24568296997395,0.0,False
80,80000,incremental,0.04653793903283832,0.1392857142857143,0.14748779350348315,0.5357142857142857,0.06015226358368269,0.10535714285714283,0.12891142570879816,0.5357142857142857,0.2976615646258503,13.467650922547278,290.4051370547812,True
81,81000,incremental,0.07117528543648749,0.15,0.15014561018670394,0.6578947368421053,0.12699950600090515,0.13026315789473683,0.15471112951531465,0.8157894736842105,0.25856539774476056,65.94541359725842,0.0,False
82,82000,incremental,0.045054869199374556,0.09333333333333334,0.11305296828987194,0.6,0.06987292157337642,0.0833333333333333,0.11193392632521675,0.6666666666666666,0.3105699855699856,67.22488544935301,0.0,False
83,83000,incremental,0.06184806624562897,0.09166666666666667,0.10658364511365193,0.4722222222222222,0.11269184742748999,0.07777777777777778,0.11734532804159542,0.6388888888888888,0.2229104614521281,67.64162387465008,0.0,False
84,84000,incremental,0.08279618376898498,0.19696969696969696,0.19951664792910404,0.6363636363636364,0.12319214789831033,0.1590909090909091,0.18760650197754947,0.7878787878787878,0.3208275434211263,13.488550227781609,0.0,False
85,85000,incremental,0.04773740144030055,0.14333333333333337,0.16517264848147578,0.4666666666666667,0.09280676507687083,0.13,0.1633917993497833,0.7,0.3560016202121465,13.53903430592867,0.0,False
86,86000,incremental,0.04542717942956131,0.11212121212121212,0.12859684777659988,0.5151515151515151,0.0909042075830125,0.10303030303030304,0.12822161176099864,0.6666666666666666,0.302008177008177,65.10286121876128,0.0,False
87,87000,incremental,0.05069106935583797,0.0945945945945946,0.09104823582209999,0.4864864864864865,0.08463360792887863,0.08783783783783786,0.1017619327711365,0.5945945945945946,0.15981807231807232,13.545026898437694,0.0,False
88,88000,incremental,0.0477939641560045,0.09047619047619049,0.08965161151878216,0.40476190476190477,0.09530242136781115,0.0892857142857143,0.10701289559685596,0.6190476190476191,0.14731456685238195,13.553817079513774,0.0,False
89,89000,incremental,0.04318532683369351,0.12,0.1340522694708865,0.4,0.07867955648993127,0.11,0.13100925406116704,0.6,0.26673774179037335,64.70980982428709,0.0,False
90,90000,incremental,0.06533454560709076,0.1346153846153846,0.1356776434767368,0.5384615384615384,0.10037266879713022,0.10769230769230768,0.13715077577540188,0.6538461538461539,0.2382645132645132,13.433533308409782,0.0,False
91,91000,incremental,0.07620488243624043,0.1142857142857143,0.13046440547286217,0.5952380952380952,0.1149593950731872,0.09285714285714286,0.13430993591875556,0.6904761904761905,0.26196085660371377,64.28682778493281,0.0,False
92,92000,incremental,0.0618765885837497,0.1088888888888889,0.12015560653870097,0.4666666666666667,0.09075029107850931,0.08555555555555555,0.11688781439300787,0.6,0.23830938258698836,13.482373997622359,0.0,False
93,93000,incremental,0.056098771831225226,0.11578947368421054,0.12242763610763555,0.5263157894736842,0.09937868565738107,0.10789473684210525,0.13076114210554446,0.7105263157894737,0.2436240294792926,13.466150680538531,0.0,False
