training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1800197.1478978004,142.57095271648282,124.97374618527135,47.21057239830015,15.633335259866232,0.0,123223.1376186401,9855.044685375708,16,615.9402928359817,133408.57091057583
