batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
34,34000,no_update,0.07227762260445945,0.20833333333333334,0.2464684053756874,0.75,0.15725032626660965,0.17916666666666667,0.23598223316492586,0.8333333333333334,0.5126984126984128,11.732192498916088,58.682878380091324,13.273557867528492,11.66040888785861,11.740519255733565,107.08955689012808,0.0,False
35,35000,no_update,0.059931990127728055,0.13666666666666666,0.14708724967541711,0.6333333333333333,0.09249158751357736,0.11166666666666666,0.14061613608514367,0.7333333333333333,0.3095183982683983,11.711381869382656,59.200121269899206,15.152176618374487,11.669496434613645,11.726264432690252,109.45944062496025,0.0,False
36,36000,no_update,0.04608269271891662,0.16521739130434784,0.16603633185586622,0.5652173913043478,0.08405342235165654,0.15434782608695652,0.16689145646164288,0.6956521739130435,0.2559512950817298,11.760229487027887,62.706437984573135,13.552794659961107,11.66717304875841,11.727936661087671,111.41457184140822,0.0,False
37,37000,no_update,0.076234633052797,0.1962962962962963,0.21523602467882694,0.7037037037037037,0.14297081397501613,0.16666666666666666,0.2131672038906883,0.8148148148148148,0.4406772753994976,12.026062451280309,58.16614233993076,13.467438378635121,11.65517522279131,11.660641031737383,106.97545942437489,0.0,False
38,38000,no_update,0.08025000757283045,0.15357142857142855,0.18396879092496626,0.6785714285714286,0.11012268800049,0.13928571428571426,0.17414768684250428,0.7857142857142857,0.3853079110432052,11.767059106404,59.55433192193858,14.05044016193971,12.13297676375992,11.877370681517146,109.38217863555936,0.0,False
39,39000,no_update,0.09915552225442117,0.17647058823529413,0.18353343038093878,0.6470588235294118,0.1565982914351132,0.16176470588235295,0.19144684703022416,0.7058823529411765,0.2469187675070028,11.820890231826683,64.95333693488058,13.431687215641544,11.726426510981144,11.734107932819155,113.66644882614911,0.0,False
40,40000,no_update,0.042594591785005444,0.20869565217391303,0.22678446763864152,0.5217391304347826,0.07071900645178357,0.18043478260869567,0.20425433955441885,0.5652173913043478,0.3529716234319815,11.738784301957434,66.57675086183846,14.699588333684684,11.849017214823725,12.168354484621245,117.03249519692555,0.0,False
41,41000,no_update,0.04178380905169484,0.16521739130434784,0.15947451410269553,0.6086956521739131,0.06893465327357984,0.1608695652173913,0.1645417915119393,0.6521739130434783,0.25579710144927537,12.373068783284175,70.81148053825464,14.342832805175169,11.757007037253853,11.930394329728866,121.2147834936967,0.0,False
42,42000,no_update,0.03341043049020828,0.17916666666666667,0.1730222997334788,0.5416666666666666,0.104308766606372,0.16666666666666666,0.18058214942951675,0.625,0.2666005291005291,11.885630214517398,69.01798985806985,13.725436935704654,11.862273343672854,11.765284266259355,118.2566146182241,0.0,False
43,43000,no_update,0.09175627282901364,0.16499999999999998,0.19214800096684886,0.5,0.16633475125779,0.13,0.18143676019931906,0.65,0.31337243230625583,11.79230338327602,63.89550516286337,13.294986888721418,11.824629498037586,11.700473531136083,112.50789846403447,0.0,False
44,44000,no_update,0.05092524991433428,0.14999999999999997,0.15566666809252053,0.5357142857142857,0.08290974343560577,0.13035714285714287,0.15099410843779087,0.5357142857142857,0.26785714285714285,11.762564297675658,60.40911099016496,14.411508795797792,11.72125617597379,11.687092186251496,109.99153244586368,0.0,False
45,45000,no_update,0.03662526756140818,0.14074074074074075,0.14931979795676012,0.48148148148148145,0.08464775552314262,0.13703703703703704,0.1559239426270518,0.6296296296296297,0.27564935064935064,11.705559913063706,59.390986778748434,13.815102624220241,11.746945149930522,11.67547455678368,108.33406902274659,0.0,False
46,46000,no_update,0.054385236785741316,0.10625,0.11724719006973704,0.4375,0.07228320796247005,0.1015625,0.12339118835467205,0.46875,0.20325520833333333,11.828171943913286,59.88024530870998,14.67485624394825,12.149556288146984,11.96972315211254,110.50255293683104,0.0,False
47,47000,no_update,0.03047153651026011,0.14285714285714285,0.15022298889706207,0.39285714285714285,0.09215811957591628,0.12678571428571428,0.14823342029409114,0.4642857142857143,0.23382414369256474,11.889915761141568,69.15780634799903,17.282084905328837,12.145462919678149,12.048170988572874,122.52344092272045,0.0,False
48,48000,no_update,0.05601352046105364,0.13589743589743591,0.15289900399080963,0.48717948717948717,0.10600828219002033,0.11282051282051284,0.1487531346618745,0.5897435897435898,0.2773365036522931,12.023732924986222,65.64983000101333,13.948559743065871,11.980646178199466,12.224379509019611,115.8271483562845,0.0,False
49,49000,no_update,0.04411378978170288,0.1366666666666667,0.15994899524948986,0.4,0.09490922199467863,0.11333333333333333,0.15224576191695863,0.5,0.3092770655270655,12.052013546394285,62.287118117284464,13.905255781093175,11.773214765024854,11.881875374158621,111.89947758395542,0.0,False
50,50000,no_update,0.11910698856931208,0.18947368421052635,0.24645810478935984,0.5263157894736842,0.14702221586641429,0.16052631578947366,0.23346782410451328,0.5263157894736842,0.38032581453634084,11.779267144991849,59.82150191812755,14.101314001143534,11.659574798267812,11.670964666334743,109.03262252886549,0.0,False
51,51000,no_update,0.08192130019249935,0.18620689655172415,0.2212449927232673,0.6551724137931034,0.16308308745892788,0.17413793103448275,0.2211731031990259,0.6896551724137931,0.44080459770114944,11.734048283632523,59.36982361326361,13.666523572013721,11.698780015329326,11.700993394549684,108.17016887878886,0.0,False
52,52000,no_update,0.05857536517536955,0.1285714285714286,0.16375729282462623,0.42857142857142855,0.08615662027167029,0.11785714285714285,0.15781822977640364,0.6071428571428571,0.2556693306693306,11.691229771834678,61.99387851065982,13.324093498202558,11.706494797696088,11.844234924064146,110.55993150245729,0.0,False
53,53000,no_update,0.05438122497155619,0.2,0.1833768370855599,0.55,0.07727517873596781,0.18,0.17871764796416828,0.65,0.22470598845598846,11.723721832742825,62.00597727858484,14.295849044144992,11.716714596946009,11.836181543148014,111.57844429556667,0.0,False
54,54000,no_update,0.031385787425089615,0.18,0.18958859144418677,0.5,0.07715384153345706,0.19,0.19566628446395948,0.55,0.3264411027568922,11.770844795255808,62.70391426292134,13.315805649116719,11.69527184872489,11.663307245904363,111.14914380192312,0.0,False
55,55000,no_update,0.039821972157446275,0.09310344827586206,0.11703589315493686,0.41379310344827586,0.07709956621371339,0.10344827586206896,0.13157740362337517,0.5517241379310345,0.24254926108374383,11.694567556783282,58.53117631634576,13.45256743546467,11.749192868741945,11.733660816049332,107.16116499338499,0.0,False
56,56000,no_update,0.03136043797860083,0.17083333333333336,0.1657643157330876,0.4583333333333333,0.07128468708037485,0.15416666666666667,0.16157938144731177,0.5833333333333334,0.22854225023342667,11.755962599345297,65.29557949766159,14.363735274860838,11.735973770930775,11.743830249743779,114.89508139254228,0.0,False
57,57000,no_update,0.04431391977442361,0.15,0.14956489821142493,0.53125,0.0798962013820895,0.1296875,0.1433611450091421,0.59375,0.26270699786324786,11.977690276808623,66.50446523899858,14.480235219539901,11.747461754241066,11.757714222335181,116.46756671192335,0.0,False
58,58000,no_update,0.03992404396429164,0.1259259259259259,0.14075931356167135,0.4074074074074074,0.05336085421095741,0.1111111111111111,0.12980036091207336,0.48148148148148145,0.256012506012506,12.055697360052047,65.61405201731176,15.447813850988368,11.779563168315757,12.11871458998287,117.01584098665082,0.0,False
59,59000,no_update,0.0542658402643323,0.11111111111111113,0.14057418287668078,0.4074074074074074,0.08122476129167487,0.08888888888888889,0.13304574697521876,0.48148148148148145,0.2866452991452992,11.971451554326427,61.82440204598096,13.448362657889936,11.776537128836868,11.708427151610987,110.72918053864517,0.0,False
60,60000,no_update,0.04142684145945619,0.09090909090909091,0.11382712050392138,0.42424242424242425,0.10031473719080379,0.1015151515151515,0.13015872505507634,0.5454545454545454,0.2413532595350777,11.878588968070384,62.69877376754995,14.378440410928867,11.654444836908459,11.702109224967332,112.312357208425,0.0,False
61,61000,no_update,0.03748185959269889,0.15200000000000002,0.14103705216920173,0.52,0.0681252481877117,0.13799999999999998,0.14018618469689093,0.56,0.2047142857142857,11.71519565290255,57.440729143985386,14.626297799088563,11.682111773643998,11.68637598601783,107.15071035563832,0.0,False
