training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,161.29088862860652,167.59547020447687,60.78253735657103,18.66069729957885,0.0,130245.1654617264,334311.75177325646,504,663.3169678040803,464965.24682847236
