batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_users_trained
15,15000,0.02226115368867976,0.01565217391304348,0.024780574901577732,0.025157232704402514,0.0056603773584905665,0.014968727383463686,0.02317479766387801,0.0125,0.021685170625029847,0.31547619047619047,53,59868
16,16000,0.02450090971830102,0.011304347826086957,0.021379889018805196,0.011904761904761904,0.002380952380952381,0.007299371342445933,0.021131239602577182,0.0089171974522293,0.01761312632831418,0.267515923566879,42,59868
17,17000,0.035434282493106026,0.02254901960784314,0.03270451100887428,0.016025641025641024,0.0038461538461538464,0.006934362665066789,0.028880715244351606,0.016233766233766232,0.024002902477199023,0.33766233766233766,52,59868
18,18000,0.03104960502742147,0.02148760330578512,0.0334186864783118,0.005847953216374269,0.0017543859649122807,0.0041164800528311965,0.022979413155344557,0.015168539325842698,0.024035395656669133,0.3202247191011236,57,59868
19,19000,0.03639151619622208,0.0256,0.03476038320441631,0.01694915254237288,0.005084745762711865,0.012420824075894763,0.030157280024607384,0.019021739130434784,0.027597155005596896,0.32065217391304346,59,59868
20,20000,0.047771227892849884,0.02380952380952381,0.039966980607827655,0.015432098765432098,0.003703703703703704,0.015097306282703815,0.038069489154624554,0.017777777777777778,0.03250607831029051,0.3,54,59868
21,21000,0.0334576866877287,0.02053571428571429,0.028341295608771085,0.0,0.0,0.0,0.020818116161253414,0.012777777777777777,0.017634583934346453,0.37777777777777777,68,59868
22,22000,0.0365235402120648,0.02131147540983607,0.03021098176787285,0.011904761904761904,0.0035714285714285718,0.0049449811837906565,0.02877830658729535,0.015730337078651683,0.022262127651532383,0.3146067415730337,56,59868
23,23000,0.04865047227248141,0.024528301886792454,0.037568839885551535,0.0,0.0,0.0,0.03437966707255352,0.017333333333333333,0.02654864685245642,0.29333333333333333,44,59868
24,24000,0.0405423223101932,0.02543859649122807,0.040939312785245645,0.009009009009009009,0.002702702702702703,0.01268320881142585,0.032815616401956016,0.019867549668874173,0.03401563167907787,0.24503311258278146,37,59868
25,25000,0.04047563547563547,0.02181818181818182,0.03887127891804962,0.014492753623188404,0.004347826086956522,0.009654844922799954,0.03281401646786262,0.016666666666666666,0.030256176586117026,0.2948717948717949,46,59868
26,26000,0.022071196223738595,0.011016949152542373,0.014459820682127308,0.01075268817204301,0.0032258064516129032,0.010497105138066277,0.01817259900593234,0.008333333333333333,0.013094885328061842,0.34444444444444444,62,59868
27,27000,0.036833938705843804,0.027659574468085108,0.03499644379954639,0.009259259259259259,0.002777777777777778,0.00822449752682959,0.029197873628328087,0.02076923076923077,0.027582674062486358,0.27692307692307694,36,59868
28,28000,0.03203577505637002,0.01842105263157895,0.0315010578189545,0.005952380952380952,0.0011904761904761906,0.002433123780815311,0.02097009270922314,0.011111111111111112,0.01916920701489545,0.42424242424242425,84,59868
29,29000,0.01440972222222222,0.0078125,0.01207234251866771,0.005649717514124294,0.0016949152542372883,0.0050183374739977155,0.011645870469399883,0.005882352941176471,0.009846747344146162,0.3155080213903743,59,59868
30,30000,0.041934713121153794,0.02372881355932204,0.032190851875342236,0.012626262626262624,0.0030303030303030303,0.010040986812727686,0.031421899356681965,0.016304347826086956,0.024245791581143535,0.358695652173913,66,59868
31,31000,0.02920211347086684,0.023853211009174313,0.030604529577536385,0.0196078431372549,0.00392156862745098,0.007238262618806595,0.02614393980202804,0.0175,0.023156531984441266,0.31875,51,59868
32,32000,0.032898058731392066,0.023931623931623933,0.03454365333331244,0.0,0.0,0.0,0.021383738175404843,0.015555555555555557,0.02245337466665309,0.35,63,59868
33,33000,0.03693320163280045,0.019696969696969702,0.03207646039852695,0.0220125786163522,0.0056603773584905665,0.02010670463658319,0.032658644768628786,0.01567567567567568,0.0286472871261863,0.2864864864864865,53,59868
34,34000,0.036430879678006116,0.023809523809523808,0.031907646732295736,0.011574074074074073,0.002777777777777778,0.006579639602068492,0.027392041276576285,0.01616161616161616,0.022697462321304016,0.35858585858585856,71,59868
35,35000,0.03094029376205357,0.01926605504587156,0.02936030217349149,0.037356321839080456,0.008620689655172414,0.027939204227040243,0.033168614890601834,0.015568862275449102,0.028866747198077282,0.3473053892215569,58,59868
36,36000,0.036540973522463265,0.022033898305084745,0.03494481488739137,0.0,0.0,0.0,0.02729009414968776,0.016455696202531647,0.026098026308304954,0.25316455696202533,40,59868
37,37000,0.020604649979649982,0.015000000000000001,0.0247230189807397,0.0,0.0,0.0,0.01564910125036707,0.011392405063291141,0.01877697644106813,0.24050632911392406,38,59868
38,38000,0.029947373554816532,0.018367346938775512,0.026330828480698155,0.013888888888888888,0.002777777777777778,0.009630922272462095,0.023146132990423646,0.011764705882352941,0.019257927027798175,0.4176470588235294,71,59868
39,39000,0.03335500701439133,0.020754716981132078,0.03145520995816942,0.00847457627118644,0.0016949152542372883,0.0065568272412634175,0.02445836814257867,0.01393939393939394,0.022552151895760607,0.3575757575757576,59,59868
40,40000,0.023422077741792884,0.019444444444444445,0.02248318652042985,0.008064516129032258,0.0016129032258064516,0.006239561407008736,0.017821084683021363,0.012941176470588237,0.01655904089082921,0.36470588235294116,62,59868
41,41000,0.0339182966633947,0.02435897435897436,0.028894917385338996,0.015625,0.003125,0.019160849773920574,0.028596610361316242,0.01818181818181818,0.026063188625653638,0.2909090909090909,32,59868
42,42000,0.029291702625174713,0.02018348623853211,0.02990680942965449,0.013888888888888888,0.002777777777777778,0.008406392278509804,0.02316461649803339,0.013259668508287295,0.021354157303232292,0.39779005524861877,72,59868
43,43000,0.03712273159639641,0.022330097087378643,0.030419778651271934,0.0,0.0,0.0,0.024200261736891333,0.014556962025316455,0.019830615196715248,0.34810126582278483,55,59868
44,44000,0.02307096171802054,0.015000000000000001,0.025907884915325873,0.01,0.002,0.012262943855309167,0.019226561212720383,0.011176470588235296,0.02189466695649743,0.29411764705882354,50,59868
45,45000,0.03457516379019243,0.02616822429906542,0.03437200019581583,0.022727272727272728,0.004545454545454546,0.012358438844364215,0.031122798182454243,0.019867549668874173,0.02795745251724714,0.2913907284768212,44,59868
46,46000,0.0293789469192695,0.016935483870967744,0.028994054535918103,0.010582010582010581,0.0031746031746031746,0.005861393674075395,0.023046289222759808,0.012299465240641712,0.02120069820278393,0.33689839572192515,63,59868
47,47000,0.03015352125584454,0.02100840336134454,0.026696514684701397,0.0,0.0,0.0,0.02135874422288988,0.01488095238095238,0.01891003123499682,0.2916666666666667,49,59868
48,48000,0.024773033254857916,0.01721311475409836,0.02819083548307887,0.020833333333333332,0.004166666666666667,0.019160849773920574,0.02366064739466274,0.013529411764705882,0.025641192459316526,0.2823529411764706,48,59868
49,49000,0.025175936373993582,0.013761467889908258,0.02353981263291583,0.00980392156862745,0.00196078431372549,0.0040074979919311,0.020276106654783122,0.01,0.017313887341101945,0.31875,51,59868
50,50000,0.048200609251231416,0.03076923076923077,0.053840083053756836,0.0,0.0,0.0,0.029314990421801575,0.01871345029239766,0.0327448458338638,0.391812865497076,67,59868
51,51000,0.06891443478751592,0.0375,0.06584492794591855,0.02482269503546099,0.006382978723404256,0.029329953824554895,0.0544227440997776,0.027272727272727275,0.05384350288505078,0.32867132867132864,47,59868
52,52000,0.04168602178749475,0.028703703703703703,0.037517369384349394,0.0,0.0,0.0,0.029425427144113937,0.020261437908496733,0.026482848977187806,0.29411764705882354,45,59868
53,53000,0.028037154961040582,0.01788617886178862,0.027929377139994518,0.0,0.0,0.0,0.017684974667733284,0.011282051282051283,0.01761699173445808,0.36923076923076925,72,59868
54,54000,0.019984527998893914,0.0163265306122449,0.02092257527626515,0.0,0.0,0.0,0.013323018665929273,0.0108843537414966,0.013948383517510099,0.3333333333333333,49,59868
55,55000,0.029862098914078008,0.02033898305084746,0.028352234223471492,0.02046783625730994,0.005263157894736843,0.010910957554478289,0.02680225336301641,0.01542857142857143,0.022671361251285133,0.32571428571428573,57,59868
56,56000,0.03193401705087629,0.021428571428571432,0.0348619732152626,0.02046783625730994,0.005263157894736843,0.013142608961322941,0.028066725303933792,0.015976331360946748,0.027536507165117272,0.33727810650887574,57,59868
57,57000,0.03159259811642888,0.02285714285714286,0.028560840719396255,0.021428571428571425,0.005714285714285714,0.012236627765952008,0.0275269874412859,0.016,0.02203115553801856,0.4,70,59868
58,58000,0.024457557720149684,0.018018018018018018,0.020710505778760768,0.0,0.0,0.0,0.016967430668353843,0.0125,0.014367913384015284,0.3,48,59868
59,59000,0.02836316559720815,0.01347517730496454,0.025481002035606458,0.005128205128205128,0.0015384615384615385,0.004555106322551772,0.02103174603174603,0.009708737864077669,0.018878170864011536,0.3155339805825243,65,59868
60,60000,0.0310150976099252,0.019819819819819826,0.03332947590863617,0.0,0.0,0.0,0.02073901105241986,0.013253012048192772,0.022286577264208525,0.3313253012048193,55,59868
61,61000,0.026476830022338225,0.02149532710280374,0.026921657156171813,0.0,0.0,0.0,0.018516475897975098,0.015032679738562094,0.01882756415496983,0.3006535947712418,46,59868
62,62000,0.019127651060424168,0.012605042016806723,0.01818693047715915,0.00819672131147541,0.001639344262295082,0.003170924649463456,0.015423280423280422,0.008888888888888889,0.013098172946662275,0.3388888888888889,61,59868
63,63000,0.03821748784984079,0.02448979591836735,0.04056679119185903,0.0065359477124183,0.00196078431372549,0.0058055276659973575,0.0273734707558237,0.016778523489932886,0.028668640589047313,0.3422818791946309,51,59868
64,64000,0.03286876237457633,0.020833333333333332,0.03635208718939431,0.015151515151515152,0.0030303030303030303,0.007330498229799651,0.026581997230909458,0.014516129032258065,0.026054104010183304,0.3548387096774194,66,59868
65,65000,0.03212881926964334,0.018487394957983194,0.026628545848009277,0.0,0.0,0.0,0.02089251089118884,0.012021857923497269,0.017315830360180896,0.34972677595628415,64,59868
66,66000,0.02638542586889694,0.018181818181818184,0.025591499646479995,0.006289308176100628,0.0018867924528301887,0.002665414582260924,0.020264194617642894,0.013218390804597703,0.018608266839562692,0.3045977011494253,53,59868
67,67000,0.04321216702169083,0.023809523809523808,0.0397856037692461,0.0,0.0,0.0,0.029085112418445754,0.016025641025641024,0.02677877176776179,0.3269230769230769,51,59868
68,68000,0.03572283272283272,0.02076923076923077,0.028277714916918332,0.02011494252873563,0.005172413793103449,0.012916012255093236,0.030907632556568726,0.015957446808510637,0.023538466223376544,0.30851063829787234,58,59868
69,69000,0.047077686688225005,0.027731092436974792,0.04261465986816851,0.0,0.0,0.0,0.03257119020871381,0.019186046511627912,0.029483398397163102,0.3081395348837209,53,59868
70,70000,0.025720074678408006,0.017708333333333333,0.021998338948854623,0.0,0.0,0.0,0.016138086072726595,0.011111111111111112,0.013802879340457801,0.37254901960784315,57,59868
71,71000,0.02664883143855106,0.01682242990654206,0.03037428424319062,0.008771929824561403,0.0017543859649122807,0.006786891354991958,0.020435518072713193,0.011585365853658538,0.022176226958877672,0.3475609756097561,57,59868
72,72000,0.022974320327055254,0.02159090909090909,0.024858017506721716,0.0,0.0,0.0,0.014441001348434731,0.013571428571428573,0.01562503957565365,0.37142857142857144,52,59868
73,73000,0.025588463027487417,0.013008130081300813,0.023103741277212805,0.018817204301075266,0.004838709677419356,0.008188957502595578,0.023319176319176318,0.01027027027027027,0.018105273201395142,0.33513513513513515,62,59868
74,74000,0.045956607247241925,0.02636363636363637,0.03773400422862194,0.0,0.0,0.0,0.030270819144889893,0.017365269461077845,0.024854733324242005,0.3413173652694611,57,59868
75,75000,0.019365309004277118,0.016190476190476193,0.023875728356515545,0.021367521367521364,0.005128205128205128,0.01989364929244835,0.019907574852655766,0.013194444444444446,0.022797248609997347,0.2708333333333333,39,59868
76,76000,0.022997495167306488,0.016037735849056607,0.021365996139178584,0.026041666666666664,0.00625,0.02028682973550742,0.02414353620235973,0.012352941176470589,0.020959721728384735,0.3764705882352941,64,59868
77,77000,0.04203833203833204,0.02416666666666667,0.037662483008683995,0.0,0.0,0.0,0.028340448565167663,0.016292134831460674,0.02539043798338246,0.3258426966292135,58,59868
78,78000,0.030731922398589066,0.018803418803418806,0.02588480098952043,0.007936507936507936,0.0015873015873015873,0.0034667847113994316,0.02275352733686067,0.012777777777777777,0.01803849529217808,0.35,63,59868
79,79000,0.025841656379755357,0.016417910447761197,0.022175142150052663,0.0,0.0,0.0,0.016809621140229214,0.010679611650485438,0.014424607029645908,0.34951456310679613,36,59868
80,80000,0.01722807524059375,0.013445378151260505,0.019709535491467804,0.0078125,0.0015625,0.0037062142620202534,0.013935196467927083,0.009289617486338797,0.014112745553300351,0.34972677595628415,64,59868
81,81000,0.036207173204353654,0.03214285714285715,0.036564028339018374,0.0,0.0,0.0,0.022867688339591786,0.02030075187969925,0.02309307052990634,0.3684210526315789,49,59868
82,82000,0.035747693890844257,0.02173913043478261,0.03213121767544142,0.0,0.0,0.0,0.026352466650301852,0.016025641025641024,0.023686474568434385,0.26282051282051283,41,59868
83,83000,0.03173860992868874,0.017431192660550463,0.031020707049956676,0.016666666666666666,0.004,0.009974149711679382,0.02699900512931073,0.013207547169811325,0.02440229279263677,0.31446540880503143,50,59868
84,84000,0.014556136219670054,0.01517857142857143,0.018689144780970217,0.0,0.0,0.0,0.009478414282575849,0.009883720930232558,0.012169675671329443,0.3488372093023256,60,59868
85,85000,0.03010569729672865,0.019402985074626868,0.027592216198206152,0.0220125786163522,0.0056603773584905665,0.020309236956557092,0.027811925692129973,0.01550802139037433,0.025528056306187968,0.28342245989304815,53,59868
86,86000,0.029140230225974704,0.019999999999999997,0.02773268325810188,0.00980392156862745,0.00196078431372549,0.0120224939757933,0.023015064129547937,0.014285714285714287,0.022756163671780526,0.3167701863354037,51,59868
87,87000,0.03701349909333103,0.022689075630252103,0.032585663082116974,0.0065359477124183,0.00196078431372549,0.0030671812158350096,0.027870233679057207,0.01647058823529412,0.023730118522232387,0.3,51,59868
88,88000,0.030208934583934585,0.016666666666666666,0.020400108652224844,0.0065359477124183,0.00196078431372549,0.0029027638329986788,0.02314857007839464,0.012280701754385968,0.015181602302631075,0.2982456140350877,51,59868
89,89000,0.025138815119991297,0.01862745098039216,0.02372604528567856,0.0,0.0,0.0,0.015635116720970194,0.011585365853658538,0.01475644279962935,0.3780487804878049,62,59868
90,90000,0.0276101429553868,0.02110091743119266,0.031093122759083772,0.029239766081871343,0.008771929824561403,0.020931417997563206,0.028169712342191733,0.016867469879518072,0.027603862690368876,0.3373493975903614,56,59868
91,91000,0.02965987964563816,0.0208,0.02854092424810365,0.005555555555555555,0.0016666666666666668,0.002607104033459758,0.021842261021827587,0.014594594594594595,0.020129955529840766,0.32432432432432434,60,59868
92,92000,0.03222860791826309,0.01839080459770115,0.032282848999696516,0.006060606060606061,0.0018181818181818182,0.0026916537360533203,0.022093114241001566,0.011971830985915493,0.02082147055251077,0.3873239436619718,55,59868
93,93000,0.02748756068083799,0.01596638655462185,0.025368628582065948,0.0,0.0,0.0,0.018691541262969836,0.010857142857142859,0.017250667435804848,0.3142857142857143,55,59868
94,94000,0.03685168961871748,0.01965811965811966,0.03634783250555348,0.005952380952380952,0.0017857142857142859,0.002643588490766654,0.02684960126429641,0.013872832369942197,0.025437788200188965,0.3236994219653179,56,59868
95,95000,0.01687695297210254,0.013402061855670104,0.016994357541032786,0.0,0.0,0.0,0.011610386087191112,0.00921985815602837,0.011691153769362979,0.3120567375886525,44,59868
96,96000,0.035264622138160395,0.021621621621621626,0.03779295948569997,0.0,0.0,0.0,0.02386812839838905,0.014634146341463417,0.02557938111532132,0.3231707317073171,53,59868
97,97000,0.02450193173931801,0.02136752136752137,0.028376501049343812,0.0,0.0,0.0,0.017917037584376294,0.015625,0.020750316392332664,0.26875,43,59868
98,98000,0.026259205354032936,0.019827586206896553,0.023642607925138705,0.020833333333333332,0.004687500000000001,0.010394741865592895,0.02433000641333975,0.014444444444444447,0.018932255548411308,0.35555555555555557,64,59868
99,99000,0.04570561763578389,0.02213114754098361,0.03808871361937591,0.0,0.0,0.0,0.02889163394593593,0.013989637305699482,0.024076803427792032,0.3626943005181347,70,59868
100,100000,0.05093364920231837,0.027927927927927927,0.04673059907650146,0.0078125,0.0015625,0.0031934749623200955,0.03516362892261336,0.018285714285714284,0.030808450829029416,0.3657142857142857,64,59868
101,101000,0.026867302793228718,0.015740740740740743,0.0204487572589156,0.005376344086021505,0.0016129032258064516,0.0029280934280218173,0.01902942373530609,0.010588235294117647,0.014058868097060221,0.36470588235294116,62,59868
102,102000,0.025846877989735135,0.02,0.023121828990969713,0.0,0.0,0.0,0.01664982937989073,0.012883435582822086,0.014894429718109323,0.3558282208588957,58,59868
103,103000,0.032052317248740116,0.021782178217821784,0.027726162510881745,0.020833333333333332,0.004166666666666667,0.012089150226079426,0.028438147933709745,0.016107382550335572,0.02268873573456959,0.3221476510067114,48,59868
104,104000,0.0405576814058957,0.024107142857142858,0.034240016238222336,0.015873015873015872,0.004761904761904762,0.0067453952662731645,0.031671201814058955,0.017142857142857144,0.024341952688320633,0.35428571428571426,62,59868
105,105000,0.01586453425252307,0.017475728155339806,0.020868714043802326,0.019774011299435026,0.005084745762711865,0.011689929927843169,0.017288356139978662,0.012962962962962964,0.017525823532434485,0.36419753086419754,59,59868
106,106000,0.02566670933606418,0.014516129032258067,0.02629092455656478,0.0,0.0,0.0,0.017019636137283196,0.009625668449197862,0.01743355425141194,0.3315508021390374,62,59868
107,107000,0.021663722307104658,0.013235294117647059,0.02361228577003281,0.021604938271604937,0.005555555555555557,0.021182749384124105,0.021647015265436317,0.01105263157894737,0.022921785955090333,0.28421052631578947,54,59868
108,108000,0.02200002679549191,0.018032786885245903,0.02653063975791137,0.0,0.0,0.0,0.015337161537428643,0.012571428571428572,0.01849564600265821,0.3028571428571429,53,59868
109,109000,0.029310122697582562,0.02307692307692308,0.026182405080174977,0.0,0.0,0.0,0.02032168507032391,0.016000000000000004,0.018153134188921317,0.30666666666666664,46,59868
110,110000,0.03669175236228663,0.022935779816513763,0.03647183368234325,0.005747126436781609,0.001724137931034483,0.005104860533894228,0.025944517010913628,0.015568862275449102,0.025577914864319037,0.3473053892215569,58,59868
111,111000,0.023416329224793916,0.019387755102040816,0.02610786801934738,0.006802721088435374,0.0020408163265306124,0.009577116857607273,0.017878459846007735,0.013605442176870748,0.02059761763210068,0.3333333333333333,49,59868
112,112000,0.03572992542089597,0.02018348623853211,0.033470069063366664,0.0,0.0,0.0,0.024341011692985377,0.013750000000000002,0.022801484549418542,0.31875,51,59868
113,113000,0.02826073567855899,0.018691588785046728,0.025872931551349423,0.010256410256410256,0.003076923076923077,0.011774779030594179,0.021456775489956264,0.012790697674418606,0.020545141354552383,0.37209302325581395,64,59868
114,114000,0.04161993923278539,0.024761904761904763,0.03290756048925266,0.024242424242424242,0.007272727272727273,0.012463504488962926,0.03564641845484874,0.01875,0.025879916239153068,0.3375,54,59868
115,115000,0.03208851452712104,0.021359223300970877,0.03313322529702366,0.011695906432748537,0.0035087719298245615,0.00812705905143978,0.024823647893500833,0.015000000000000003,0.0242247785720344,0.35625,57,59868
116,116000,0.022783030348893334,0.018446601941747576,0.02167958398483625,0.009259259259259259,0.001851851851851852,0.003418068458880892,0.0181315422034141,0.012738853503184714,0.015398553166991734,0.34394904458598724,54,59868
117,117000,0.03207721685165295,0.019047619047619053,0.032497239531732086,0.011904761904761904,0.002380952380952381,0.005200177067099148,0.02631365829539836,0.014285714285714287,0.024698078827551248,0.2857142857142857,42,59868
118,118000,0.03691787450096266,0.022222222222222223,0.033812912211487876,0.012345679012345678,0.003703703703703704,0.006484227814508892,0.02954621585437756,0.016666666666666666,0.02561430689239418,0.3,54,59868
119,119000,0.03411943300015413,0.02909090909090909,0.034984631852388794,0.013333333333333332,0.004,0.00938557452045513,0.02762377685427263,0.02125,0.026984926436159528,0.3125,25,59868
120,120000,0.0250377461878604,0.016363636363636365,0.02500018825936971,0.011695906432748537,0.0035087719298245615,0.005312498743835966,0.020483944594798267,0.01197604790419162,0.01828043794568454,0.3413173652694611,57,59868
121,121000,0.03420592317289112,0.018548387096774192,0.0331646257733857,0.006666666666666667,0.0013333333333333335,0.002725098634513148,0.02382680639918843,0.012060301507537688,0.02169244217833323,0.3768844221105528,75,59868
122,122000,0.03520573099576281,0.02,0.03632629497698954,0.036723163841807904,0.01016949152542373,0.020069465471919186,0.035735485657991575,0.016568047337278107,0.030650833788828886,0.3431952662721893,58,59868
123,123000,0.04310182127730433,0.027272727272727275,0.04629169316985131,0.009259259259259259,0.002777777777777778,0.004643345971283397,0.03232012010341387,0.01946902654867257,0.033023193177387195,0.3185840707964602,36,59868
124,124000,0.05630022312203163,0.03173076923076923,0.05014651044391398,0.004629629629629629,0.001388888888888889,0.004112248763414795,0.03516225305695808,0.01931818181818182,0.031314312483709764,0.4090909090909091,72,59868
125,125000,0.02802413013863892,0.018867924528301886,0.02882172486806324,0.0,0.0,0.0,0.018800998700605857,0.012658227848101266,0.01933609389882724,0.3291139240506329,52,59868
126,126000,0.0330881626922525,0.022123893805309734,0.033469100881315154,0.0,0.0,0.0,0.020210607482294772,0.013513513513513514,0.020443288646424928,0.3891891891891892,72,59868
127,127000,0.01741551459293395,0.008870967741935484,0.017550095861785023,0.00641025641025641,0.0019230769230769232,0.0032146241339654283,0.014163961038961038,0.00681818181818182,0.013314615578565597,0.29545454545454547,52,59868
128,128000,0.03271472018820139,0.0175,0.03316072742336456,0.004694835680751174,0.0014084507042253522,0.0025569266554556712,0.0222989516016623,0.011518324607329844,0.021784445462518853,0.3717277486910995,71,59868
129,129000,0.023630477073805625,0.015447154471544716,0.027214582433653225,0.007575757575757575,0.002272727272727273,0.0041259498303943785,0.019400491098272007,0.011976047904191617,0.021131349891477243,0.2634730538922156,44,59868
130,130000,0.028750625272364404,0.019090909090909092,0.02727763233428473,0.0070921985815602835,0.002127659574468085,0.00998465374516503,0.022266892441359345,0.014012738853503185,0.022100753393592847,0.29936305732484075,47,59868
131,131000,0.04242993636896075,0.021111111111111112,0.04037405448501256,0.007575757575757575,0.002272727272727273,0.0032106130195415678,0.030985280645819416,0.014925373134328358,0.028171133406798207,0.3283582089552239,44,59868
132,132000,0.044581802992329306,0.0232,0.039391316014750814,0.010416666666666666,0.0020833333333333333,0.006386949924640191,0.03510245880948649,0.017341040462427744,0.030234035249864635,0.2774566473988439,48,59868
133,133000,0.0421441961797639,0.020155038759689922,0.033862180721130744,0.007575757575757576,0.0015151515151515152,0.0033092035881540026,0.03044410926763868,0.013846153846153847,0.02352117307612323,0.3384615384615385,66,59868
134,134000,0.03252208927211393,0.02043010752688172,0.02863654064382928,0.0,0.0,0.0,0.02016369534871064,0.012666666666666668,0.017754655199174157,0.38,57,59868
135,135000,0.0428889460922709,0.026956521739130435,0.04092417929122161,0.0,0.0,0.0,0.026096448680482293,0.016402116402116404,0.024900955653388814,0.3915343915343915,74,59868
136,136000,0.054841997923398396,0.031313131313131314,0.04621237483936795,0.007246376811594202,0.002173913043478261,0.0032182816409333176,0.039742697432757074,0.02206896551724138,0.03257286941089903,0.31724137931034485,46,59868
137,137000,0.022745764972655725,0.015126050420168069,0.024337243683776984,0.006060606060606061,0.0018181818181818182,0.002568490415633254,0.01747172048896187,0.010919540229885057,0.017456315926605116,0.3160919540229885,55,59868
138,138000,0.03781041792852817,0.018897637795275594,0.03173591285953924,0.0,0.0,0.0,0.024880430450378632,0.012435233160621763,0.020883217270266756,0.34196891191709844,66,59868
139,139000,0.03357736133050778,0.019230769230769232,0.03321424850232229,0.018867924528301886,0.0037735849056603774,0.013083517049382468,0.02861175527625993,0.014012738853503185,0.026418523871712028,0.3375796178343949,53,59868
140,140000,0.03429197243241413,0.01982758620689655,0.03391790191561183,0.0,0.0,0.0,0.024255297574146583,0.014024390243902438,0.02399071111104252,0.2926829268292683,48,59868
141,141000,0.04492015019612422,0.023636363636363636,0.039458273429731974,0.0,0.0,0.0,0.027451202897631474,0.014444444444444446,0.024113389318169542,0.38333333333333336,69,59868
142,142000,0.026334051807962302,0.01680672268907563,0.02277265883045412,0.0,0.0,0.0,0.017605349242401765,0.011235955056179778,0.01522441798215753,0.33146067415730335,59,59868
143,143000,0.016573887964442688,0.01565217391304348,0.018399390087903363,0.005649717514124294,0.0016949152542372883,0.00795387671225011,0.012869715225541624,0.010919540229885059,0.014857520609951973,0.3390804597701149,59,59868
144,144000,0.012295199876974005,0.013043478260869565,0.01536318388172335,0.018867924528301886,0.0056603773584905665,0.010374354216236096,0.014368738011023872,0.010714285714285713,0.013789326903920826,0.31547619047619047,53,59868
145,145000,0.03803701854264007,0.025742574257425745,0.034078013254788236,0.006289308176100628,0.0018867924528301887,0.004427157792667513,0.027110858481428447,0.017532467532467535,0.023873498063279156,0.34415584415584416,53,59868
146,146000,0.03544874144672532,0.019354838709677424,0.02815977506093383,0.013020833333333332,0.003125,0.006737946524043643,0.02781370889748549,0.013829787234042554,0.020867237686673343,0.3404255319148936,64,59868
147,147000,0.03932632559224624,0.022689075630252103,0.03721801095906598,0.005376344086021505,0.0016129032258064516,0.007569011710044459,0.027697050159174775,0.015469613259668507,0.02706200016658347,0.3425414364640884,62,59868
148,148000,0.03667410833441368,0.01984732824427481,0.02819502693785083,0.00546448087431694,0.001639344262295082,0.0038465469346127576,0.02675854961011211,0.0140625,0.02045931193682207,0.3177083333333333,61,59868
149,149000,0.0404095518678852,0.025925925925925925,0.03718628615005678,0.016908212560386472,0.004347826086956523,0.007941886736789121,0.031248012815809426,0.017514124293785314,0.02578592705674905,0.3898305084745763,69,59868
150,150000,0.04490239139720901,0.02347826086956522,0.035825694817824896,0.0101010101010101,0.0030303030303030303,0.007548322082824436,0.03221238495771106,0.016022099447513812,0.02551460862716174,0.36464088397790057,66,59868
151,151000,0.028255458360002848,0.01834862385321101,0.025300886305874123,0.0,0.0,0.0,0.017110249784668387,0.011111111111111112,0.015321092263001553,0.39444444444444443,71,59868
152,152000,0.030541415096552938,0.023015873015873014,0.031360776753706014,0.0,0.0,0.0,0.0218648767168504,0.016477272727272726,0.022451465175948624,0.2840909090909091,50,59868
153,153000,0.033817809794372294,0.01796875,0.0278716283458763,0.02941176470588235,0.007352941176470588,0.021478778321367385,0.032289181906528845,0.014285714285714285,0.0256537007863528,0.3469387755102041,68,59868
154,154000,0.01547344779718166,0.01320754716981132,0.02129367965254511,0.0,0.0,0.0,0.010062487524547583,0.008588957055214725,0.013847423577728724,0.3496932515337423,57,59868
155,155000,0.032945004113228406,0.020560747663551402,0.03595973252998568,0.0,0.0,0.0,0.022890360000749607,0.014285714285714287,0.0249850089656394,0.3051948051948052,47,59868
156,156000,0.038442085606172294,0.021052631578947368,0.04011948304206878,0.0,0.0,0.0,0.027877848340353954,0.015267175572519083,0.029094281595393387,0.2748091603053435,36,59868
157,157000,0.02949621880177436,0.020370370370370372,0.031209478400195664,0.038011695906432746,0.010526315789473684,0.02940817546200044,0.03243792907429271,0.016969696969696968,0.030587210112455493,0.34545454545454546,57,59868
158,158000,0.0356604408150903,0.022222222222222223,0.032985331747741285,0.011695906432748537,0.0035087719298245615,0.012349440158493591,0.02690416863692697,0.015384615384615387,0.025445294436285397,0.36538461538461536,57,59868
159,159000,0.02969688835721325,0.018446601941747576,0.0296461420698461,0.012345679012345678,0.003703703703703704,0.00770705843608761,0.02372895648063459,0.01337579617834395,0.022100215214922794,0.34394904458598724,54,59868
160,160000,0.02573065886170355,0.018584070796460177,0.024715709488909082,0.013227513227513227,0.0031746031746031746,0.008590681895144562,0.021255101049464965,0.013068181818181819,0.0189436825661411,0.35795454545454547,63,59868
161,161000,0.026212257420142215,0.01900826446280992,0.027906795806481487,0.00819672131147541,0.001639344262295082,0.003580449783904331,0.02017408322987477,0.013186813186813187,0.01975346005166167,0.33516483516483514,61,59868
