training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1800197.1478978004,127.50908700704717,130.75937976330033,51.1541980437539,18.346204582939595,0.0,127841.63202146429,303116.39650188107,539,562.3680825637867,431285.7973927425
