batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,id_resolution_emissions_mg,recovered_history_seed_emissions_mg,expand_embeddings_emissions_mg,gt_split_emissions_mg,scoring_emissions_mg,history_update_emissions_mg,apply_content_seeds_emissions_mg,batch_emissions_mg
17,17000,0.045134285563973066,0.009895833333333333,0.029048049901742545,0.09635416666666667,0.036201016865079365,0.05555555555555555,0.009195402298850575,0.035040434362699775,0.09195402298850575,0.03459222769567597,0.04705923352420167,0.009766454352441613,0.030154923464594516,0.09554140127388536,0.03590385198665453,62,0.1316348195329087,59868,11.789036691029452,25.659265949236516,137.3676566407958,11.688456303700704,13.585747880144952,11.7048101009945,11.701453898659356,223.4964274645613
18,18000,0.04094754653130288,0.008121827411167513,0.0267786214894855,0.07868020304568528,0.0293600435097897,0.05381944444444444,0.008333333333333333,0.032121805106157274,0.08333333333333333,0.03778935185185185,0.043469387755102035,0.00816326530612245,0.02782544930009875,0.07959183673469387,0.03101149983803045,60,0.12244897959183673,59868,11.70710339138195,20.36107583776748,122.64288118357322,11.662017534185866,13.596680060528124,11.670463844778642,11.658589808202606,203.2988116604179
19,19000,0.040587219343696024,0.008031088082901556,0.0235646600318497,0.07772020725388601,0.027110576527674974,0.06862745098039216,0.00980392156862745,0.04693373457158507,0.09803921568627451,0.04498910675381263,0.046448087431693985,0.008401639344262296,0.02844917971023701,0.08196721311475409,0.03084748243559719,62,0.12704918032786885,59868,11.742160367628381,19.82446662554451,125.0174050627462,11.662575220477978,13.665254972296259,11.668913013701369,11.66357440864508,205.24434967103977
20,20000,0.04303889494729189,0.009160305343511449,0.027207804270917565,0.08142493638676845,0.030953390686215113,0.07912457912457913,0.010101010101010104,0.040589562664827425,0.10101010101010101,0.03363796697130031,0.05030003871467286,0.009349593495934958,0.029900475167253086,0.08536585365853659,0.03149357981675055,69,0.1402439024390244,59868,11.727779463237448,20.70771587085393,135.32234582285494,11.670831063168887,13.762052156448927,11.675230704825957,11.658957209597503,216.5249122909876
21,21000,0.05205332632773266,0.012137203166226912,0.03499239832993659,0.10026385224274406,0.039930686434644216,0.0825082508250825,0.009900990099009901,0.04237345865502695,0.09900990099009901,0.03895568128241396,0.05846155002405002,0.011666666666666667,0.03654549644000769,0.1,0.039725529100529094,58,0.12083333333333333,59868,11.762473955314462,20.35736209253427,131.6693169235621,11.672065505457727,13.808735937710647,11.72478800101802,11.677546147683369,212.6722885632806
22,22000,0.049801587301587305,0.009852216748768473,0.03302870248468056,0.09359605911330049,0.03801802330127453,0.06989247311827956,0.011827956989247313,0.03786132417999932,0.10752688172043011,0.03632019115890084,0.05354598085059007,0.010220440881763526,0.0339293714579564,0.09619238476953908,0.03770159366351751,65,0.13026052104208416,59868,11.754453305046383,25.390726339550273,136.09302143958914,11.705204889135915,14.004356841007016,11.669905726333953,11.659163979500786,222.27683252016348
23,23000,0.036525974025974024,0.007416267942583732,0.02608093664611227,0.06698564593301436,0.029912850307587148,0.008591065292096219,0.002061855670103093,0.007719579032968104,0.020618556701030927,0.011340206185567012,0.031264447526583444,0.006407766990291263,0.02262258385295696,0.05825242718446602,0.026414701803051315,57,0.11067961165048544,59868,11.717932386144485,19.420768003423905,124.6190024016625,11.665662773872356,13.924668442687715,11.674375160489191,11.662322982182623,204.68473215046276
24,24000,0.03860082304526749,0.007901234567901235,0.020834251895703704,0.07160493827160494,0.021566725455614347,0.0130718954248366,0.00196078431372549,0.008393446404483314,0.0196078431372549,0.011764705882352941,0.03346482577251808,0.006706114398422091,0.018331367950724455,0.0611439842209073,0.019594721517798442,72,0.14201183431952663,59868,11.755241627473684,23.65341267927378,137.18148786267312,11.66410851886901,13.79196965993392,11.674722955980384,11.665699173836128,221.38664247804
25,25000,0.0368735335325197,0.007603686635944701,0.021048697886950338,0.07142857142857142,0.02366231438812084,0.046875,0.007291666666666668,0.01905515126602989,0.07291666666666667,0.012789351851851852,0.038685119911535004,0.007547169811320755,0.020687602649953427,0.07169811320754717,0.02169287211740042,63,0.11886792452830189,59868,11.746571883138046,25.97948055628116,128.12467409338385,11.671211236930281,13.9692155337141,11.674100049635824,11.660175781890922,214.82542913497417
26,26000,0.05703124999999999,0.009598214285714285,0.030029218641089466,0.09151785714285714,0.02813297193877551,0.05625,0.00625,0.02842132018086354,0.0625,0.024166666666666666,0.05691287878787879,0.009090909090909092,0.029785597662267356,0.08712121212121213,0.027532016594516595,48,0.09090909090909091,59868,11.761293524669737,18.326637197408484,128.29190335963622,11.666466913086774,14.129930182087483,11.672902254103793,11.661222893101161,207.51035632409366
27,27000,0.047370736739895614,0.008878504672897197,0.023625120986513922,0.08644859813084112,0.023452566384809373,0.049679487179487176,0.007692307692307693,0.02493017131529736,0.07692307692307693,0.020993589743589742,0.04782207141229698,0.008646616541353383,0.02388024360717835,0.08458646616541353,0.022971864184270198,72,0.13533834586466165,59868,11.763440396168889,26.545525451203595,137.41788040546894,11.670242665231742,13.905826732859943,11.673941739624889,11.660938055557853,224.63779544611586
28,28000,0.05327313769751693,0.009706546275395033,0.03160614772814022,0.09029345372460497,0.03445035651581927,0.05246913580246913,0.007407407407407408,0.02010294683349607,0.07407407407407407,0.012235449735449735,0.05311554748941319,0.009255898366606171,0.02935143684497948,0.08711433756805807,0.030096073517126152,72,0.1306715063520871,59868,11.721455256531385,26.871629530172275,130.6628801244188,11.664912798365311,13.871250290802342,11.66503308320209,11.662083798866242,218.11924488235846
29,29000,0.04476190476190476,0.008192771084337351,0.027688656807300826,0.07710843373493977,0.03131191432396251,0.04672897196261682,0.00841121495327103,0.021776775426283902,0.06542056074766354,0.017315680166147457,0.045165115854771024,0.008237547892720307,0.026476834378624945,0.07471264367816093,0.028442954448701575,69,0.13218390804597702,59868,11.73584628536093,22.044057434471817,127.65675378000486,11.668453636407353,13.911938928579982,11.676180322095323,11.668336758624728,210.361567145545
30,30000,0.0414856429463171,0.007640449438202248,0.0259474656383394,0.07415730337078652,0.03128767611913679,0.008417508417508417,0.00202020202020202,0.003995290405230488,0.020202020202020204,0.003787878787878788,0.035467728758169934,0.00661764705882353,0.02195249257201995,0.06433823529411764,0.02628311741363212,55,0.10110294117647059,59868,11.71852621515649,20.079948244234973,134.04809144985063,11.671100587157083,14.006059369665868,11.672514359065653,11.66427629631199,214.86051652144266
31,31000,0.03825272261370916,0.006726457399103139,0.018949924627140402,0.06278026905829596,0.018145419602818704,0.05031446540880503,0.008490566037735849,0.024234651921647737,0.08490566037735849,0.022824947589098532,0.04056892684610076,0.007065217391304349,0.0199647454481871,0.06702898550724638,0.019044024614676785,73,0.1322463768115942,59868,11.816812494758535,28.186195591857302,129.13736294920506,11.65889100945578,14.001702581858607,11.668618341974247,11.663588419304899,218.1331713884144
32,32000,0.04197802197802197,0.007472527472527473,0.02658849199352523,0.07032967032967033,0.02807866736438165,0.03508771929824561,0.006315789473684211,0.016924524628848102,0.06315789473684211,0.014703425229741019,0.04078787878787878,0.007272727272727273,0.024919261266899185,0.06909090909090909,0.025768398268398263,53,0.09636363636363636,59868,11.700382876131746,19.069348105348396,132.19457941609883,11.661638141052636,13.920628283935025,11.666837554055212,11.688903005711154,211.902317382333
33,33000,0.04687765731292517,0.008035714285714287,0.022929014891338972,0.07589285714285714,0.020587974773242628,0.04824561403508772,0.007894736842105263,0.0278622451739379,0.06578947368421052,0.027647243107769424,0.04707606324972737,0.008015267175572521,0.023644521573547978,0.07442748091603053,0.021611838119471705,49,0.09351145038167939,59868,11.72177986391576,18.281831590862343,124.86097791800273,11.663747871075262,14.439952367492799,11.66573590587975,11.68613818959812,204.32016370682678
34,34000,0.03297430083144368,0.006802721088435374,0.022822281459263214,0.06349206349206349,0.03084980023755534,0.04216867469879518,0.007228915662650602,0.02650882620362385,0.060240963855421686,0.023293172690763052,0.034430661577608136,0.0068702290076335885,0.023406218890144766,0.06297709923664122,0.029652853507815338,62,0.1183206106870229,59868,11.71123675211983,20.19339507882984,123.30266866657745,11.663842335275614,13.980802504641106,11.67115575620263,11.660928932671379,204.18403002631783
35,35000,0.029087997491545163,0.004878048780487805,0.01647167585013201,0.04878048780487805,0.015162073698659064,0.054964539007092195,0.007446808510638297,0.03272090166430536,0.06382978723404255,0.025472813238770684,0.033551107404318416,0.005321100917431193,0.01927429461441145,0.05137614678899083,0.016940439784476482,62,0.11376146788990826,59868,11.7598040997903,24.785642220259003,145.42133874363705,11.678037415608147,14.215592943133542,11.702522416239328,11.689685169536181,231.25262300820356
36,36000,0.024458789775691183,0.00563380281690141,0.014548995995869755,0.051643192488262914,0.017484536850734034,0.028368794326241134,0.005319148936170213,0.02080080430840382,0.05319148936170213,0.02801418439716312,0.025165598290598293,0.005576923076923077,0.01567913057544322,0.051923076923076926,0.019387973137973136,55,0.10576923076923077,59868,11.796852542080016,24.3383075168406,131.9297251257557,11.665373582662314,14.064036299004865,11.667022746707223,11.66695476401483,217.12827257706556
37,37000,0.037406576980568006,0.007174887892376682,0.021563581179147504,0.06502242152466367,0.02191170190049114,0.03773584905660377,0.0056603773584905665,0.017997488580328274,0.05660377358490566,0.01331236897274633,0.03746980676328503,0.006884057971014494,0.020878788035171347,0.06340579710144928,0.020260380722337244,60,0.10869565217391304,59868,11.736221653856765,23.56271386379921,126.95174178697228,11.66394842787126,13.884522168973456,11.670827750045673,11.71158029676829,211.18155594828693
38,38000,0.03287671232876713,0.006164383561643836,0.020084786572751357,0.05707762557077625,0.020312386750742917,0.03888888888888889,0.006666666666666666,0.018363692047900223,0.05555555555555555,0.012451499118165786,0.03390151515151515,0.00625,0.01979141818783355,0.056818181818181816,0.01897246272246272,54,0.10227272727272728,59868,11.712807354085156,19.318994958402932,122.19912311115488,11.661294174550655,13.79767203230943,11.670849997568942,11.66411080269318,202.02485243076518
39,39000,0.030123193556029375,0.005543710021321962,0.016811230376720852,0.0511727078891258,0.018440112363353304,0.02,0.002666666666666667,0.007176369445777032,0.02666666666666667,0.004148148148148148,0.02872753267973856,0.005147058823529412,0.015482894770432642,0.04779411764705882,0.016469712885154062,54,0.09926470588235294,59868,11.690379519806172,19.070526019335233,123.92889736586449,11.664370582108175,13.984095430505384,11.672811778279044,11.660041265928317,203.67112196182683
40,40000,0.036544011544011545,0.006493506493506494,0.020786703257651206,0.06493506493506493,0.020658970658970658,0.01948051948051948,0.0038961038961038965,0.013440527302783412,0.03896103896103896,0.017027417027417027,0.034106369820655534,0.006122448979591837,0.01973724954981295,0.061224489795918366,0.020140177283034424,44,0.08163265306122448,59868,11.722049995036357,18.0910233868424,129.52387208439893,11.665067149103232,13.986464975674837,11.676230821294764,11.663097206253761,208.32780561860426
