batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
21,21000,0.03599562363238512,0.004595185995623633,0.02023960087956432,0.0022123893805309734,0.00044247787610619474,0.001049547401634054,0.02481698389458272,0.0032210834553440706,0.013889744238257966,0.18740849194729137,128,365,683,683,65679
22,22000,0.017980636237897647,0.0024896265560165978,0.00934799669148956,0.0,0.0,0.0,0.012345679012345678,0.0017094017094017096,0.006418425078772034,0.17806267806267806,125,338,702,1332,65679
23,23000,0.009563994374120956,0.0018987341772151902,0.006828427841569846,0.0,0.0,0.0,0.0063581112669471715,0.0012622720897615708,0.004539515844185283,0.20196353436185133,144,347,713,1946,65679
24,24000,0.01825396825396825,0.0023809523809523807,0.010247652741846212,0.000819672131147541,0.0004098360655737705,0.00043849644412813024,0.012566844919786097,0.0017379679144385028,0.00704787448430181,0.1858288770053476,139,347,748,2554,65679
25,25000,0.012558139534883722,0.0018604651162790699,0.005307765533147944,0.0,0.0,0.0,0.007814761215629523,0.0011577424023154848,0.0033029510553597907,0.22575976845151954,156,404,691,3085,65679
26,26000,0.038175460902733625,0.005165289256198347,0.021293322145002333,0.009584859584859586,0.002136752136752137,0.0039115368749678735,0.028857632618078298,0.004178272980501393,0.015628506332762686,0.19080779944289694,137,345,718,3631,65679
27,27000,0.01774322169059011,0.0026315789473684214,0.011415406650932361,0.01567717996289425,0.002448979591836735,0.006199670938822015,0.01702113863312151,0.002567760342368046,0.009592503299338874,0.16262482168330955,114,377,701,4123,65679
28,28000,0.03054989816700611,0.004073319755600814,0.016670879972728463,0.005063291139240506,0.0008438818565400844,0.00463307715540657,0.022252747252747253,0.003021978021978022,0.012751979879726693,0.1771978021978022,129,353,728,4640,65679
29,29000,0.01492063492063492,0.0025263157894736847,0.00953248598912366,0.0,0.0,0.0,0.010153727202437806,0.00171919770773639,0.006487006941022548,0.17335243553008595,121,357,698,5104,65679
30,30000,0.016931818181818183,0.0022727272727272726,0.008149843120018199,0.0031284989791213855,0.0012448132780082989,0.0018696786452639129,0.012046943104211828,0.001908957415565345,0.005927347322050823,0.17033773861967694,116,404,681,5542,65679
31,31000,0.017857142857142856,0.003393665158371041,0.010915062975326326,0.0007092198581560283,0.00042553191489361707,0.000387627247759396,0.011904761904761902,0.0023633677991137373,0.007260783217603684,0.17725258493353027,120,385,677,5973,65679
