training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,135.5541344711696,138.2365390060136,51.18991767024371,17.2279580900258,0.0,126801.92344837356,10333.793513518876,15,688.9195675679251,137477.92551113002
