batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
11,11000,full_retrain,0.08187290635517695,0.23076923076923078,0.2703350489719972,0.6923076923076923,0.12145542387157598,0.19615384615384615,0.24520273259472802,0.7307692307692307,0.47338217338217325,11.713482028671754,54.61184196352666,13.267147220899066,11.66173939436718,11.661323906861451,102.9155345143261,0.0,False
12,12000,full_retrain,0.06749009742051348,0.12333333333333335,0.13761890258467882,0.6666666666666666,0.13630031727664438,0.12000000000000001,0.15331488243593364,0.7666666666666667,0.28719520875867627,11.712458210975766,54.32175447643984,13.352631727404658,11.661068802941692,11.657334059162263,102.70524727692423,0.0,False
13,13000,full_retrain,0.05334501363119577,0.20454545454545456,0.2103331271853999,0.6363636363636364,0.0874988952250494,0.17954545454545454,0.19724994720678515,0.6363636363636364,0.3212121212121212,11.711758294405753,55.14383393667158,13.322117348393663,11.661343912925098,11.659635876027632,103.49868936842373,0.0,False
14,14000,full_retrain,0.1048754098749576,0.14545454545454548,0.19752928659382327,0.5454545454545454,0.1323540353922653,0.11590909090909092,0.1866398646157298,0.6363636363636364,0.33650516150516147,11.7116544954578,54.4845706695646,13.319095954772909,11.661811786752018,11.659469646335078,102.8366025528824,0.0,False
15,15000,full_retrain,0.021466887077312466,0.2,0.23460428269341396,0.6363636363636364,0.04186613236014375,0.19545454545454544,0.21988394035923606,0.7272727272727273,0.4454545454545455,11.713773888559574,55.30019721314175,13.26305726423449,11.660803055401834,11.658695141640758,103.59652656297841,0.0,False
16,16000,full_retrain,0.01976813487991814,0.18,0.17564306686898448,0.5,0.061114508758803775,0.195,0.19288667129755727,0.6,0.27380952380952384,11.71396714910516,54.33566764269696,13.352222905068864,11.668391952550762,11.659275234701802,102.72952488412355,0.0,False
17,17000,full_retrain,0.02353395058257063,0.21250000000000002,0.20253938035754493,0.5,0.04662631150480159,0.203125,0.2003177692461684,0.5625,0.2651041666666667,11.724947127252777,54.71965651699111,13.296983748084394,11.662074956170567,11.661230215410587,103.06489256390944,0.0,False
18,18000,full_retrain,0.04851841103606717,0.1952380952380952,0.20182647350156063,0.6666666666666666,0.07903250998066691,0.1880952380952381,0.20290688131469312,0.7142857142857143,0.32029478458049887,11.710805418408029,54.408486782389936,13.339317619723941,11.663618969699144,11.65983958308905,102.7820683733101,0.0,False
19,19000,full_retrain,0.06771043755793353,0.17500000000000002,0.20099698951907588,0.6666666666666666,0.09694158740166557,0.14583333333333334,0.18925673961381706,0.6666666666666666,0.35299272486772487,11.717854352886244,54.718662240065775,13.363035359140705,11.662359176304975,11.65961357961487,103.12152470801257,0.0,False
20,20000,full_retrain,0.03242153652196728,0.2333333333333333,0.22429852484883017,0.5833333333333334,0.05612184926082986,0.2125,0.21370680114349902,0.5833333333333334,0.31527777777777777,11.715730209576215,54.24720168961195,13.263417418500275,11.660839409277038,11.662373777774313,102.54956250473978,116400.88971117469,True
21,21000,full_retrain,0.03815581744008494,0.3125,0.2997658262235652,0.625,0.061919929348589975,0.29375,0.29276650279631955,0.625,0.3791666666666667,11.720980230361944,57.140210426076536,14.187366229059805,11.660175326222433,11.660388443024416,106.36912065474513,0.0,False
22,22000,full_retrain,0.084549903111999,0.2523809523809524,0.28012541158036647,0.8571428571428571,0.1439911746190021,0.23809523809523808,0.274534534914197,0.8571428571428571,0.5008503401360545,11.7156960080661,58.38821871971545,14.071626072989506,11.661559458059356,11.660759235240793,107.4978594940712,0.0,False
23,23000,full_retrain,0.02509392931569112,0.15238095238095242,0.15757424534349843,0.5714285714285714,0.12978556558243542,0.17857142857142858,0.1888447376197799,0.8095238095238095,0.3210456404784136,11.72077674009564,57.28310017515115,14.180485346737548,11.667112703742099,11.662061801434586,106.51353676716104,0.0,False
24,24000,full_retrain,0.05195705471093652,0.16296296296296295,0.1833349311582875,0.5925925925925926,0.10539029011299758,0.1537037037037037,0.1811722378677491,0.7777777777777778,0.37897304825409406,11.723774385602459,57.3021689995179,14.220633172967734,11.660504667429517,11.65803867862747,106.56511990414509,0.0,False
25,25000,full_retrain,0.04709417577630356,0.1708333333333333,0.16945128113165428,0.625,0.09160793305590581,0.16875000000000004,0.17689582954045646,0.75,0.2909571909571909,11.717557376181297,56.999046729941384,13.866675305423959,11.664226177640625,11.660595528456552,105.90810111764381,0.0,False
26,26000,full_retrain,0.13028504321990525,0.12222222222222223,0.152316571529065,0.5555555555555556,0.17591640809866627,0.1222222222222222,0.16782135169464624,0.6111111111111112,0.19559082892416227,11.70968902090841,57.06944146019466,14.27282961719012,11.660233164456635,11.661716463287618,106.37390972603744,0.0,False
27,27000,full_retrain,0.053515513446025946,0.14782608695652175,0.16543637237679878,0.7391304347826086,0.09264985953021057,0.13478260869565215,0.16351441122278926,0.782608695652174,0.33455988455988456,11.71437512299811,56.37158615658111,13.771265427425794,11.661454314859654,11.660932820845016,105.17961384270968,0.0,False
28,28000,full_retrain,0.05412620503315422,0.2125,0.23937929419801018,0.625,0.09512835699077106,0.17500000000000002,0.20957923982224438,0.7083333333333334,0.4662878787878788,11.71435230229445,57.14694168414136,13.84869741276329,11.661220111855442,11.659992941892572,106.03120445294711,0.0,False
29,29000,full_retrain,0.05697697789005331,0.25294117647058817,0.2380877210991346,0.8823529411764706,0.07920813640057271,0.20294117647058824,0.21255745610369176,0.9411764705882353,0.3897292250233426,11.716013751675302,55.953403451700076,13.921586659276786,11.661674156865365,11.661459285841612,104.91413730535913,0.0,False
30,30000,full_retrain,0.08022974975392189,0.1863636363636364,0.22163561710760965,0.6818181818181818,0.11476014186711106,0.1886363636363636,0.23044529401977842,0.6818181818181818,0.38106060606060604,11.7168672872231,56.52033924750943,14.07063437769418,11.662162710854297,11.660395566367999,105.630399189649,0.0,False
31,31000,full_retrain,0.040021293443122136,0.25882352941176473,0.2747159697038331,0.5882352941176471,0.07278998506413607,0.22941176470588234,0.25194624191585785,0.5882352941176471,0.41722689075630254,11.714345577104602,56.030573405627116,13.975601503901647,11.66204385709413,11.660150778872168,105.04271512259966,0.0,False
32,32000,full_retrain,0.08241167956128521,0.23809523809523808,0.26249383668570303,0.8095238095238095,0.107807033515131,0.20238095238095238,0.24059426902262188,0.8095238095238095,0.4647392290249433,11.715279515350785,57.237893464831544,14.159674365979424,11.662382048263641,11.659988664744493,106.43521805916988,0.0,False
33,33000,full_retrain,0.05081576663618588,0.13333333333333336,0.16144261503961646,0.5555555555555556,0.11577279203243077,0.15185185185185185,0.18241338169613716,0.6666666666666666,0.33988830099941203,11.713781323335892,56.71050335144534,13.637698085988692,11.663163897043805,11.661009427316182,105.38615608512991,0.0,False
34,34000,full_retrain,0.10590238702632533,0.20833333333333334,0.2556108472289469,0.7916666666666666,0.1844367042127756,0.19791666666666666,0.25560270858841966,0.875,0.5264324004455584,11.717189603632772,56.28020371623022,14.054664519411176,11.667985117910785,11.660580643169105,105.38062360035406,0.0,False
35,35000,full_retrain,0.060950716532340826,0.13666666666666666,0.15573769506127558,0.7333333333333333,0.09399189475898265,0.115,0.14977196285699498,0.7666666666666667,0.3622619047619048,11.72466157076113,56.368099404804916,13.30060443036074,11.661811774921205,11.661320512737493,104.71649769358548,0.0,False
36,36000,full_retrain,0.04133095728357719,0.16086956521739132,0.16817548002742558,0.6086956521739131,0.08628895587032898,0.15869565217391304,0.17333004082377426,0.7391304347826086,0.2817500913408842,11.716582286547261,56.24741666979127,13.324671118197795,11.661460369891131,11.660566786739214,104.61069723116667,0.0,False
