metric,mean_existing,mean_new_user,mean_overall,pct_existing,pct_new_user
Recall@10,0.044306036992476386,0.05262339385402652,0.04824119349444922,-8.157253618581441,9.08393852254408
Precision@10,0.04409262156681668,0.16387435970917727,0.10135515948699382,-56.496914621820736,61.683293222192695
NDCG@10,0.05787136942172292,0.18150281722518044,0.11725627917469468,-50.645398413586825,54.79155445037433
