training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1800197.1478978004,135.7915931106961,123.3328174361376,48.12813536614975,15.73795720742605,0.0,122623.72285105713,5268.297849611163,8,658.5372312013953,128215.01120378877
