batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,id_resolution_emissions_mg,recovered_history_seed_emissions_mg,expand_embeddings_emissions_mg,gt_split_emissions_mg,scoring_emissions_mg,history_update_emissions_mg,apply_content_seeds_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
1,1000,0.029757217847769028,0.004133858267716535,0.015606667803340453,0.04133858267716536,0.013160854893138356,0.009335624284077892,0.002061855670103093,0.006353497187920807,0.020618556701030927,0.00781786941580756,0.024113643558088,0.0035612535612535613,0.013049523787113371,0.03561253561253561,0.011684303350970019,194,0.27635327635327633,65679,11.7395500862324,43.40493799247008,142.96032951715324,12.921277601855396,17.735553293053904,11.666896001585446,13.199419073792358,253.62796356614282,0.0,False
2,2000,0.016584158415841585,0.0019801980198019802,0.00871553019508882,0.019801980198019802,0.006716171617161716,0.026255707762557076,0.0036529680365296807,0.0216438434025041,0.0319634703196347,0.021961295933898672,0.01950966850828729,0.0024861878453038676,0.01262616637246996,0.023480662983425413,0.01132761115495922,205,0.28314917127071826,65679,11.704914504717472,39.060881157041266,140.3096937517939,11.667615608683532,14.5906814204771,11.678611730625132,13.051114963167601,242.063513136506,0.0,False
3,3000,0.03220439691027926,0.004313725490196079,0.01855497532118222,0.041176470588235294,0.01644880174291939,0.0189873417721519,0.002109704641350211,0.009181087061402655,0.02109704641350211,0.007735583684950773,0.028011034035130417,0.0036144578313253013,0.015580930451613604,0.03480589022757698,0.013684367098021715,207,0.27710843373493976,65679,11.76756054602809,39.30875810584855,160.22328136159183,11.755590303229486,14.949541786105774,11.704056351562057,13.569439587560531,263.27822804192635,0.0,False
4,4000,0.01546267629858961,0.0025490196078431374,0.006732912791890686,0.025490196078431372,0.00631730469965764,0.015918367346938776,0.0033333333333333335,0.01231088242002985,0.02857142857142857,0.015918367346938776,0.015595586187691449,0.002777777777777778,0.00835982060009794,0.02638888888888889,0.009117614638447973,179,0.24861111111111112,65679,11.72726958810857,34.840651116280426,147.53999286747435,11.666888624584526,14.578377358430862,11.673414115321483,12.683509510860247,244.71010318106045,0.0,False
5,5000,0.021623419827012644,0.0023952095808383238,0.013438500734088735,0.023952095808383235,0.011377245508982036,0.03357000498256103,0.005381165919282512,0.019126712606106145,0.04932735426008968,0.016228913089899637,0.025303100061387352,0.0033149171270718232,0.015190532843839956,0.031767955801104975,0.012871612733491187,178,0.24585635359116023,65679,11.76759270851528,32.281994590549346,141.74710808461245,11.66916566614439,14.882034358735607,11.679109446533767,14.541789793454237,238.56879464854507,572.4004776235148,True
6,6000,0.027836134453781514,0.003781512605042017,0.015502649114423873,0.03571428571428571,0.013191109777244232,0.01650943396226415,0.0028301886792452833,0.011577610601710156,0.02830188679245283,0.01552672955974843,0.02434593023255814,0.0034883720930232558,0.014293189572715578,0.03343023255813953,0.01391080657069029,169,0.24563953488372092,65679,11.730913426140441,35.64813206621701,158.5383555468543,11.664507339129246,14.506214461202337,11.666018793767345,12.948205159035199,256.70234679234585,0.0,False
7,7000,0.01736111111111111,0.0025000000000000005,0.008774168016116541,0.025,0.006836970899470899,0.014603960396039605,0.0024752475247524753,0.010144128477776551,0.024752475247524754,0.01205209806694955,0.016544477028347996,0.00249266862170088,0.009179933431446926,0.024926686217008796,0.008381627333240237,147,0.2155425219941349,65679,11.694474033851696,35.10858694248534,141.9558265339702,11.664894084986807,14.360472054410472,11.673526676330392,13.783684883202518,240.24146520923742,0.0,False
8,8000,0.027327935222672066,0.004251012145748989,0.015202541709204265,0.038461538461538464,0.014990199858620913,0.025396825396825397,0.0028571428571428576,0.019480221667235238,0.02857142857142857,0.01825396825396825,0.026751893939393936,0.003835227272727273,0.016478554196685095,0.03551136363636364,0.015963767135642137,151,0.21448863636363635,65679,11.76015065962625,30.528087076774764,147.45424844245582,11.886704563165203,14.86566751950644,11.71286073423745,13.652100996589413,241.85981999235534,0.0,False
9,9000,0.031601903251387786,0.0037113402061855674,0.01502386139299861,0.03711340206185567,0.010662739322533137,0.018478718921196794,0.004424778761061947,0.015547315523033765,0.03982300884955752,0.021386430678466076,0.02743053945585591,0.003938115330520394,0.015190247656554086,0.0379746835443038,0.01407139508405331,160,0.2250351617440225,65679,11.753179552034462,32.520545286839415,162.94420477406354,11.683253509953227,14.688911688647,11.707420804742304,12.959568944568861,258.2570845608488,0.0,False
10,10000,0.017271505376344084,0.00282258064516129,0.008818754381967364,0.024193548387096774,0.007949308755760368,0.02134646962233169,0.0024630541871921183,0.012421296099471889,0.024630541871921183,0.010262725779967157,0.018454935622317595,0.0027181688125894133,0.009864986096779122,0.024320457796852647,0.008621159479528576,151,0.21602288984263232,65679,11.75056379044536,31.076780752645803,148.27458227406478,11.666528292998777,14.88780088210271,11.673222270987011,12.869100438535082,242.1985787017795,524.2408529349983,True
11,11000,0.03118393234672304,0.004228329809725159,0.015721936487446537,0.042283298097251586,0.014445954562233632,0.02177287581699346,0.0037500000000000007,0.011263636346591523,0.0375,0.011914682539682538,0.02801611528201744,0.004067321178120618,0.014221246397958175,0.04067321178120617,0.013593913488724147,152,0.2131837307152875,65679,11.79646335642756,42.063621381528,150.80804307281235,11.687840148520007,15.071592674630908,11.689568710297229,12.844823631221955,255.961952975438,0.0,False
