training_emissions_mg,id_mapping_emissions_mg,checkpoint_load_emissions_mg,build_user_history_emissions_mg,embedding_snapshot_emissions_mg,content_build_emissions_mg,total_batch_emissions_mg,total_update_emissions_mg,n_updates,avg_emissions_per_update_mg,streaming_emissions_mg
1832435.5559161347,144.480721475426,147.2659938411733,53.81757418115624,16.505703303031147,0.0,131160.14694274103,10617.452293623355,15,707.8301529082237,142139.66922916498
