metric,mean_no_update,mean_incremental,mean_gap,pct_improvement,win_rate,wilcoxon_p,n_batches
Recall@10,0.023730093001081753,0.02626880989017676,0.002538716889095006,10.698301473067454,0.7012987012987013,4.318390867195151e-36,539
Precision@10,0.013961600749558715,0.015761858176070998,0.0018002574265122834,12.894348282872823,0.686456400742115,1.059714316635238e-44,539
NDCG@10,0.02165296903635969,0.024377457727906043,0.002724488691546352,12.58251783841462,0.764378478664193,1.167521092404671e-52,539
HR@10,0.12048703260293675,0.13333766378381373,0.012850631180876981,10.665571973397377,0.6567717996289425,4.158033403686841e-40,539
Recall@20,0.040572774411573864,0.04415404145057439,0.003581267039000524,8.826773842655742,0.7235621521335807,8.562757049644899e-45,539
Precision@20,0.012156092120020641,0.013537077292868321,0.0013809851728476801,11.360436883932854,0.75139146567718,2.699310464686109e-61,539
NDCG@20,0.027904269859097504,0.030961346164420117,0.0030570763053226133,10.95558608327438,0.7940630797773655,9.989060378921076e-63,539
HR@20,0.19028962107622874,0.20506393621194668,0.014774315135717947,7.764120319415349,0.6697588126159555,1.1648922306337789e-45,539
MRR,0.048514314327782075,0.054179197981967846,0.0056648836541857706,11.676726204788869,0.7476808905380334,1.4198546143827277e-43,539
