metric,mean_existing,mean_new,mean_overall,pct_existing,pct_new
Recall@10,0.031534068230985715,0.020529940941871126,0.027844825314374717,13.24929452764945,-26.2701751220085
Precision@10,0.01990193601527938,0.0053672458222916684,0.015039962459548434,32.327032522905135,-64.31343604262682
NDCG@10,0.02967445306548819,0.013467481988842383,0.024240711840570243,22.415765925750648,-44.442712419432105
