metric,mean_no_update,mean_content_init,mean_gap,pct_improvement,win_rate,wilcoxon_p,n_batches
Recall@10,0.023730093001081753,0.027844825314374717,0.004114732313292964,17.339722659769564,0.7736549165120594,1.674459809157638e-60,539
Precision@10,0.013961600749558715,0.015039962459548434,0.0010783617099897197,7.723768422641678,0.7365491651205937,1.3348482281238656e-58,539
NDCG@10,0.02165296903635969,0.024240711840570243,0.002587742804210553,11.950983718977346,0.7903525046382189,1.7056294973423327e-53,539
